FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,PETUN,44139065,49249587,43285865,41566631,49726171,46717391,54079403,38398227,43654065,53139681,53368770,94379556,67255248,52021967,55739434,76652846,66921216,69473041,78797440,109252369,112811173,112166361,119991960
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,PETUN,4672059,7705471,5939756,3077709,2282946,1978847,5326625,3233131,2163867,1005367,818077,4944667,5637133,1027909,2735917,2666038,5073537,3973495,2407498,4710625,11769085,2733974,3298107
1AB,Finansal Yatırımlar,Short-Term Financial Investments,PETUN,0,0,0,0,0,0,0,0,0,317042,0,0,0,0,0,0,0,0,0,0,0,0,0
1AC,Ticari Alacaklar,Short-Term Trade Receivables,PETUN,20016096,20708102,18239711,21490947,19685257,22229487,24886380,15477329,18115522,21515744,23220492,33908396,25295833,24401856,28171104,34948280,30076553,33028054,34969497,44176746,39096592,42593243,46968541
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,PETUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,PETUN,7768602,7347599,4820987,2862231,14796784,8885677,10533530,8713095,10051763,7313640,8284388,16100704,13717903,7484878,5734316,7028795,5570076,5128591,13668475,25960727,29395200,36871428,39390769
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,PETUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,PETUN,9565599,11328025,12249756,11643029,10405338,10746955,10233499,8048252,9328136,12746075,14491407,24036119,13224132,13397109,12832896,21851217,18048473,19158083,20030939,23920808,20599719,23100302,18386760
1AG,Canlı Varlıklar,Short-Term Live Assets,PETUN,1734101,1800990,1825207,2322674,2325583,2539985,2789666,2247027,2464773,7719051,5038133,12176149,7891025,4383855,4198453,8229205,5479029,5869058,5532575,7943118,9165070,4227567,8214295
1AH,Diğer Dönen Varlıklar,Other Current Assets,PETUN,382607,359400,210449,170041,230264,336439,309703,679394,1530004,2522761,1516272,3213519,1489221,1326359,2066748,1929310,2673549,2315760,2188455,2540344,2785507,2639847,3733489
1AI,(Ara Toplam),(Subtotal),PETUN,44139065,49249587,43285865,41566631,49726171,46717391,54079403,38398227,43654065,53139681,53368770,94379556,67255248,52021967,55739434,76652846,66921216,69473041,78797440,109252369,112811173,112166361,119991960
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,PETUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
