FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,BIZIM,135707257,134633814,127580966,141700426,138452160,131936761,145393122,115394972,133695513,143902011,144939820,365091699,178150109,132710104,151692374,249496253,181287384,155958731,154498843,209723739,160016730,144968862,145766779
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,BIZIM,61662304,64809051,59900331,67376388,51248779,49833130,63049308,43839558,31482701,21917986,27643688,61189145,25386639,27729662,27445351,44311764,23120013,23577595,20888873,30852653,15729882,12434807,13970446
1AB,Finansal Yatırımlar,Short-Term Financial Investments,BIZIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AC,Ticari Alacaklar,Short-Term Trade Receivables,BIZIM,10320516,12495669,11422957,12915858,15498415,18037576,17238342,12999731,16089000,18536155,18214241,88475467,25285721,18794682,20611292,66157583,41627514,43792845,43578075,50685868,40213846,39117769,33970167
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,BIZIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,BIZIM,6335,48808,43079,32257,88178,412109,676803,112725,65081,105093,391433,13851620,1471002,630600,1874588,605372,1865633,1080110,2036108,826087,567781,916065,668548
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,BIZIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,BIZIM,61282833,55973412,52493876,58861011,69305795,61539576,61081089,54935810,79898224,96579619,92970950,178519237,115058642,73036884,85570640,111274225,101653978,77209649,79543048,115880365,94248773,85125988,91924354
1AG,Canlı Varlıklar,Short-Term Live Assets,BIZIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,BIZIM,2435268,1306872,3720723,2514912,2310992,2114368,3347580,3507148,6160507,6763158,5719508,23056231,10948105,12518276,16190503,27147309,13020247,10298532,8452740,11478765,9256449,7374233,5233264
1AI,(Ara Toplam),(Subtotal),BIZIM,135707257,134633814,127580966,141700426,138452160,131936761,145393122,115394972,133695513,143902011,144939820,365091699,178150109,132710104,151692374,249496253,181287384,155958731,154498843,209723739,160016730,144968862,145766779
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,BIZIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,BIZIM,58146653,58347933,52079938,62812240,55910254,54645091,54603903,44756084,43755751,45105390,41227608,179470009,61651540,55675496,55314461,204107823,148537657,164618730,152623489,201565139,161162144,159100575,158912898
1B,Ticari Alacaklar,Trade Receivables,BIZIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
