FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,JANTS,46236628,46234105,48533132,52054378,58842058,59482559,65897851,65395499,86770983,85701849,80804282,128853597,88499534,70709896,60112938,97230101,63970650,67429069,61531126,86255639,68675999,68180565,64288834
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,JANTS,11638501,13698514,18796105,17758123,18794437,12976628,8419763,7438281,12161045,8279357,11722866,27736132,23328451,16833442,9074593,31309960,10673169,12020679,10118162,29867170,21328168,11903918,7348350
1AB,Finansal Yatırımlar,Short-Term Financial Investments,JANTS,0,0,0,0,0,0,0,0,0,58615,63759,34946,25131,9070,9024,14540,10611,21073,20458,28316,21980,36740,32690
1AC,Ticari Alacaklar,Short-Term Trade Receivables,JANTS,19136865,19060595,17451590,20699304,22579333,23615958,27517542,29600671,35700234,40226286,30271358,44281073,29928041,30287130,24811458,33677079,25626895,24074239,23551150,25915175,20791599,26699426,28789817
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,JANTS,2382265,1218462,1155550,766057,1370660,1489278,2089156,1467053,1885782,2282091,1528718,6539500,3426338,547722,637685,588498,1070146,667355,955994,891185,1334610,1462823,744090
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,JANTS,12637589,11732477,10804776,12577977,15263313,20588929,27432346,26681122,34297082,34568379,36082423,49790863,30502248,22575679,24168811,28459759,24049282,27452376,24181075,24766293,22077375,23548811,25673794
1AG,Canlı Varlıklar,Short-Term Live Assets,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,JANTS,441408,524056,325111,252916,834315,811766,439044,208372,2726839,287120,1135159,471083,1289325,456854,1411368,3180264,2540548,3193346,2704287,4787501,3122267,4528846,1700093
1AI,(Ara Toplam),(Subtotal),JANTS,46236628,46234105,48533132,52054378,58842058,59482559,65897851,65395499,86770983,85701849,80804282,128853597,88499534,70709896,60112938,97230101,63970650,67429069,61531126,86255639,68675999,68180565,64288834
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,JANTS,22957508,23382554,21073860,23223977,23701005,25470378,26683595,51762353,53666369,52407565,55198555,142168631,87956518,69162198,68737795,154283323,112907524,122190778,128471114,168877569,136050989,139574056,149655518
1B,Ticari Alacaklar,Trade Receivables,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,JANTS,5274,5379,6527,7182,7021,6983,9113,4718,4019,3640,6265,17675,9994,10286,12421,10109,5739,97472,97697,118744,88440,90278,104950
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,JANTS,2914421,2687084,2361952,2541541,2811094,2964505,2798360,5655617,5557415,4667706,4512661,13196471,6846125,5084536,4169542,11276927,7642981,7806996,7912049,8020264,5742609,4581336,3499725
1BE,Canlı Varlıklar,Long-Term Live Assets,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,JANTS,668541,641820,566558,739973,659409,632482,618360,1201603,1094214,961273,864862,6606929,3914466,2903408,2738642,7647490,5557250,5925096,6208642,7692117,6305531,0,0
1BFA,Stoklar,Stoklar,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,JANTS,26295,17341,12666,75500,57346,45719,36093,50643,58151,182222,143433,308978,135441,236082,191070,330835,199363,139112,103616,182218,95147,75535,58361
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,JANTS,17993450,19019057,17556575,18737761,18117985,19364783,20154063,42915672,40679023,37003394,38967596,106925477,65159573,53262331,53674620,123865381,92943128,100539144,106230336,145666950,118472322,127697999,132955267
1BGA,Şerefiye,Goodwill,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,JANTS,109255,102116,108621,102689,87060,73949,62842,35561,26647,18510,12410,40192,7376,4358,5940,22945,15557,15906,15945,19627,15342,109687,103520
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,JANTS,1240272,909756,460961,1019331,1961090,2381957,3004763,1898540,6246900,9570819,10691330,15072908,11883542,7661198,7945559,11129635,6543506,7667053,7902828,7177649,5331598,7019222,12933696
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,JANTS,69194136,69616659,69606992,75278355,82543063,84952937,92581446,117157852,140437351,138109414,136002837,271022229,176456051,139872095,128850734,251513423,176878175,189619847,190002240,255133208,204726987,207754621,213944352
1BM,KAYNAKLAR,LIABILITIES,JANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,JANTS,28628014,25355251,23983836,22034850,37525259,32611415,34245845,36023643,55560214,58326492,55027714,77207930,58577773,51679181,39106530,56395439,42349713,44338974,36995147,49850706,38027176,40171619,40475358
2AA,Finansal Borçlar,Short-Term Financial Loans,JANTS,8323491,11906925,10541015,5759312,9584276,8979032,6409919,5181283,20178196,25379883,29916620,52265171,36154409,28480218,19836308,26942424,10062792,17887665,16289176,24571440,16315721,15119551,13757046
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,JANTS,0,0,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
