FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,KUTPO,1564171,923056,2236974,2876228,4708378,4337027,3387435,5999533,-1947467,-2368583,-2572071,-2183982,-1814737,-10928062,-7270604,12996286,8537798,6102990,15137539,31969204,6570007,433959,1179807
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,KUTPO,-205715,1526217,2528141,4731750,905891,1578316,1965262,3808226,3160214,6287625,9459465,-1146917,-2822934,4081063,-4035651,2278161,2609402,2499221,6294279,8875720,6108040,7040262,9098836
4CAA,Düzeltmeler:,Adjustments:,KUTPO,2087217,963524,1923481,3276421,2027392,3478524,4376440,5859763,2747854,3052371,3532324,18923774,17459703,-1544995,11255837,3009970,6555340,10758501,19092202,28143991,5254576,7634885,12078452
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,KUTPO,673522,1213064,1747465,2278761,605972,1172389,1740957,2132297,427722,655875,928903,6471730,565047,3947353,5522223,6896132,1957543,3468543,5502788,7374508,1841065,3836765,6054369
4CAC,Karşılıklardaki Değişim,Change in Provisions,KUTPO,433809,581748,622330,818188,911038,1217047,1592870,1556972,860936,1042481,1649547,2169275,5982129,-4066672,2209495,-2257302,1341684,2251873,2024188,1652720,956512,-40500,-392702
4CAD,Diğer Gelir/ Gider,Other Income / Expense,KUTPO,979886,-831288,-446315,179471,510382,1089088,1042613,2170494,1459197,1354015,953874,10282769,6672589,4206238,11521795,8222533,441461,3226443,5762768,12926878,2020426,3515202,6035639
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),KUTPO,1881502,2489742,4451622,8008170,2933283,5056841,6341702,9667989,5908069,9339996,12991789,17776858,14636768,2536068,7220186,5288131,9164742,13257723,25386481,37019712,11362616,14675147,21177288
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,KUTPO,172930,-812085,-1254562,-3844083,2325962,9562,-1434812,-2115339,-7133973,-9517203,-13926934,-15709870,-8326267,-13464131,3667284,15445443,1283375,-7154733,-10248941,1465075,-4004408,-14241187,-19997481
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),KUTPO,2054432,1677657,3197060,4164087,5259245,5066403,4906891,7552650,-1225904,-177207,-935145,2066987,6310501,-10928062,10887469,20733574,10448118,6102990,15137539,38484787,7358207,433959,1179807
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,KUTPO,-490261,-754601,-960086,-1287860,-550867,-729376,-1519455,-1553117,-721563,-2191376,-1636925,-4250970,-8125239,0,-18158073,-7737288,-1910319,0,0,-6515583,-788200,0,0
