FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,I. NAKİT DEĞERLER VE MERKEZ BANKASI,I. CASH AND BALANCES WITH THE CENTRAL BANK OF TURKEY,ISCTR,8739489220,8583689208,8146458147,9539756519,9730936662,10591808402,12134173952,13624129611,11838259094,11953170522,11734278972,10619763735,12492903790,12292347597,15484547779,17751073767,15064156721,15304964742,17363549646,17809796984,18306165268,19268972592,18258747257
1AA,II. GERÇEĞE UYGUN DEĞ./ZAR. YANS.(Net),II.FINANCIAL ASSETS WHERE FAIR VAL. Chng. (Net),ISCTR,514421887,530653455,576848324,562562925,710380806,934235861,874603031,791746822,702308392,652163051,629849610,763982854,822209063,801542935,706372083,789219264,865022398,849843926,941588221,937717315,1005691258,1038555610,1202270067
1AAA,2.1 Alım Satım Amaçlı Finansal Varlıklar,2.1 Trading Financial Assets (Net),ISCTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AAB,2.1.1 Devlet Borçlanma Senetleri,2.1.1 Public Sector Debt Securities,ISCTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AAC,2.1.2 Sermayede Payı Temsil Eden Menkul Değerler,2.1.2 Share Certificates,ISCTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AAD,2.1.3 Alım Satım Amaçlı Türev Finansal Varlıklar,2.1.3 Trading Derivative Financial Assets,ISCTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AAE,2.1.4 Diğer Menkul Değerler,2.1.4 Other Marketable Securities,ISCTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AB,2.2 Gerçeğe Uyg. Değ. Kar/Zarara Yans.,2.2 Reclassed as Financial Assets Designated at Fair Value,ISCTR,514421887,530653455,576848324,562562925,710380806,934235861,874603031,791746822,702308392,652163051,629849610,763982854,822209063,801542935,706372083,789219264,865022398,849843926,941588221,937717315,1005691258,1038555610,1202270067
1ABA,2.2.1 Devlet Borçlanma Senetleri,2.2.1 Government Debt Securities,ISCTR,46818916,40314044,97027679,98751032,294548800,508758349,460763922,485577939,550678336,492323253,475473587,515265557,573902885,571172158,544369798,642251283,719700406,669236637,776541129,756821759,832520959,826852676,1005762304
1ABB,2.2.2 Sermayede Payı Temsil Eden Menkul Değerler,2.2.2 Securities Representing Share in Equity,ISCTR,16899820,48294292,88572642,55051028,50854442,52592328,50603480,49822527,51209039,46217554,34101105,44422646,40548216,38256943,50946012,22889876,24372088,23279979,12243238,14060865,14945917,15089477,6328032
1ABC,2.2.3 Krediler,2.2.3 Loans,ISCTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ABD,2.2.4 Diğer Menkul Değerler,2.2.4 Other Marketable Securities,ISCTR,450703151,442045118,391248004,408760866,364977564,372885184,363235630,256346356,100421017,113622243,120274918,204294651,207757962,192113834,111056273,124078105,120949904,157327310,152803854,166834690,158224382,196613457,190179731
