FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,PENTA,0,0,0,227776056,204975059,210088703,215602193,190988700,181239489,186673891,191779789,225338802,247669680,236298045,248900953,264999337,246171658,245517569,255318581,330303069,275351650,298031545,291638321
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,PENTA,0,0,0,14920995,8985711,13368356,6169148,7475760,4260791,4522360,13530524,34041139,35373672,22414236,5304106,17552383,13067122,9369746,13886184,21505509,8646446,10565965,3183122
1AB,Finansal Yatırımlar,Short-Term Financial Investments,PENTA,0,0,0,987595,998202,998206,998201,998203,998200,998203,998200,998201,1006955,70117,0,18816,30918,0,0,0,0,0,0
1AC,Ticari Alacaklar,Short-Term Trade Receivables,PENTA,0,0,0,131553363,127375324,134263197,142559881,110028819,110150369,123269619,118827299,134763326,145083262,138413511,157442355,176581669,155627574,141337178,159810211,216316179,176020575,173947498,184766839
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,PENTA,0,0,0,29970086,229014,45515,33547,37768,19440,11876,12014,56789,34383,18372,284151,333859,302231,267736,412728,458264,348479,314469,389927
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,PENTA,0,0,0,49063011,65954999,59673105,60217349,68124475,65343042,55278207,53919054,54897452,65309040,74091601,85585447,70275563,75130223,88986870,78872284,89858449,86180520,106053755,97855478
1AG,Canlı Varlıklar,Short-Term Live Assets,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,PENTA,0,0,0,1281005,1431809,1740324,5624066,4323675,467647,2593627,4492699,581896,862368,1290208,284894,237046,2013589,5556040,2337174,2164667,4155630,7149858,5442955
1AI,(Ara Toplam),(Subtotal),PENTA,0,0,0,227776056,204975059,210088703,215602193,190988700,181239489,186673891,191779789,225338802,247669680,236298045,248900953,264999337,246171658,245517569,255318581,330303069,275351650,298031545,291638321
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,PENTA,0,0,0,8767650,8273839,9323029,9856120,6156085,6277922,5943960,6567113,7699338,7255959,5663974,7136646,8386856,8334581,10307065,11344958,16485519,13523977,14945222,16014853
1B,Ticari Alacaklar,Trade Receivables,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BE,Canlı Varlıklar,Long-Term Live Assets,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,PENTA,0,0,0,116830,118084,118085,118084,118084,118084,118084,118084,118084,118039,118084,118084,118084,118084,118084,118084,148113,118084,118084,118084
1BFA,Stoklar,Stoklar,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,PENTA,0,0,0,2018291,1859818,1679677,1499521,1610237,1430084,1249939,1069788,1401413,1343112,1646105,1562664,1803621,1582573,1561272,1104118,2940416,1957275,2168919,2170652
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,PENTA,0,0,0,1128185,1314170,1355709,1339372,1298565,1249803,1227783,1272352,1241953,1240195,1305154,1336586,1835249,1793139,2198484,2794057,3990502,3514951,3483700,3746062
1BGA,Şerefiye,Goodwill,PENTA,0,0,0,1911582,1932111,1932120,1932110,1932113,1932107,1932113,1932107,1932110,1931375,1932113,1932113,1932107,1932109,1932113,1932110,2423443,1932108,1932111,1932110
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,PENTA,0,0,0,327120,302059,279113,250138,301473,281879,263349,244187,289809,274593,265126,247147,259488,246736,234361,228379,922968,699674,658058,615849
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,PENTA,0,0,0,3265642,2747597,3958325,4716895,895613,1265966,1152690,1930595,2715970,2348643,397392,1940052,2438308,2661940,4262750,5168210,6060077,5301885,6584349,7432096
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,PENTA,0,0,0,236543706,213248898,219411732,225458313,197144785,187517411,192617850,198346902,233038141,254925638,241962019,256037599,273386193,254506239,255824635,266663539,346788588,288875627,312976767,307653175
1BM,KAYNAKLAR,LIABILITIES,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,PENTA,0,0,0,99120445,159055969,138340984,141429289,123045398,113376889,118339949,122655796,151630271,169526040,159373539,172239965,184084778,163071670,163863699,170319647,220697708,187580189,210700916,204808621
2AA,Finansal Borçlar,Short-Term Financial Loans,PENTA,0,0,0,1169814,515128,515130,515128,374979,3100915,3034657,374978,349958,349826,1198018,3538959,5102790,7861590,6685200,4606368,872635,8121020,8168661,8188418
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,PENTA,0,0,0,84581941,100691934,101174112,95484475,77867945,70457312,73877499,77070329,113632887,133037800,123559736,132330193,138033410,120642067,128596435,135176007,174967022,151937422,180050634,176717826
2AAGAB,Diğer Borçlar,Other Short-Term Loans,PENTA,0,0,0,1513826,53704563,30758051,34751415,33143726,32842041,33547496,33576043,29755786,27559637,26382346,25929040,25389499,24215983,23211153,24914245,32839441,19049092,15648442,13125549
2AAGAC,Müşteri Söz. Doğan Yük.,None,PENTA,0,0,0,3489256,698562,435349,601310,2155477,1181146,441425,400063,1731872,1001273,868154,1493247,6405776,1278294,419284,1131113,5068452,1028942,1221858,2401421
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),PENTA,0,0,0,4522423,1105926,3494236,5649195,6483131,2561043,4563529,7289216,2528496,4064741,4264591,5060346,5003316,1025245,2311571,1945388,3126183,3992670,3289166,1682787
2AAGE,Borç Karşılıkları,Short-Term Provisions,PENTA,0,0,0,862498,625488,528900,509487,571379,478627,507793,428765,759369,698710,577719,505417,602316,829882,645836,604442,822651,712043,715977,587463
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,PENTA,0,0,0,2980687,1714367,1435206,3918279,2448762,2755806,2367550,3516402,2871904,2814052,2522977,3382763,3547671,7218610,1994220,1942084,3001325,2739000,1606179,2105156
2AAGG,(Ara Toplam),(Subtotal),PENTA,0,0,0,99120445,159055969,138340984,141429289,123045398,113376889,118339949,122655796,151630271,169526040,159373539,172239965,184084778,163071670,163863699,170319647,220697708,187580189,210700916,204808621
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,PENTA,0,0,0,109063226,23399651,2410536,2290074,1673640,1620479,1642430,1606335,3111963,2777073,1933341,1954518,3034349,3136705,3044776,3027921,5343481,4037231,4383266,4338920
2BA,Finansal Borçlar,Long-Term Financial Loans,PENTA,0,0,0,1383757,1267763,1170727,1096470,460861,373425,289350,211968,957448,725786,285148,150827,870264,726502,768528,482749,1888556,1507840,1613965,1418172
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBA,Ticari Borçlar,Long-Term Trade Payables,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBB,Diğer Borçlar,Other Long-Term Loans,PENTA,0,0,0,106395447,20945080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBBA,Müşteri Söz.Doğan Yük.,None,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,PENTA,0,0,0,1284022,1186808,1239809,1193604,1212779,1247054,1353080,1394367,2154515,2051287,1648193,1803691,2164084,2410202,2276248,2545173,3454926,2529391,2769301,2920747
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2N,Özkaynaklar,SHAREHOLDERS EQUITY,PENTA,0,0,0,28360034,30793278,78660212,81738950,72425746,72520042,72635472,74084771,78295906,82622526,80655140,81843116,86267066,88297864,88916159,93315970,120747399,97258207,97892584,98505634
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,PENTA,0,0,0,28360034,30793278,78660212,81738950,72425746,72520042,72635472,74084771,78295906,82622526,80655140,81843116,86267066,88297864,88916159,93315970,120747399,97258207,97892584,98505634
2OA,Ödenmiş Sermaye,Share Capital,PENTA,0,0,0,4268166,3803472,5028117,4915847,3274470,2981826,2619553,2356822,21007687,20508657,15211522,14348283,13343461,12166735,11966319,11512207,11133947,10401203,9884257,9463705
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,PENTA,0,0,0,0,0,0,0,27858908,25369114,22286926,20051638,1601537,1563493,1159662,1093853,1017249,927541,912262,877642,1064653,792944,753534,721473
2OCB,Değer Artış Fonları,Market Value Surpluses,PENTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,PENTA,0,0,0,15765729,0,0,21531763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,PENTA,0,0,0,0,1664138,1596183,1560542,1039485,946585,831581,748176,740991,723389,0,506098,470656,429150,422081,406063,3030610,2257171,2144989,2053724
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),PENTA,0,0,0,5101688,5878077,5638044,5512155,3671674,2035630,1788314,1608953,1177529,6553015,4860452,4584626,4263561,9939535,9775807,9404822,8870809,15588811,14814038,14183735
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),PENTA,0,0,0,1494551,1886192,3690590,6509992,-1436261,89929,186712,1420733,5534939,4289644,1800428,2865135,6637293,1941302,2544939,6651636,12059640,949049,1529082,2078437
