FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,QUAGR,0,0,0,58122158,88915911,94925657,107147807,103362912,135901137,202445895,211125742,495397248,312100748,305402888,255715951,404183290,265402571,281139966,246947593,260532559,249035125,264084267,256208951
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,QUAGR,0,0,0,2774025,3367501,13279253,13157416,14355387,29427766,14240616,8601368,11434325,7290898,22284014,9438683,42113415,14943550,18740957,13755012,12340942,31918265,15998235,2434777
1AB,Finansal Yatırımlar,Short-Term Financial Investments,QUAGR,0,0,0,0,0,4037928,12007761,8925190,5452225,24517899,53913384,164322072,98265802,85229735,47497686,52506479,9123359,8967920,23520296,15177320,6211574,9312554,7777430
1AC,Ticari Alacaklar,Short-Term Trade Receivables,QUAGR,0,0,0,26541467,40922766,51081123,46971217,41725849,47693318,95453559,83278969,203190062,118374243,113580810,117578181,190326858,144382566,141347487,103674535,112578695,115098736,130810912,131313669
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,QUAGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,QUAGR,0,0,0,7757512,9678180,1013229,734078,1977975,12971051,17193860,10364988,2116175,580764,981501,1187715,752160,10475988,10691837,2399121,2313895,1789552,1932281,1502607
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,QUAGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,QUAGR,0,0,0,16322428,19195844,17987935,21342837,19970861,24093618,37371107,44181795,97218933,72517937,51929081,57578740,101505925,69091214,63292848,57260708,66611344,54083022,63107772,69727089
1AG,Canlı Varlıklar,Short-Term Live Assets,QUAGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,QUAGR,0,0,0,4726726,15751620,7526189,12934497,16407649,16263160,13668854,10785238,17115682,15071104,31397747,22434946,16978453,17385893,38098916,46337921,51510363,39933975,42922513,43453379
1AI,(Ara Toplam),(Subtotal),QUAGR,0,0,0,58122158,88915911,94925657,107147807,103362912,135901137,202445895,211125742,495397248,312100748,305402888,255715951,404183290,265402571,281139966,246947593,260532559,249035125,264084267,256208951
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,QUAGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,QUAGR,0,0,0,36971767,33827146,48132093,106861461,110605936,116290200,109010483,102365282,296419198,136601769,105632655,103126411,305047152,209011535,217746551,220292342,284253490,222278012,223951237,227190173
1B,Ticari Alacaklar,Trade Receivables,QUAGR,0,0,0,0,0,109247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,QUAGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,QUAGR,0,0,0,782753,881879,0,0,0,0,0,0,0,0,0,0,0,0,4592,4588,5750,4592,4592,4591
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,QUAGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
