FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,TRGYO,254003950,242538692,178100744,164081828,160488083,203620787,126015403,82753988,115338971,74223133,78258472,321319507,121421528,152504948,184710676,386977210,256750671,586477089,541444891,802112487,680138501,657853207,675119019
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,TRGYO,75865532,71988331,43478149,19202040,31919840,78542992,16044747,18092938,35586115,25158704,33267501,80989163,47937439,84707417,108893167,103852390,66763656,318362794,263871542,342857245,305831018,294762134,293025930
1AB,Finansal Yatırımlar,Short-Term Financial Investments,TRGYO,0,0,0,4033124,4027551,4097218,0,0,0,0,0,0,4349795,4351440,7305586,60026415,41303875,0,0,191345615,143984649,130317841,144564735
1AC,Ticari Alacaklar,Short-Term Trade Receivables,TRGYO,17502849,16046970,14214159,13584969,15256450,19699284,18995447,8084401,12775804,13657392,13274778,44062834,29001136,23354014,25016444,68503220,38563116,26797140,15985899,34736357,31054483,29620646,25715148
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,TRGYO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,TRGYO,8509,65932,58201,11436,10191,15870,9556,10709,2319,2037,2641,879137,521008,464561,435681,770634,408458,343923,334118,414185,316173,2742638,279042
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,TRGYO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,TRGYO,154620223,146800817,116538204,124145869,106437152,97820697,88792512,40817344,51610325,30253184,26875017,185032138,24077435,17606457,16541056,137230844,97907809,213798414,232841747,217391175,180213831,185956335,196379480
1AG,Canlı Varlıklar,Short-Term Live Assets,TRGYO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,TRGYO,6006837,7636642,3812032,3104390,2836898,3444727,2173141,15748596,15364408,5151815,4838536,10356235,15534715,22021059,26518741,16593707,11803757,27174817,28411585,15367909,18738347,14453612,15154684
