FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,GWIND,0,0,0,23073055,14549628,34947259,27056303,29138828,42085339,53627510,58959647,80384626,55382218,32466189,35246404,15980017,15969744,17054982,8951216,57400347,29449000,32105066,38442684
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,GWIND,0,0,0,8896454,980785,22948182,10382994,11901376,27458780,32152384,39429869,57974793,39432459,28110625,22443170,3231255,9935843,9732249,3093232,46788124,18149085,17985340,21418810
1AB,Finansal Yatırımlar,Short-Term Financial Investments,GWIND,0,0,0,0,0,0,0,0,0,3531595,3504645,6711553,7991229,0,4749558,4322408,1188213,444456,0,0,4787579,5748900,7878695
1AC,Ticari Alacaklar,Short-Term Trade Receivables,GWIND,0,0,0,4683284,4402250,3597416,7077238,6314852,7554259,4879393,4407876,7400216,5464818,3968481,6921390,6771091,3951924,6258764,4203998,7806492,5893366,7901642,7943957
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,GWIND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,GWIND,0,0,0,27701,50923,240256,22339,15015,13551,11677,11870,3178,1959,1824,1837,3103,2014,1444,1263,1982,1476,945,870
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,GWIND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,GWIND,0,0,0,224007,180044,172691,93881,62534,55832,49049,44130,263706,42667,31647,29851,240439,174721,186286,195202,251643,206282,156587,133339
1AG,Canlı Varlıklar,Short-Term Live Assets,GWIND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,GWIND,0,0,0,9241609,8935626,7988713,9479851,10845051,7002918,13003410,11561258,8031179,2449084,353612,1100598,1411721,717028,431783,1457522,2552105,411211,311652,1067013
