FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,FONET,1748771,2291806,2778071,3716320,3743515,4003444,5227180,4300723,4115703,3414856,4480256,10589543,5179048,4748779,3433622,2071394,1847366,3092472,3187792,2967299,2261599,3669672,4116738
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,FONET,239522,67949,634304,1159787,1136207,898269,1189028,938127,714811,507175,626315,1962366,555610,286520,358630,498724,326175,244089,175594,1100350,317895,361671,583325
1AB,Finansal Yatırımlar,Short-Term Financial Investments,FONET,0,0,0,0,0,0,0,0,0,0,0,143771,0,27770,57642,71052,43089,89689,72500,250277,157684,171180,416728
1AC,Ticari Alacaklar,Short-Term Trade Receivables,FONET,1219667,1886174,1747627,2222878,2294615,2747482,3741995,3190898,3230659,2658833,3600794,7766552,4286197,4285073,2858987,1202075,1409357,2723596,2896364,1550717,1665625,1977895,1984084
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,FONET,19844,20928,18070,21321,18806,16057,19436,11676,9824,8133,8290,21491,15678,18269,13337,111187,14016,18100,17755,39387,21895,31045,38533
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,FONET,117835,242859,232216,174070,152205,185844,131364,39625,37277,36662,0,121237,71833,58859,76283,107359,21047,0,0,0,52713,1081501,984795
1AG,Canlı Varlıklar,Short-Term Live Assets,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,FONET,151903,73896,145855,138264,141682,155792,145357,120398,123132,204053,244857,574126,249731,72287,68744,80997,33682,16999,25579,26568,45788,46380,109272
1AI,(Ara Toplam),(Subtotal),FONET,1748771,2291806,2778071,3716320,3743515,4003444,5227180,4300723,4115703,3414856,4480256,10589543,5179048,4748779,3433622,2071394,1847366,3092472,3187792,2967299,2261599,3669672,4116738
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,FONET,10626397,10566858,9735376,10912414,10091980,10209497,12917189,9996092,9980250,9627279,9700238,29770384,9843746,8438260,9570081,33819735,24266189,26776994,28398539,39851768,40295728,39979782,42678690
1B,Ticari Alacaklar,Trade Receivables,FONET,0,0,0,106069,107240,83682,2472054,2479365,2465194,2468549,2472000,1098867,666645,666899,1156018,0,0,0,0,0,0,2901,2778
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,FONET,5983,5744,5071,5298,10296,4082,3991,2659,2421,2127,1914,3123,1850,4465,4211,5654,3571,3512,3379,4099,3053,0,0
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BE,Canlı Varlıklar,Long-Term Live Assets,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFA,Stoklar,Stoklar,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,FONET,209908,172235,128021,166460,109404,98737,103677,85980,30228,24818,92811,200138,67287,161117,160076,382562,440547,250318,238155,277980,207589,188691,173191
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,FONET,684240,623519,515213,540271,449039,412165,434302,328374,277401,233077,198453,1106448,218204,162601,198756,1087172,804803,820664,856451,1753609,1381863,1325554,1310701
1BGA,Şerefiye,Goodwill,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,FONET,9316721,9438277,8808502,9773918,9137002,9278026,9601177,6892050,7037405,6724210,6797957,27210271,8774718,7322962,7887267,29196588,21644310,23584820,25412400,33513473,28235051,27847461,30528099
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,FONET,291311,211300,157578,223178,209002,238988,231722,167895,167602,174498,137103,151538,115042,120216,163752,3147759,1372957,2117680,1888155,4302607,10468171,10615175,10663921
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,FONET,118232,115783,120992,97220,69995,93817,70266,39770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,FONET,12375168,12858664,12513447,14628734,13835495,14212942,18144369,14296815,14095953,13042135,14180494,40359927,15022795,13187039,13003703,35891129,26113555,29869466,31586331,42819068,42557327,43649454,46795428
1BM,KAYNAKLAR,LIABILITIES,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,FONET,1026635,987206,1238530,1258672,1172275,1144006,1694944,1583798,1726882,1624786,2442342,6695569,3862521,3833360,2886969,2512273,1410050,1801080,1882221,2400111,2162463,2318758,2048792
2AA,Finansal Borçlar,Short-Term Financial Loans,FONET,195684,85130,297896,197692,256531,232102,196718,151766,47295,46266,38917,53327,42167,41119,41733,783014,128478,85180,423259,470766,639493,815973,258809
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,FONET,21432,38337,19986,33695,24100,32920,37383,53457,83553,83213,53673,123595,58322,36922,59023,129628,53022,66323,47438,218188,108206,159307,182947
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,FONET,82134,173138,99063,134764,217388,226009,105783,192611,87123,37540,45802,186572,125313,140404,96640,122421,76136,267191,203418,589597,184140,243840,459717
2AAGAB,Diğer Borçlar,Other Short-Term Loans,FONET,73644,78230,330106,250863,43109,39562,44775,38936,20978,28950,32245,135970,28665,49678,93123,151463,114129,271413,219830,146894,64231,98963,228489
2AAGAC,Müşteri Söz. Doğan Yük.,None,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,FONET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
