FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,VESBE,512993846,499288892,615175247,755683937,862070545,945240286,875614481,757928930,964310703,1039332710,947052463,1513282031,954378355,893427614,906222052,1297116845,910568984,923259754,945304820,1114794242,895000568,946447740,1019043832
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,VESBE,41079693,27168697,7730550,29062252,15170487,4525581,13366125,8450311,2762710,13673628,18405841,50910955,1378584,9646110,10880734,35715652,3082681,3882191,6044613,38758296,15526396,2158850,6336962
1AB,Finansal Yatırımlar,Short-Term Financial Investments,VESBE,0,0,0,0,0,0,0,0,4403860,3729346,0,3527066,137170,994681,281084,439045,343963,372264,450026,863469,643104,706438,713152
1AC,Ticari Alacaklar,Short-Term Trade Receivables,VESBE,222327737,281897455,333797996,442099775,414144207,487505721,464256788,385961731,354945204,457365949,421294732,759276799,465501464,500518137,467787574,680096842,430881194,471304200,477350633,516351082,334512802,390313319,460688333
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,VESBE,96282610,59723725,133172980,146131285,205662406,206075277,129438305,139269527,248385651,214782043,209103606,277758488,188714600,150497959,144698133,176961239,138976397,54908455,129056827,171216721,194634863,229501487,266292880
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,VESBE,147388285,124524105,132849785,128156928,206416651,228867627,247766822,198411443,322801514,307394107,274266363,405927557,271894902,217193656,243514913,354217685,297138754,346634058,306213852,349722978,309796398,299568953,259119154
1AG,Canlı Varlıklar,Short-Term Live Assets,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,VESBE,5915521,5974911,7623934,10233697,20676794,18266079,20786441,25835917,31011764,42387637,23981921,15881166,26751634,14577071,39059615,49686382,40145995,46158588,26188869,37881696,39887006,24198692,25893352
1AI,(Ara Toplam),(Subtotal),VESBE,512993846,499288892,615175247,755683937,862070545,945240286,875614481,757928930,964310703,1039332710,947052463,1513282031,954378355,893427614,906222052,1297116845,910568984,923259754,945304820,1114794242,895000568,946447740,1019043832
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,VESBE,292799666,283124936,259504262,351584081,322054599,319945837,324159312,304709653,303989975,313777814,302210801,931222507,471071045,386484020,389994677,1195450319,880487917,950217483,998980034,1425169994,1180121505,1175472064,1203513910
1B,Ticari Alacaklar,Trade Receivables,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,709404,0,0,0,0,0,0,0,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,VESBE,642711,705273,831423,605433,574645,1324647,1670021,1340598,1568316,1088944,1142350,2205050,923451,0,404142,294087,195371,201701,212857,454287,311019,291894,57333
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BE,Canlı Varlıklar,Long-Term Live Assets,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFA,Stoklar,Stoklar,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,VESBE,20135076,19234192,16218228,20035788,17819514,17052289,16068469,9956939,12178061,10001977,8692870,21099509,8828526,6323020,5451360,32857826,24259483,26928415,27555211,25574664,27148812,26372160,29145463
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,VESBE,234247056,223913208,204909480,294684839,267676362,262622040,261793355,245252677,238355168,233223097,232380809,810961350,399772355,321553754,325555276,1056520533,770249694,822061803,868675082,1283237684,1055631646,1056991540,1084305318
1BGA,Şerefiye,Goodwill,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,VESBE,28624022,28928160,27051582,29119835,27123657,27157166,28485244,20366210,19815801,19063590,19008306,55811286,24095206,20728191,22811529,67546802,54087022,62393045,72531910,85723041,73745180,75245074,80960401
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,VESBE,0,0,0,0,0,0,0,9943683,9392164,16482620,19026741,0,21956816,19952531,20525815,0,0,0,0,0,0,0,0
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,VESBE,9150801,10344103,10493549,7138187,8860421,11789694,16142223,17849547,22680465,33917586,21959724,41145313,15494689,17217120,15246554,38231072,31696348,38632520,30004973,30180317,23284849,16571395,9045395
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,VESBE,805793512,782413828,874679509,1107268018,1184125144,1265186122,1199773793,1062638583,1268300679,1353110524,1249263264,2444504538,1425449400,1279911634,1296216729,2492567164,1791056902,1873477238,1944284853,2539964236,2075122074,2121919804,2222557742
1BM,KAYNAKLAR,LIABILITIES,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,VESBE,470942794,432137700,530593855,599872859,685932285,753524190,706931699,641206920,841870290,992193165,923080622,1621027226,1011510074,943920702,876374462,1234265902,860059981,916891134,972517546,1139192465,954042586,1069967749,1138427814
2AA,Finansal Borçlar,Short-Term Financial Loans,VESBE,105735775,105536431,126358322,165923958,165307045,96534804,98231042,70049876,165128585,155230897,232059120,540139334,333479920,237930969,142731277,158831113,126710354,137189170,268132114,364353721,367616041,409782204,413904588
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,1958515,1904871,2834124,1897532,1902795,1977386,2288578,1850017,2097613,2090420
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,VESBE,348250247,310376924,355211944,386796319,447921183,508647869,467003991,437558451,558250554,583942150,567630403,934856075,628447868,630777631,596456355,838304381,595587009,632237960,644509764,743566909,549447820,592326486,638423822
2AAGAB,Diğer Borçlar,Other Short-Term Loans,VESBE,0,292,25662872,27753710,55450676,128679148,126256451,107217704,57451904,186550020,58165491,65551997,1043840,35227023,27032451,167182661,100331843,105276643,29206319,3342016,0,1764224,3736316
2AAGAC,Müşteri Söz. Doğan Yük.,None,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,VESBE,0,0,0,0,0,0,0,0,37176254,34541321,37837280,21184284,4243790,9690911,87302086,23389847,12251512,13565605,7833892,2860225,8358130,20048729,56259355
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),VESBE,96786,119466,215163,327203,177081,303246,109618,70321,107546,75728,809,0,5146604,1945643,626194,497876,493730,0,0,0,0,0,0
2AAGE,Borç Karşılıkları,Short-Term Provisions,VESBE,1063283,1280578,1244753,1301546,1202642,1186766,1321603,728226,498721,417341,503770,1000854,1729953,614505,1331146,707090,548609,594886,438411,957016,949947,1181165,1416588
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,VESBE,15796703,14824010,21900801,17770124,15873657,18172357,14008994,25582341,23256726,31435709,26883749,58294683,37418099,25775505,18990082,42518811,22239392,26124074,20419659,21823999,25820631,42767329,22596725
2AAGG,(Ara Toplam),(Subtotal),VESBE,470942794,432137700,530593855,599872859,685932285,753524190,706931699,641206920,841870290,992193165,923080622,1621027226,1011510074,943920702,876374462,1234265902,860059981,916891134,972517546,1139192465,954042586,1069967749,1138427814
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,VESBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,VESBE,39772392,37269346,39690582,55101242,50655093,81375591,75151048,55022991,52888260,33436800,30266493,99879244,58076173,62602437,66945089,201343481,137904006,142221844,138034842,199678795,169271628,158455180,162807877
