FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,KARSN,209578667,201036978,209092349,207880985,202227964,199043802,174945078,144186849,157949739,175446937,156545027,361575272,193354006,168912546,147875848,270031535,184751574,189934986,234755562,271241067,211894713,258840311,260363935
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,KARSN,5246524,2397345,3579614,9395913,4172861,6836325,7093822,7718191,20283698,3946224,2305885,4907965,8176654,4859565,7532670,50282219,13808203,17466011,24868339,41811791,11130976,15760115,8476971
1AB,Finansal Yatırımlar,Short-Term Financial Investments,KARSN,1986933,7170009,8417759,2294994,3910776,3755563,1024453,15619112,0,8366824,6149546,11832159,4856940,4622221,4642493,5797574,4557316,126257,121466,0,0,0,0
1AC,Ticari Alacaklar,Short-Term Trade Receivables,KARSN,134179594,115466997,131574258,133216731,117681637,120733334,95598291,74727627,64961162,95063326,71793867,178565503,95749278,84931541,59877416,104186184,79997743,87059872,66020742,162230910,115473084,132828817,91694692
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,KARSN,11498443,12702064,14227808,15649898,11343037,7666142,3736017,0,0,0,0,0,3555957,3872460,3990374,0,3098573,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,KARSN,42999,9190,681157,966136,2655860,6091721,6828602,7732345,5634126,5558791,6334485,23511584,8444689,11298629,8715598,20382587,5481641,4656609,17930696,4479917,4036719,7117506,7730463
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,KARSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,KARSN,25276001,35289476,28452654,23916074,31309107,29895123,37483051,23528870,42353531,44671687,51518480,98578208,48809400,33234298,41296908,61464737,52090986,63502598,93642507,51139853,60316940,75104239,95889720
1AG,Canlı Varlıklar,Short-Term Live Assets,KARSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,KARSN,31348173,28001896,22159100,22441239,31154685,24065594,23180842,14860705,24717223,17840085,18442764,44179853,23761088,26093832,21820389,27918234,25717113,17123639,32171813,11578596,20936995,28029634,56572090
1AI,(Ara Toplam),(Subtotal),KARSN,209578667,201036978,209092349,207880985,202227964,199043802,174945078,144186849,157949739,175446937,156545027,361575272,193354006,168912546,147875848,270031535,184751574,189934986,234755562,271241067,211894713,258840311,260363935
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,KARSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,KARSN,174503685,181577274,161531637,157658724,135065102,143068228,151386812,135695274,115545743,117838408,151449917,391912716,165612160,126600218,146083279,266784815,236361506,184826716,189252337,265438247,220405538,217550788,222850516
1B,Ticari Alacaklar,Trade Receivables,KARSN,0,7915834,7321470,0,0,11033016,9887683,17011683,8678351,6282517,4976094,21654815,2679463,0,0,10822344,341861,77877,29986,2532454,1886149,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,KARSN,10617033,7259718,3794391,0,0,0,0,0,0,0,0,0,14235973,13138278,11638591,0,11017172,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,KARSN,0,0,0,0,0,0,0,0,0,0,0,30946082,0,0,0,16243536,0,10990838,0,10314498,7400545,6815289,5600266
