FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,TATGD,120568105,136774265,143261365,157792742,141555443,120591979,160752311,101087087,94676360,107141546,197784389,361745227,207339269,126724890,175727372,241129888,150305064,140486311,164310497,183863210,132007164,133702123,180655570
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,TATGD,8379843,26345846,14005246,16227242,40442790,31630833,16678009,7941737,17174632,18028504,4561277,25302879,29470142,3520500,9336563,4537795,6186346,13300031,978057,4174448,9782321,25887357,19165963
1AB,Finansal Yatırımlar,Short-Term Financial Investments,TATGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AC,Ticari Alacaklar,Short-Term Trade Receivables,TATGD,64116710,65150912,54566601,59947844,52766118,44621853,51788232,35488849,31851481,35781191,40344789,74238101,56253281,50996318,45116110,65567550,43010335,43009499,37621616,36532323,32833799,35561132,37442807
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,TATGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,TATGD,225282,145790,186811,144154,154461,108543,133427,215312,84619,207566,63204,125438,240915,88763,103797,493952,130744,250987,110919,101695,452138,182216,200617
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,TATGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,TATGD,40020903,34079812,64258025,48533674,38211216,33991349,82024266,47000328,32338176,35736420,132390937,227619673,97782422,56163600,108062491,150631442,79697161,61498143,109355558,127772754,75410352,57055731,112448178
1AG,Canlı Varlıklar,Short-Term Live Assets,TATGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,TATGD,7676205,10910540,10119895,11371402,9980858,10239401,10128376,10440861,13227452,17387864,20424182,34459136,23592509,15955708,13108410,19899149,21280478,22427651,16244347,15281990,13528553,15015688,11398006
