FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,NTHOL,107221785,103171351,94035605,88321021,69338960,102753371,104028221,118994458,95834563,81686641,72614934,153237935,101609669,92050785,104643915,157667448,85918172,97833561,122388825,192620218,154342319,169026334,188195452
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,NTHOL,55979278,45138836,39415324,44756156,26487285,62210077,68725741,90596945,65071505,49949100,41632156,97534914,66874212,61758241,68439656,100073784,37487695,42418315,49778132,74493971,61842775,72833615,83994315
1AB,Finansal Yatırımlar,Short-Term Financial Investments,NTHOL,11225851,15667122,16195136,10588528,9076604,8708849,550564,19471,31232,0,27460,80557,0,84926,23408,42182,23590,25422,5324,0,0,0,0
1AC,Ticari Alacaklar,Short-Term Trade Receivables,NTHOL,24726111,24932442,20383566,16725713,18788729,18260051,18667902,16097581,15164551,12743212,10795225,17959962,7635529,5222037,4511850,5944499,3547935,3818575,9636071,27536926,21116280,21194829,23592743
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,NTHOL,1153176,1158268,1162054,1138953,1159947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,NTHOL,2008512,1533421,793784,549423,529624,376492,369295,345765,975284,342618,338545,566143,345949,379557,1572267,7289336,7668967,6194683,8668793,14916815,14928278,14177543,14614926
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,NTHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,NTHOL,4979041,5176556,5649599,4862701,4057077,4124787,4881515,4485209,4559609,6848157,6829648,13488042,8583319,7769003,11589587,15203229,10673518,11853898,12650947,13687354,9260950,10785434,12620318
1AG,Canlı Varlıklar,Short-Term Live Assets,NTHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,NTHOL,7149815,9564705,10436142,9699548,9239694,9073114,10833204,7449487,10032383,11803554,12991900,23608317,18170661,16837021,18507147,29114417,26516467,33522668,41649558,61985152,47194036,50034914,53373151
