FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,TUREX,0,0,0,18735274,18456009,27494394,23788400,14594298,17565222,16079982,14624541,31700619,24765434,17635247,22814735,36062771,29685316,31419722,35644877,54814573,43006077,51964765,58869067
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,TUREX,0,0,0,3402644,3021935,1959537,8829851,4294655,3724980,2142999,1265456,4802797,4188445,3680411,3727209,7142649,5748773,7548966,6130213,8960899,4140779,3874421,9769562
1AB,Finansal Yatırımlar,Short-Term Financial Investments,TUREX,0,0,0,0,0,11969322,168913,84775,89583,73619,79430,295751,98604,68219,0,0,0,771196,741929,1567772,1210376,1360656,1362598
1AC,Ticari Alacaklar,Short-Term Trade Receivables,TUREX,0,0,0,9841499,10035824,10064067,10367568,7411250,9698737,10437923,9747148,22266763,15524580,11238173,15966966,24850108,20055807,19199612,25411541,38354047,32064694,41068235,42330911
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,TUREX,0,0,0,1460193,1601236,1309712,1679950,795589,925888,895498,770854,33792,1303914,400127,255156,242851,13913,76782,10854,108559,80722,27579,26406
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,TUREX,0,0,0,993880,369123,0,621338,762314,1632854,1326953,1568754,2325486,2045657,1042619,757845,742524,1119974,1742663,1908491,2799221,2510143,3068290,3282702
1AG,Canlı Varlıklar,Short-Term Live Assets,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,TUREX,0,0,0,3037057,3427891,2191755,2120780,1245715,1493180,1202989,1192898,1976030,1604233,1205698,2107558,3084639,2746849,2080504,1441849,3024075,2999363,2565583,2096889
1AI,(Ara Toplam),(Subtotal),TUREX,0,0,0,18735274,18456009,27494394,23788400,14594298,17565222,16079982,14624541,31700619,24765434,17635247,22814735,36062771,29685316,31419722,35644877,54814573,43006077,51964765,58869067
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,TUREX,0,0,0,34927467,30104625,28267441,34640539,26135418,24579885,25858619,25988535,91460709,38564654,32186581,31655146,218985124,155319971,166733160,173136371,214823091,177816048,176615527,180863531
1B,Ticari Alacaklar,Trade Receivables,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8321
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6139,9145,8691,0
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BE,Canlı Varlıklar,Long-Term Live Assets,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,TUREX,0,0,0,1404469,29081758,1200451,1173647,1111061,1011764,888841,799694,2395847,1419496,1052857,993109,2523693,1833902,1955311,2048885,5179394,4245739,4277085,4402404
1BFA,Stoklar,Stoklar,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,TUREX,0,0,0,430419,374606,360684,332764,235356,200793,357466,272140,1206064,504915,497435,435919,1204762,980318,1689995,1667754,2096443,2805647,2712898,2675967
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,TUREX,0,0,0,31980843,0,26151871,32742120,24503610,23068130,23890755,24390701,87425689,35679414,29489523,29679988,175878344,124222134,131847300,135692942,182691124,151451880,149611829,172170191
1BGA,Şerefiye,Goodwill,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,TUREX,0,0,0,559,358,209,73,0,13,9,6,0,3,211,756,38181091,27746169,29577957,30993725,21389727,17618684,17745677,0
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17524,189690,49974
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,TUREX,0,0,0,1111176,647903,554226,391936,285391,299184,721549,525994,433109,960827,1146555,545374,1197234,537448,1662597,2733065,3460264,1667429,2069657,1556674
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,TUREX,0,0,0,53662740,48560634,55761835,58428938,40729716,42145107,41938601,40613076,123161328,63330088,49821828,54469881,255047895,185005287,198152883,208781248,269637664,220822124,228580292,239732598
1BM,KAYNAKLAR,LIABILITIES,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,TUREX,0,0,0,14768272,13296739,10917887,12738740,8606227,12374592,14667937,15547004,29627803,24032330,16550881,18830311,30024346,22885084,23477815,24989658,46699363,34827759,39776376,41451676
2AA,Finansal Borçlar,Short-Term Financial Loans,TUREX,0,0,0,7184264,5702677,4579615,4807579,3109116,4216562,4563796,5611226,9058189,8392170,5297881,3890068,12611143,7886661,8231125,6767059,17675295,13509992,12713501,9570627
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,TUREX,0,0,0,5159970,4976467,3829455,5030391,3609659,6414781,8176986,7401918,14837924,11291951,7930079,9286066,13196197,10772425,11305599,12977840,21510352,15181650,20956762,22818410
2AAGAB,Diğer Borçlar,Other Short-Term Loans,TUREX,0,0,0,301776,196891,100361,136225,169955,169078,82222,161986,162182,125129,206678,337125,527884,256341,181783,314693,550461,361001,304076,350323
2AAGAC,Müşteri Söz. Doğan Yük.,None,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,TUREX,0,0,0,43389,175827,103381,74882,62308,83571,348684,675957,1551516,1468002,40290,1261146,21837,1064476,964990,666043,714134,968290,299781,2066178
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),TUREX,0,0,0,6704,650413,514328,422203,344859,27755,37296,160563,1334294,354461,1078295,1809243,405204,8502,168069,1661113,2342662,1402903,901252,2584845
2AAGE,Borç Karşılıkları,Short-Term Provisions,TUREX,0,0,0,780694,720747,857553,802118,609511,612760,574581,526274,948964,642719,573336,545141,1032203,765685,772899,717180,1186485,1019514,949955,870553
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,TUREX,0,0,0,1291474,873717,933195,1465341,700819,850086,884373,1009080,1734732,1757899,1424321,1701522,2229878,2130993,1853351,1885731,2719975,2384409,3651048,3190738
2AAGG,(Ara Toplam),(Subtotal),TUREX,0,0,0,14768272,13296739,10917887,12738740,8606227,12374592,14667937,15547004,29627803,24032330,16550881,18830311,30024346,22885084,23477815,24989658,46699363,34827759,39776376,41451676
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,TUREX,0,0,0,9761895,7594821,5901142,6158097,4387385,4208491,4299553,4200081,14707986,6863103,5991343,6750138,45667909,30155734,33947600,33962876,43869055,37924919,33180667,31886411
2BA,Finansal Borçlar,Long-Term Financial Loans,TUREX,0,0,0,6199618,4544554,2879106,3081866,1906404,1599104,2019491,1925465,2246477,2498168,1476774,1161878,5850098,2675058,2287040,1005632,6660291,5005220,4088073,2569935
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBA,Ticari Borçlar,Long-Term Trade Payables,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147502,0,0,0,0
2BBB,Diğer Borçlar,Other Long-Term Loans,TUREX,0,0,0,31422,69464,69127,78660,76715,78509,79788,171716,146274,135351,17623,36883,129394,99401,112421,0,219106,156871,292321,2661273
2BBBA,Müşteri Söz.Doğan Yük.,None,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,TUREX,0,0,0,659290,632638,725278,676047,477513,689237,498930,580718,1206598,1383398,742299,948901,1348601,1183263,1125792,970760,1268711,1354480,1309919,1138051
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,TUREX,0,0,0,2871565,2348166,2227631,2321525,1926753,1841641,1701343,1522181,11108638,2846185,3754647,4602476,38339815,26198011,30422347,31838982,35720948,31408348,27490355,25517152
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2N,Özkaynaklar,SHAREHOLDERS EQUITY,TUREX,0,0,0,29132573,27669074,38942806,39532102,27736105,25562024,22971111,20865992,78825539,32434655,27279603,28889432,179355640,131964469,140727468,149828714,179069246,148069446,155623248,166394511
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,TUREX,0,0,0,29105281,27633819,38906177,39453064,27686542,25511301,22940317,20820616,78784967,32381630,27302434,28942459,179307219,131923966,140731482,149888042,179140400,148122441,155402412,166169772
2OA,Ödenmiş Sermaye,Share Capital,TUREX,0,0,0,12580417,11989258,12419646,12142335,8088070,7365227,6470398,5821443,5765535,5628576,4174784,3937869,3662097,3339146,3284142,3159511,3055699,28545979,27127227,25973027
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,TUREX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
