FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,KFEIN,13124984,26067979,20871048,13521983,11013457,11139038,11244551,11086952,7050273,7773325,7801557,19154754,14060422,11206329,13165968,30223069,20561772,21917474,18387661,32550169,25108537,19816424,18136450
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,KFEIN,4016512,16487965,12453500,3776147,2049441,1354428,1517862,1722545,1317583,1334623,804582,4572556,1128144,543734,2163914,7991308,9455227,9173681,5366184,7941005,3694671,1260897,1729255
1AB,Finansal Yatırımlar,Short-Term Financial Investments,KFEIN,0,0,51379,300598,247979,227984,195007,227428,182908,158750,211598,403358,3886906,3055049,3110558,6396614,2227407,3847249,1092153,3053246,3861850,4181816,3966899
1AC,Ticari Alacaklar,Short-Term Trade Receivables,KFEIN,4841429,4789795,5096431,6900857,5128048,4955174,5283373,7253583,2576707,3004158,3983877,9176773,4818592,5225462,4862123,14394996,6056808,5751202,5556311,14910526,9977613,9523154,8131953
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,KFEIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,KFEIN,199582,133578,85647,77381,73745,23661,51731,83913,76210,71398,68501,122288,75020,14318,11823,1121023,12951,0,1524657,5961527,6247608,3400027,3079875
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,KFEIN,2633192,3200908,1749396,1659011,2919041,4061832,3395628,478168,1657512,1625826,1444450,1705818,2396559,1387857,1846213,17640,1438164,1744015,2248738,190428,476319,597926,270819
1AF,Stoklar,Inventories,KFEIN,1040382,899468,452219,54558,16262,57702,85882,2375,24136,12684,355356,152420,820668,543435,899654,0,402070,434649,1476834,0,0,0,0
1AG,Canlı Varlıklar,Short-Term Live Assets,KFEIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,KFEIN,393886,556264,982477,753431,578941,458256,715068,1318939,1215217,1565885,933192,3021541,934533,436474,271684,301488,969146,966677,1122784,493438,850476,852604,957649
1AI,(Ara Toplam),(Subtotal),KFEIN,13124984,26067979,20871048,13521983,11013457,11139038,11244551,11086952,7050273,7773325,7801557,19154754,14060422,11206329,13165968,30223069,20561772,21917474,18387661,32550169,25108537,19816424,18136450
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,KFEIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
