FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,TLMAN,14060436,16448319,16384216,19720356,21144234,19519836,20678366,10988925,9709755,10878897,10055025,19417646,11853738,11414659,12919976,25491277,15081026,16313576,13165971,17388147,14279397,14953913,16150361
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,TLMAN,75022,496146,382248,210206,290514,353094,200797,296687,123255,115029,198446,3310140,377354,660063,149156,302234,154166,271805,477004,38844,152032,140441,624683
1AB,Finansal Yatırımlar,Short-Term Financial Investments,TLMAN,11713983,12662027,12125015,15407313,16543839,14654006,14876728,8912327,7788430,8507976,7707598,10289460,5493835,3754815,5234042,6215799,5870458,8448521,8971606,11699446,9335324,10032693,10598827
1AC,Ticari Alacaklar,Short-Term Trade Receivables,TLMAN,408456,540793,681928,280234,436105,273016,662627,391148,540384,574350,937973,1033483,736226,412877,812771,1469931,846749,737345,910429,1367498,1499074,1211404,1080130
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,TLMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,TLMAN,1436414,2345314,2858287,3453156,3486438,3819752,4543875,950005,834747,959067,902472,1886184,1439087,2005391,2328866,3681905,2495740,861599,980881,1564726,1612967,2056760,2454995
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,TLMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,TLMAN,39602,49351,38816,56735,57367,62655,52251,67662,53352,75959,68127,193878,111814,77466,60842,132624,116992,78603,45672,100107,43812,29977,40726
1AG,Canlı Varlıklar,Short-Term Live Assets,TLMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,TLMAN,386959,354688,297923,312712,329972,357313,342088,371098,369587,646516,240408,2704500,3695423,4504046,4334299,13688784,5596921,5915703,1780379,2617526,1636188,1482639,1351000
1AI,(Ara Toplam),(Subtotal),TLMAN,14060436,16448319,16384216,19720356,21144234,19519836,20678366,10988925,9709755,10878897,10055025,19417646,11853738,11414659,12919976,25491277,15081026,16313576,13165971,17388147,14279397,14953913,16150361
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,TLMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,TLMAN,6308566,5871472,5011194,5128065,4514496,4303173,4264151,3100391,3776944,3387032,7850360,25093705,9969192,7370663,7326512,25073120,22280423,23592837,32614966,37676320,33616601,30615904,30433068
1B,Ticari Alacaklar,Trade Receivables,TLMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,TLMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,TLMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,TLMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
