FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,AYDEM,0,82901469,0,43768420,62486793,24378055,131922614,130343627,156203753,165693224,145557517,269044016,127787018,166956561,135794608,231973875,163609723,201697825,179992581,241947568,123743863,156964834,622529399
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,AYDEM,0,63382528,0,19579033,40945044,12312601,124218802,114250889,91444802,73249760,68207418,113806366,76655403,72649045,55385552,68213278,91124286,88080147,75167168,61912986,17759234,21908252,562681227
1AB,Finansal Yatırımlar,Short-Term Financial Investments,AYDEM,0,0,0,0,0,0,0,202552,114568,19724117,5410923,31257302,8429383,40680002,10437818,30677502,7016990,32862129,14883813,57799339,18064467,44394187,4113250
1AC,Ticari Alacaklar,Short-Term Trade Receivables,AYDEM,0,11913785,0,7391150,7372646,5762161,2575188,11071355,59315305,68212218,67568353,114712788,38316216,48186920,64237170,97965439,58338559,71937573,80667033,112202469,80661871,81423014,47951370
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,AYDEM,0,3273528,0,12816579,10036746,2625731,2238235,1718419,2308361,2210372,2151023,5759377,2380841,2418318,3419805,32113779,3827381,3798226,4003720,5503110,4362203,4434096,3820548
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,AYDEM,0,1943475,0,1123358,1085858,1082051,1017498,640780,590369,548786,543372,1112031,521176,435423,432472,1031580,705587,787367,750410,724166,633864,661924,642036
1AG,Canlı Varlıklar,Short-Term Live Assets,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,AYDEM,0,2388154,0,2858300,3046499,2595511,1872890,2459633,2430349,1747971,1676427,2396153,1483998,2586853,1881791,1972296,2596921,4232383,4520437,3805498,2262225,4143360,3320967
1AI,(Ara Toplam),(Subtotal),AYDEM,0,82901469,0,43768420,62486793,24378055,131922614,130343627,156203753,165693224,145557517,269044016,127787018,166956561,135794608,231973875,163609723,201697825,179992581,241947568,123743863,156964834,622529399
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,AYDEM,0,1423355020,0,1634046935,1447403756,1380202641,1340029078,1557019279,1412854601,1266421993,1157418525,2922736622,1710569518,1265998137,1200151390,2490333848,1790567063,1882976690,1957027563,1760364995,1428135738,1425575834,1452838265
1B,Ticari Alacaklar,Trade Receivables,AYDEM,0,0,0,0,0,0,0,0,0,188889,0,0,0,0,0,0,0,0,0,0,0,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,AYDEM,0,261588,0,270415,252447,246488,258615,205254,198136,0,180228,136503,81947,90867,118926,159699,103852,102141,146046,191519,142272,135288,127928
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BE,Canlı Varlıklar,Long-Term Live Assets,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,AYDEM,0,0,0,0,0,0,0,0,0,0,0,3877011,4263282,0,0,0,0,0,0,0,0,0,0
1BFA,Stoklar,Stoklar,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,AYDEM,0,1617647,0,1707639,1858565,1391527,1607642,2082119,2747166,3679959,5951106,13851669,7542583,5853632,5356813,12440842,8751188,9150870,9093417,11905678,9282473,9166708,9072161
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,AYDEM,0,1374140761,0,1589268957,1407371000,1342342728,1300475360,1519397656,1388883083,1244204123,1134886339,2775454504,1655787173,1223823039,1174696777,2379715875,1712929107,1800621175,1870362052,1652118344,1341036573,1338107860,1363704735
1BGA,Şerefiye,Goodwill,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,AYDEM,0,44846135,0,40921125,36262661,34629484,33633719,22391598,20257518,17672614,15781287,92792324,15184831,11167710,10516663,83049328,59937261,63457823,66024788,84612214,68889717,68915539,70448020
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,AYDEM,0,2488889,0,1878798,1659084,1592415,4053742,12942652,768698,676409,619565,36624611,27709703,25062888,9462210,14968102,8845654,9644680,11401261,11537240,8784703,9250438,9485421
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,AYDEM,0,1506256489,0,1677815355,1509890548,1404580696,1471951692,1687362906,1569058354,1432115217,1302976042,3191780638,1838356535,1432954698,1335945998,2722307723,1954176786,2084674515,2137020144,2002312563,1551879601,1582540668,2075367664
1BM,KAYNAKLAR,LIABILITIES,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,AYDEM,0,135862892,0,122091110,123716846,110109062,65537788,65650656,77836839,78208570,77888657,140578169,82010497,85899589,71914997,102158215,124628624,131937455,190056286,242149206,181624137,188235735,618194135
2AA,Finansal Borçlar,Short-Term Financial Loans,AYDEM,0,101870603,0,100563906,103334990,100792714,56170005,57556708,58137616,56212244,53487374,88961680,52213521,53207506,50722731,74006023,112995289,115498139,176063156,226062953,171465736,174907449,606936149
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,AYDEM,0,9458803,0,6679182,7420711,5046803,3612995,5103566,12977829,17311756,19923089,41797912,24767650,23198183,15947134,19739313,7067570,9055890,8428532,8142844,3207954,5952627,4326970
2AAGAB,Diğer Borçlar,Other Short-Term Loans,AYDEM,0,17506470,0,10398039,8849805,48182,47518,36826,52955,50609,33481,20734,12306,9126,8608,11557,7505,21483,6906,8402,7014,215401,7108
2AAGAC,Müşteri Söz. Doğan Yük.,None,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,AYDEM,0,0,0,387531,21782,263,94535,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),AYDEM,0,0,0,0,0,0,1984176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGE,Borç Karşılıkları,Short-Term Provisions,AYDEM,0,2223724,0,2186636,1871687,1730806,1667357,1545952,1381385,1280407,1090529,3083834,1718477,1582111,1902973,2836172,1469184,1815423,2441546,3644820,1966232,2514875,2906929
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,AYDEM,0,4803291,0,1875814,2217870,2490293,1961202,1407604,5287054,3352750,3354185,6714010,3298543,7902663,3333553,5565150,3089076,5546520,3116147,4290187,4977201,4645384,4016978
2AAGG,(Ara Toplam),(Subtotal),AYDEM,0,135862892,0,122091110,123716846,110109062,65537788,65650656,77836839,78208570,77888657,140578169,82010497,85899589,71914997,102158215,124628624,131937455,190056286,242149206,181624137,188235735,618194135
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,AYDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
