FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,GUBRF,379839616,349886404,355578065,424857359,376142547,435170882,610398194,693456919,785762710,713700641,608241953,1078032792,773363310,450339491,490601341,713059063,541966370,452785778,580076399,725847544,647224434,790465417,934891976
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,GUBRF,81237855,92479964,116499992,88795463,83538771,107273560,75629128,88348729,170878771,105731298,109920558,95297642,141675443,52008577,95019229,110989428,39559522,91416956,95484556,183854064,151511928,145853031,154198467
1AB,Finansal Yatırımlar,Short-Term Financial Investments,GUBRF,5215471,4800588,1561418,2568028,11135798,13323217,12735453,14306342,16021878,19856515,26083501,39373335,65756337,30670454,32609503,2189143,0,15038472,26847892,22001539,0,0,49136764
1AC,Ticari Alacaklar,Short-Term Trade Receivables,GUBRF,106118193,64945399,75433024,110699951,112604644,108559782,126817894,142919308,132935320,121301736,146343015,137552170,185610704,123473357,97987684,192321621,226557978,105237826,175589940,171268452,209394432,128501916,130557684
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,GUBRF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,GUBRF,46930765,42964783,10744406,9566761,15731634,17529169,21141130,17234673,21684774,19504727,23556876,40277171,31296111,46523456,49732014,63893389,59583888,58329477,74196751,49126266,39661933,6384316,5093698
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,GUBRF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,GUBRF,110683923,111852241,115037942,186980233,114743839,151242043,328630541,375819805,333527054,365889696,282620382,705492180,289774993,157668018,169561841,285410121,180833024,159103329,186677905,250264400,201198496,141350493,174437351
1AG,Canlı Varlıklar,Short-Term Live Assets,GUBRF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,GUBRF,29653410,32843428,36301283,26246924,38387860,37243111,45444049,54828061,110714912,81416670,19717622,60040294,59249723,39995628,45691070,58255362,35431958,23659717,21279354,49332823,45457645,19529725,21564270
