FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,CLEBI,125985970,127406317,133682561,124557718,125707282,121663137,136689580,144518341,141511748,140902656,170182450,170451276,197844120,152493717,195480668,207053932,206000455,186105078,230578866,295556310,267834351,191006090,254999223
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,CLEBI,60156009,76289479,75191584,76934383,55658523,56354935,66035198,81926371,76791519,61732065,92200289,102976925,127739875,65369763,104015544,114513916,101368220,69952970,101441869,154764858,148524940,88838257,112082629
1AB,Finansal Yatırımlar,Short-Term Financial Investments,CLEBI,3953345,1068545,2743118,1269443,7420387,8745312,6982974,4733673,1405482,8543343,4831240,6291734,6186848,7513794,11749192,13011829,17464507,19546367,23773929,18654929,10827710,3262459,16089237
1AC,Ticari Alacaklar,Short-Term Trade Receivables,CLEBI,31691166,22613853,28740750,22705427,30606414,27153257,33907421,28509607,33048195,35520936,33527939,29984294,35416124,43875360,42123677,45692384,52104332,55997134,66161869,70667198,60662175,52747993,52107672
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,CLEBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,CLEBI,19962511,17713859,15607777,14616487,21529104,19657339,19980865,20940568,21050239,23939248,23954220,20394766,14135507,14210826,15348572,16558307,17564501,17254075,16484542,24996534,17745349,14249250,45485989
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,CLEBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,CLEBI,2891362,2695823,2524438,2629624,2738957,2735555,2631783,3057067,2582651,2713760,2523501,3452276,4317690,4643748,5140106,4624831,4905839,4574510,4998977,5473202,4510458,5009606,5198502
1AG,Canlı Varlıklar,Short-Term Live Assets,CLEBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,CLEBI,7331576,7024758,8874895,6402354,7753896,7016739,7151338,5351055,6633662,8453303,13145261,7351280,10048076,16880225,17103578,12652664,12593056,18780021,17717679,20999589,25563718,26898526,24035194
1AI,(Ara Toplam),(Subtotal),CLEBI,125985970,127406317,133682561,124557718,125707282,121663137,136689580,144518341,141511748,140902656,170182450,170451276,197844120,152493717,195480668,207053932,206000455,186105078,230578866,295556310,267834351,191006090,254999223
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,CLEBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,CLEBI,260502637,254838959,242892667,247066242,250289833,246065977,241517349,264740019,264968445,241994036,229709091,259325952,266194636,295095882,294723709,310353503,305280956,305484085,334918717,399620307,323838099,358599560,361261248
1B,Ticari Alacaklar,Trade Receivables,CLEBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49204274,0,0,0,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,CLEBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,CLEBI,19660852,19827590,19629369,18004375,31076514,29043266,29550654,27085802,29992214,22455051,22393792,22611008,24183974,52113402,51619444,52677041,51891143,0,50780026,61737725,50712459,51011252,40964293
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,CLEBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,CLEBI,50792,48762,43044,2470367,3921906,4571188,4570894,4005037,6072907,3507752,3107861,2555921,2662787,3352888,1687282,1738045,4008980,5367841,9239725,2085282,1619071,1586918,1918334
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,CLEBI,21160255,19986760,20547475,21218621,1484473,1590943,1452659,1527128,1405103,1084367,1065513,1039043,859099,875053,873945,881555,810221,822098,823688,1103818,911283,0,0
1BE,Canlı Varlıklar,Long-Term Live Assets,CLEBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,CLEBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFA,Stoklar,Stoklar,CLEBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,CLEBI,81660404,77075712,68952723,68705224,57488460,55913345,53560904,79653040,76704925,69825715,63400844,79634978,80545890,78947884,74608370,83871056,78550746,75177495,74783784,85870118,67855160,84897922,95369030
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,CLEBI,72438736,69959200,64350494,65812860,62143666,60479177,58821951,65513506,66924169,62295396,59564408,67564217,67449040,70607418,71720623,78903539,77874743,80783351,101526019,127543275,108746041,122414160,127669583
1BGA,Şerefiye,Goodwill,CLEBI,9247462,9416345,9319982,9861243,9644887,9980469,9609789,8983984,9100122,8186020,7295731,6635749,7094687,7206725,6632480,7169409,6799635,6726316,6972078,12563806,9071040,10127912,9554899
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,CLEBI,34661255,35720037,35883517,35629658,58171770,56216418,55035680,52520276,51597123,51742907,48767486,51724347,53286009,52125022,52765182,51737896,50169727,51196472,49505011,59044729,45989594,36507089,34752753
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,CLEBI,16839550,18307706,19913402,21089537,21457366,22621005,22322071,19184328,17728941,16878007,17491788,18168672,18914512,17893275,20306868,21767293,21537598,15708067,17441374,29027663,24918564,26274703,19330883
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,CLEBI,4783331,4496846,4252661,4274357,4900791,5650166,6592746,6266919,5442938,6018821,6621667,9392017,11198637,11974216,14509514,11607670,13638165,20498170,23847013,20643891,14014886,25779605,31701473
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,CLEBI,386488607,382245276,376575228,371623959,375997115,367729114,378206929,409258360,406480192,382896692,399891541,429777227,464038756,447589599,490204377,517407435,511281411,491589163,565497583,695176617,591672450,549605650,616260471
1BM,KAYNAKLAR,LIABILITIES,CLEBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,CLEBI,150479061,174126969,157569002,143488820,131606331,131220993,127835414,126530222,117001976,112532609,117761022,114218854,149511517,146728524,159128918,164551760,151061899,161415113,195402890,225351708,169018544,221210561,213883690
