FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,VBTYZ,0,0,0,14048097,9926103,7084148,14101166,21855587,17897240,10844618,9116072,70649124,15394951,13333084,14760749,26746427,26637793,21812642,17103304,20983755,15446877,13607966,14640422
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,VBTYZ,0,0,0,10190081,3991127,2533230,9403642,16836654,7763478,4285400,5228813,20819263,6071196,5260751,4746662,8029039,8132590,5225208,6236454,6555705,3305492,3118004,2744925
1AB,Finansal Yatırımlar,Short-Term Financial Investments,VBTYZ,0,0,0,0,0,0,0,0,0,652369,167185,25907,15349,1562121,2032988,2980722,2043179,2628539,1848930,58485,0,0,0
1AC,Ticari Alacaklar,Short-Term Trade Receivables,VBTYZ,0,0,0,964088,2349907,598934,1598390,1403128,1707163,3453615,1419717,9217508,2198763,2292907,2631046,6395131,4208953,7523735,3282195,5988571,7110055,4390818,3061230
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,VBTYZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,VBTYZ,0,0,0,146543,70621,25670,7277,1631,1324,36200,172604,125696,2307128,1561221,2465851,2286398,1654823,581870,216687,600950,602093,2408079,1782700
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,VBTYZ,0,0,0,646358,650799,552466,610286,140192,127663,0,0,0,0,0,0,3356548,0,0,0,4626690,1658452,1576026,3888243
1AF,Stoklar,Inventories,VBTYZ,0,0,0,584937,1235082,1548570,524256,1222965,4852544,329394,1214424,768072,1268512,646101,1361775,2842673,6882747,3353772,3513658,2789035,2068372,1258231,2672662
1AG,Canlı Varlıklar,Short-Term Live Assets,VBTYZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,VBTYZ,0,0,0,1516090,1628566,1825278,1957315,2251017,3445067,2087640,913330,39692678,3534005,2009984,1522428,855916,3715501,2499517,2005379,364320,702413,856808,490662
1AI,(Ara Toplam),(Subtotal),VBTYZ,0,0,0,14048097,9926103,7084148,14101166,21855587,17897240,10844618,9116072,70649124,15394951,13333084,14760749,26746427,26637793,21812642,17103304,20983755,15446877,13607966,14640422
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,VBTYZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,VBTYZ,0,0,0,2713826,3099251,2805420,4104028,3800253,3574254,5390629,3570651,11660406,4278895,3075435,2378209,10621465,6285922,6271300,9949391,46937637,37076465,37872016,36759426
1B,Ticari Alacaklar,Trade Receivables,VBTYZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,VBTYZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,VBTYZ,0,0,0,336,300,1829,55367,151845,138394,250470,135,41238,417,1450,25907,39766,25197,26075,25954,27286,5196,45724,9191
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,VBTYZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763016,0,0,0,1573609,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,VBTYZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453913,20190,20339,1908559
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,VBTYZ,0,0,0,2527,1872,6750,8371,626904,548915,567801,579463,1501624,938636,653188,266646,1940727,775721,403135,129630,7442,49050,110865,25118
1BE,Canlı Varlıklar,Long-Term Live Assets,VBTYZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,VBTYZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFA,Stoklar,Stoklar,VBTYZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,VBTYZ,0,0,0,79074,359592,26266,9142,20900,236055,193750,162059,519168,130852,158265,149284,528168,369505,463592,502343,633538,498299,479589,436972
