FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,GSDHO,218135228,164257895,165500116,181674358,161746835,180796467,192234077,162583090,175476319,176799789,167395120,379025518,217033688,169135085,146789689,210786130,169007717,193830648,204597908,289136709,217524535,222320810,194412432
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,GSDHO,16192661,8392240,16171873,14684031,16188255,46866339,24851537,44050550,51771132,44927508,33356439,80144192,60281846,46232566,20386385,53558202,15672807,32805022,58886653,70770170,63371095,80748234,82055452
1AB,Finansal Yatırımlar,Short-Term Financial Investments,GSDHO,127631087,84599373,77128583,76462927,63995780,54129992,53173534,31222647,43105739,61279401,49708604,115812887,79912601,63577674,54811675,70933462,56455126,59986711,76070504,108013962,41015973,42856396,51227274
1AC,Ticari Alacaklar,Short-Term Trade Receivables,GSDHO,911646,5460287,5282249,5839063,5496835,5800550,5980100,10411069,11034951,10106762,11789070,42685778,25078748,25131351,25301101,117051,729387,527561,290968,1242,1336903,1622133,1666530
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,GSDHO,70640735,63357742,63589400,82211848,73739090,70598903,103851369,74658354,67400893,56969877,68087710,135568279,49000354,31737174,43183804,81729934,92525538,95758834,62797894,103707654,106205499,90699832,53251486
1AE,Diğer Alacaklar,Short-Term Other Receivables,GSDHO,1199119,521625,1714867,1287150,1403462,1634218,2846141,999925,853616,1715554,2861078,1802103,786646,124586,868701,847402,879587,930933,2490602,2780731,1999646,1328481,1070666
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,GSDHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,GSDHO,688445,653636,619608,437392,235589,279902,271066,337752,391789,456283,444586,740391,404007,383423,383651,585630,389103,966754,967425,511495,752768,917026,1058665
1AG,Canlı Varlıklar,Short-Term Live Assets,GSDHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,GSDHO,824128,1227482,953362,709971,650417,1450684,1225252,879428,896921,1325713,1130815,2206278,1565526,1945372,1851601,2954295,2312451,2808215,3045008,3288500,2791030,4096714,4028825
1AI,(Ara Toplam),(Subtotal),GSDHO,218087822,164212384,165459942,181632381,161709428,180760588,192198999,162559724,175455041,176781097,167378302,378959908,217029727,169132147,146786918,210725977,168963999,193784031,204549053,289073753,217472914,222268816,194358899
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,GSDHO,47406,45511,40174,41977,37406,35879,35078,23366,21277,18692,16818,65610,3961,2938,2771,60153,43718,46617,48855,62956,51621,51994,53533
1AK,Duran Varlıklar,LONG TERM ASSETS,GSDHO,109978120,148712567,147371688,137808199,140472976,152039237,156582945,149588108,147409895,150611513,148768441,203435672,123405758,141441615,161162875,232308206,160034041,171063241,189465428,241893273,223038112,222237469,241866186
1B,Ticari Alacaklar,Trade Receivables,GSDHO,0,39922398,40215292,34565905,34937896,35037431,34798583,24955066,24955024,24955067,24955019,0,0,0,0,0,0,0,0,0,0,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,GSDHO,928664,866749,610981,609334,451995,447452,433864,380214,328366,314953,253017,318172,346105,26943,10793,37469,1082,882,761,6398386,11103884,11718058,16076510
1BB,Diğer Alacaklar,Other Receivables,GSDHO,608,583,515,538,480,460,450,300,273,240,216,2296,1355,1005,948,1289,958,973,936,1100,238,226,216
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,GSDHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,GSDHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406943,0,0,0,0,0,0
