FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,ALKA,33523615,31327724,33053436,35638454,38077654,29922163,27035065,40706956,46581164,52821872,43806539,74282185,39731324,37812280,34930361,57395566,39805726,38997637,37822499,41721938,35327855,31090471,29239140
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,ALKA,10937687,7033083,16859310,14850624,15388895,1028313,5586095,19606469,23864761,26398715,18647440,14610742,13238692,16995290,12517126,21813361,10331135,4485977,4641918,14388132,7613295,1777709,3322196
1AB,Finansal Yatırımlar,Short-Term Financial Investments,ALKA,0,0,0,0,0,0,0,0,0,0,0,0,0,1043371,1024189,8692673,5500127,9996409,4599877,0,0,0,0
1AC,Ticari Alacaklar,Short-Term Trade Receivables,ALKA,11847137,14910353,9693447,10959179,11792970,13978671,10688236,12276230,11049138,12425399,11467357,29143516,12157540,8298438,12686722,10944306,8715929,7797115,12955835,11578000,13655623,15350118,11814033
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,ALKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,ALKA,20758,20161,23111,101911,109761,8815,103698,28300,11987,149832,369960,110369,66175,50152,49563,71884,908544,1827015,1590768,27177,117698,84891,54693
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,ALKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,ALKA,8600695,7915624,5173970,7943835,9024416,13216830,9044619,8103950,11307026,13375567,11871947,26193783,11237786,9196233,7401918,13468485,13176537,12837352,11340554,11030571,9848420,9342352,8873526
1AG,Canlı Varlıklar,Short-Term Live Assets,ALKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,ALKA,2117338,1448504,1303598,1782906,1761612,1689534,1612416,692006,348252,472359,1449835,4223775,3031131,2228796,1250844,2404857,1173454,2053769,2693549,4698058,4092819,4535401,5174693
1AI,(Ara Toplam),(Subtotal),ALKA,33523615,31327724,33053436,35638454,38077654,29922163,27035065,40706956,46581164,52821872,43806539,74282185,39731324,37812280,34930361,57395566,39805726,38997637,37822499,41721938,35327855,31090471,29239140
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,ALKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,ALKA,4335704,4054304,3481011,3678543,3124110,3008938,3120714,1934211,1867842,2174490,5807943,18870669,8156810,8021624,9574256,25625316,20226146,27262953,33097682,44555597,40057792,44790528,49046151
1B,Ticari Alacaklar,Trade Receivables,ALKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,ALKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,ALKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
