FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,SMART,3183189,3341877,3120344,3142705,2859291,2741509,2669582,2008717,1442141,1257233,946728,3427184,2556433,1873874,2239041,4464179,3284849,3395092,2992249,2981940,1986640,3069859,3294009
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,SMART,760945,785153,691716,601007,477505,456657,360160,391645,126732,225879,132011,188898,292033,67702,52860,54590,168234,76775,49112,34758,59811,27457,14489
1AB,Finansal Yatırımlar,Short-Term Financial Investments,SMART,0,0,0,0,0,0,0,0,7845,0,0,20942,12785,11753,13754,43013,101651,13712,111918,14528,65799,87738,11807
1AC,Ticari Alacaklar,Short-Term Trade Receivables,SMART,1532784,1514758,1560537,1629676,1441208,1448949,1242367,1515292,1184377,935709,661493,2640552,1218460,1231937,1041664,3327789,2564598,3037394,2583917,1656726,1574990,2233059,2707915
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,SMART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,SMART,74933,89080,82007,76093,70789,23314,43647,18164,17356,30229,28076,144774,517370,30497,22426,661716,17085,16804,16166,785916,143841,202207,9434
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,SMART,603317,428740,371044,652489,753548,634091,815504,0,0,0,66096,0,275405,322555,905674,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,SMART,81170,366728,247493,45196,1441,0,82117,0,0,0,5970,9336,158767,129760,122396,0,278349,154907,151333,348351,65469,91007,169457
1AG,Canlı Varlıklar,Short-Term Live Assets,SMART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,SMART,130040,157419,167546,138244,114800,178498,125788,83615,105832,65416,53082,422683,81613,79671,80267,377070,154930,95500,79803,141659,76729,428393,380907
