symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
HLGYO,08.02.2022 11:32:36,30,2,0,0,YATIRIM_SOZLESME
HLGYO,14.02.2022 16:48:51,0,2,0,0,ROUTINE_BILGI
HLGYO,14.02.2022 19:42:33,0,2,0,0,FINANSAL_RAPOR
HLGYO,14.02.2022 19:43:02,0,0,0,0,GENEL_BILGI
HLGYO,14.02.2022 19:45:29,0,0,0,0,GENEL_BILGI
HLGYO,23.02.2022 16:12:23,-40,5,1,0,GENEL_BILGI
HLGYO,25.02.2022 18:14:09,30,1,0,2,SERMAYE_TEMETTU
HLGYO,25.02.2022 18:15:31,0,0,0,0,GENEL_BILGI
HLGYO,25.02.2022 18:18:18,0,0,0,0,GENEL_BILGI
HLGYO,28.02.2022 18:12:23,30,2,0,0,YATIRIM_SOZLESME
HLGYO,01.03.2022 12:11:13,0,0,0,0,GENEL_BILGI
HLGYO,01.03.2022 12:39:26,30,2,1,2,SERMAYE_TEMETTU
HLGYO,01.03.2022 16:50:29,30,1,1,0,SERMAYE_TEMETTU
HLGYO,01.03.2022 18:18:56,0,0,0,0,GENEL_BILGI
HLGYO,02.03.2022 09:04:31,0,0,0,0,GENEL_BILGI
HLGYO,02.03.2022 09:09:21,0,0,0,0,GENEL_BILGI
HLGYO,04.03.2022 09:56:54,0,0,1,0,GENEL_BILGI
HLGYO,04.03.2022 18:18:03,0,0,0,0,GENEL_BILGI
HLGYO,04.03.2022 18:18:59,30,1,0,0,FINANSAL_RAPOR
HLGYO,10.03.2022 09:12:29,0,0,0,0,GENEL_BILGI
HLGYO,17.03.2022 10:34:38,30,2,0,0,SERMAYE_TEMETTU
HLGYO,17.03.2022 16:36:01,0,0,0,0,GENEL_BILGI
HLGYO,18.03.2022 09:10:43,0,0,1,0,GENEL_BILGI
HLGYO,21.03.2022 18:25:24,30,1,0,2,SERMAYE_TEMETTU
HLGYO,21.03.2022 19:01:32,30,2,0,0,YATIRIM_SOZLESME
HLGYO,22.03.2022 11:56:08,0,0,0,0,GENEL_BILGI
HLGYO,22.03.2022 14:14:32,0,0,0,0,GENEL_BILGI
HLGYO,23.03.2022 18:05:24,30,2,0,2,SERMAYE_TEMETTU
HLGYO,25.03.2022 18:36:56,30,2,0,0,SERMAYE_TEMETTU
HLGYO,29.03.2022 14:05:49,30,2,0,0,SERMAYE_TEMETTU
HLGYO,31.03.2022 18:40:09,0,0,0,0,GENEL_BILGI
HLGYO,31.03.2022 18:43:21,0,0,0,0,GENEL_BILGI
HLGYO,31.03.2022 18:43:43,0,0,0,0,GENEL_BILGI
HLGYO,31.03.2022 18:53:35,0,0,0,0,GENEL_BILGI
HLGYO,31.03.2022 18:58:03,0,0,0,0,GENEL_BILGI
HLGYO,31.03.2022 19:05:37,30,1,0,0,SERMAYE_TEMETTU
HLGYO,04.04.2022 17:14:02,0,0,1,0,GENEL_BILGI
HLGYO,04.04.2022 18:16:53,30,2,0,0,YATIRIM_SOZLESME
HLGYO,05.04.2022 09:05:00,30,1,1,2,SERMAYE_TEMETTU
HLGYO,05.04.2022 12:51:27,30,2,0,0,YATIRIM_SOZLESME
HLGYO,07.04.2022 16:38:32,30,1,1,2,SERMAYE_TEMETTU
HLGYO,08.04.2022 14:20:07,-20,2,1,0,FINANSAL_RAPOR
HLGYO,11.04.2022 18:58:19,0,0,0,0,GENEL_BILGI
HLGYO,12.04.2022 20:25:09,0,0,0,0,GENEL_BILGI
HLGYO,22.04.2022 17:37:55,-40,5,1,0,GENEL_BILGI
HLGYO,22.04.2022 18:21:52,30,2,0,0,YATIRIM_SOZLESME
HLGYO,26.04.2022 16:38:09,0,0,0,0,GENEL_BILGI
HLGYO,26.04.2022 17:16:10,-40,5,1,0,GENEL_BILGI
HLGYO,26.04.2022 18:18:06,0,0,0,0,GENEL_BILGI
HLGYO,27.04.2022 19:19:32,30,2,0,2,SERMAYE_TEMETTU
HLGYO,28.04.2022 16:09:09,-20,2,0,0,FINANSAL_RAPOR
HLGYO,05.05.2022 17:11:03,-20,2,0,0,FINANSAL_RAPOR
HLGYO,09.05.2022 15:12:24,-20,2,0,0,FINANSAL_RAPOR
HLGYO,12.05.2022 20:16:14,30,2,1,0,YATIRIM_SOZLESME
HLGYO,13.05.2022 02:35:58,0,2,0,0,FINANSAL_RAPOR
HLGYO,13.05.2022 02:36:22,-20,2,0,0,FINANSAL_RAPOR
HLGYO,13.05.2022 02:37:28,0,0,0,0,GENEL_BILGI
HLGYO,13.05.2022 02:38:01,0,0,0,0,GENEL_BILGI
HLGYO,13.05.2022 19:16:35,30,2,0,0,YATIRIM_SOZLESME
HLGYO,16.05.2022 18:17:45,30,2,0,0,YATIRIM_SOZLESME
HLGYO,17.05.2022 12:35:55,30,2,0,2,YATIRIM_SOZLESME
HLGYO,23.05.2022 19:15:28,30,1,0,2,SERMAYE_TEMETTU
HLGYO,25.05.2022 18:23:44,30,2,0,0,SERMAYE_TEMETTU
HLGYO,26.05.2022 18:28:57,0,0,0,0,GENEL_BILGI
HLGYO,27.05.2022 16:49:07,30,1,1,0,SERMAYE_TEMETTU
HLGYO,30.05.2022 08:58:25,30,1,1,0,FINANSAL_RAPOR
HLGYO,31.05.2022 12:21:35,30,2,0,0,YATIRIM_SOZLESME
HLGYO,01.06.2022 09:21:55,0,0,0,0,GENEL_BILGI
HLGYO,01.06.2022 19:12:49,30,2,1,0,YATIRIM_SOZLESME
HLGYO,07.06.2022 18:14:24,0,2,1,0,GENEL_BILGI
HLGYO,08.06.2022 14:59:14,-40,5,1,0,GENEL_BILGI
HLGYO,14.06.2022 18:35:57,0,0,0,0,GENEL_BILGI
HLGYO,21.06.2022 18:10:26,30,1,0,0,SERMAYE_TEMETTU
HLGYO,23.06.2022 17:03:41,0,2,0,0,YATIRIM_SOZLESME
HLGYO,28.06.2022 12:06:16,30,2,0,0,YATIRIM_SOZLESME
HLGYO,29.06.2022 17:41:00,-40,5,1,0,GENEL_BILGI
HLGYO,05.07.2022 12:13:42,30,1,0,2,YATIRIM_SOZLESME
HLGYO,05.07.2022 16:51:45,-40,5,1,0,GENEL_BILGI
HLGYO,22.07.2022 19:22:39,0,2,0,0,YATIRIM_SOZLESME
HLGYO,25.07.2022 18:19:55,30,2,0,0,YATIRIM_SOZLESME
HLGYO,12.08.2022 15:56:10,-20,2,0,0,FINANSAL_RAPOR
HLGYO,12.08.2022 20:27:48,0,2,0,0,FINANSAL_RAPOR
HLGYO,12.08.2022 20:28:17,0,2,0,0,FINANSAL_RAPOR
HLGYO,12.08.2022 20:29:10,0,0,0,0,GENEL_BILGI
HLGYO,12.08.2022 20:29:26,0,0,0,0,GENEL_BILGI
HLGYO,16.08.2022 15:41:42,-40,5,1,0,GENEL_BILGI
HLGYO,22.08.2022 18:21:58,30,2,0,0,YATIRIM_SOZLESME
HLGYO,23.08.2022 12:25:02,30,2,0,0,YATIRIM_SOZLESME
HLGYO,23.08.2022 18:11:13,0,5,0,0,GENEL_BILGI
HLGYO,23.08.2022 18:36:48,30,2,0,0,YATIRIM_SOZLESME
HLGYO,02.09.2022 16:23:13,0,2,0,0,GENEL_BILGI
HLGYO,06.09.2022 11:11:20,-40,5,1,0,GENEL_BILGI
HLGYO,06.09.2022 21:11:38,-20,2,0,0,FINANSAL_RAPOR
HLGYO,07.09.2022 21:15:21,-20,2,0,0,FINANSAL_RAPOR
HLGYO,08.09.2022 21:00:51,-20,2,0,0,FINANSAL_RAPOR
HLGYO,13.09.2022 12:37:50,-40,5,1,0,GENEL_BILGI
HLGYO,13.09.2022 16:22:47,-40,5,1,0,GENEL_BILGI
