symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
LOGO,13.02.2022 21:34:52,0,0,0,0,GENEL_BILGI
LOGO,14.02.2022 23:32:48,0,0,0,0,GENEL_BILGI
LOGO,16.02.2022 00:20:15,0,0,0,0,GENEL_BILGI
LOGO,17.02.2022 21:36:16,0,2,0,0,FINANSAL_RAPOR
LOGO,17.02.2022 22:09:04,0,0,0,0,GENEL_BILGI
LOGO,17.02.2022 22:23:13,0,0,0,0,GENEL_BILGI
LOGO,19.02.2022 21:01:17,0,0,0,0,GENEL_BILGI
LOGO,11.03.2022 18:17:10,0,0,0,0,GENEL_BILGI
LOGO,11.03.2022 18:20:39,0,0,0,0,GENEL_BILGI
LOGO,24.03.2022 19:01:15,0,0,0,0,GENEL_BILGI
LOGO,24.03.2022 19:02:58,0,0,0,0,GENEL_BILGI
LOGO,24.03.2022 19:08:36,30,1,0,0,FINANSAL_RAPOR
LOGO,24.03.2022 19:10:17,0,0,0,0,GENEL_BILGI
LOGO,29.03.2022 09:47:58,30,2,0,2,SERMAYE_TEMETTU
LOGO,01.04.2022 10:20:16,0,0,0,0,GENEL_BILGI
LOGO,05.04.2022 17:36:43,-40,5,0,0,GENEL_BILGI
LOGO,15.04.2022 21:12:16,0,0,0,0,GENEL_BILGI
LOGO,15.04.2022 22:06:35,30,1,0,0,Kâr_artışı
LOGO,18.04.2022 18:44:13,0,0,0,0,GENEL_BILGI
LOGO,19.04.2022 10:49:14,30,1,0,0,KAYIT
LOGO,21.04.2022 15:10:30,0,0,0,0,GENEL_BILGI
LOGO,25.04.2022 18:31:54,0,0,0,0,GENEL_BILGI
LOGO,10.05.2022 18:57:59,0,2,0,0,FINANSAL_RAPOR
LOGO,10.05.2022 19:04:30,0,0,0,0,GENEL_BILGI
LOGO,10.05.2022 19:20:22,0,0,0,0,GENEL_BILGI
LOGO,10.05.2022 19:30:15,0,0,0,0,GENEL_BILGI
LOGO,13.05.2022 17:07:03,0,0,1,0,GENEL_BILGI
LOGO,16.05.2022 09:11:53,30,1,1,0,SERMAYE_TEMETTU
LOGO,18.05.2022 16:34:08,30,1,1,0,SERMAYE_TEMETTU
LOGO,16.08.2022 15:25:45,-40,5,0,0,GENEL_BILGI
LOGO,16.08.2022 19:01:43,-20,2,0,0,FINANSAL_RAPOR
LOGO,16.08.2022 19:02:00,0,0,0,0,GENEL_BILGI
LOGO,16.08.2022 19:02:27,0,0,0,0,GENEL_BILGI
LOGO,16.08.2022 19:27:47,0,0,0,0,GENEL_BILGI
LOGO,16.08.2022 19:28:28,0,0,0,0,GENEL_BILGI
LOGO,13.09.2022 16:06:13,-40,5,0,0,GENEL_BILGI
LOGO,27.09.2022 19:46:38,0,0,0,0,GENEL_BILGI
LOGO,28.09.2022 16:29:41,-40,5,0,0,GENEL_BILGI
LOGO,29.09.2022 17:27:59,-40,5,0,0,GENEL_BILGI
LOGO,30.09.2022 18:15:25,0,0,0,0,GENEL_BILGI
LOGO,12.10.2022 18:20:23,30,2,0,1,YATIRIM_SOZLESME
LOGO,08.11.2022 18:17:55,0,0,0,0,GENEL_BILGI
LOGO,08.11.2022 18:18:36,0,0,0,0,GENEL_BILGI
LOGO,08.11.2022 18:19:23,0,0,0,0,GENEL_BILGI
LOGO,08.11.2022 19:36:15,0,0,0,0,GENEL_BILGI
LOGO,09.11.2022 10:00:10,-40,5,0,0,GENEL_BILGI
LOGO,16.11.2022 10:07:19,-40,5,0,0,GENEL_BILGI
LOGO,18.11.2022 18:39:27,0,0,0,0,GENEL_BILGI
LOGO,07.12.2022 17:20:34,-40,5,0,0,GENEL_BILGI
LOGO,15.12.2022 15:46:45,-40,5,0,0,GENEL_BILGI
LOGO,16.12.2022 10:06:20,0,0,0,0,GENEL_BILGI
LOGO,19.12.2022 18:15:31,0,0,0,0,GENEL_BILGI
LOGO,05.01.2023 10:53:26,-40,5,0,0,GENEL_BILGI
LOGO,06.01.2023 10:04:14,-40,5,0,0,GENEL_BILGI
LOGO,09.01.2023 11:31:09,-40,5,0,0,GENEL_BILGI
LOGO,12.01.2023 13:27:20,-40,5,0,0,GENEL_BILGI
LOGO,23.01.2023 10:00:08,-40,5,0,0,GENEL_BILGI
LOGO,25.01.2023 15:38:15,-40,5,0,0,GENEL_BILGI
LOGO,27.01.2023 18:05:14,0,2,0,0,YATIRIM_SOZLESME
LOGO,01.02.2023 16:58:18,-40,5,0,0,GENEL_BILGI
LOGO,02.02.2023 16:15:24,-40,5,0,0,GENEL_BILGI
LOGO,07.02.2023 11:56:05,-40,5,0,0,GENEL_BILGI
LOGO,16.02.2023 11:24:05,-40,5,0,0,GENEL_BILGI
LOGO,16.02.2023 17:42:39,-40,5,0,0,GENEL_BILGI
LOGO,27.02.2023 18:31:06,0,2,0,0,FINANSAL_RAPOR
LOGO,27.02.2023 18:44:59,0,0,0,0,GENEL_BILGI
LOGO,27.02.2023 19:20:36,0,0,0,0,GENEL_BILGI
LOGO,28.02.2023 15:29:15,0,0,0,0,GENEL_BILGI
LOGO,28.02.2023 15:34:38,0,0,0,0,PARSE_ERROR
LOGO,28.02.2023 15:35:38,0,0,0,0,GENEL_BILGI
LOGO,03.03.2023 18:17:08,0,0,0,0,GENEL_BILGI
LOGO,03.03.2023 18:19:34,0,0,0,0,GENEL_BILGI
LOGO,15.03.2023 13:36:44,-40,5,0,0,GENEL_BILGI
LOGO,27.03.2023 16:57:00,0,0,0,0,GENEL_BILGI
LOGO,27.03.2023 17:32:42,30,1,0,0,FINANSAL_RAPOR
LOGO,28.03.2023 07:51:57,0,0,0,0,GENEL_BILGI
LOGO,28.03.2023 17:37:10,-40,5,0,0,GENEL_BILGI
LOGO,30.03.2023 21:05:37,0,0,0,0,GENEL_BILGI
LOGO,03.04.2023 10:21:10,0,0,0,0,GENEL_BILGI
LOGO,03.04.2023 11:01:44,-40,5,0,0,GENEL_BILGI
LOGO,25.04.2023 17:27:18,-40,5,0,0,GENEL_BILGI
LOGO,03.05.2023 12:08:18,-40,5,0,0,GENEL_BILGI
LOGO,09.05.2023 18:21:58,0,0,0,0,GENEL_BILGI
LOGO,09.05.2023 18:23:42,0,0,0,0,GENEL_BILGI
LOGO,09.05.2023 18:31:29,0,0,0,0,GENEL_BILGI
LOGO,09.05.2023 18:43:36,0,0,0,0,GENEL_BILGI
LOGO,22.05.2023 17:04:42,0,0,0,0,GENEL_BILGI
LOGO,23.05.2023 17:19:46,30,1,1,0,YATIRIM_SOZLESME
LOGO,24.05.2023 09:10:07,30,1,1,2,SERMAYE_TEMETTU
LOGO,24.05.2023 14:37:02,-40,5,0,0,GENEL_BILGI
LOGO,25.05.2023 19:30:23,-20,2,1,0,FINANSAL_RAPOR
LOGO,26.05.2023 16:43:26,30,1,1,0,SERMAYE_TEMETTU
LOGO,26.05.2023 21:32:57,-20,2,1,0,FINANSAL_RAPOR
LOGO,30.05.2023 23:31:54,-20,2,1,0,FINANSAL_RAPOR
LOGO,31.05.2023 19:36:45,-20,2,1,0,FINANSAL_RAPOR
LOGO,01.06.2023 21:04:01,-20,2,1,0,FINANSAL_RAPOR
LOGO,02.06.2023 23:17:57,-20,2,1,0,FINANSAL_RAPOR
LOGO,07.06.2023 19:47:36,-20,2,1,0,FINANSAL_RAPOR
LOGO,08.06.2023 12:00:34,-20,2,1,0,FINANSAL_RAPOR
LOGO,08.06.2023 22:28:55,-20,2,1,0,FINANSAL_RAPOR
LOGO,15.06.2023 22:43:43,-20,2,1,0,FINANSAL_RAPOR
LOGO,16.06.2023 09:18:48,-20,2,1,0,FINANSAL_RAPOR
LOGO,18.06.2023 19:54:05,-20,2,1,0,FINANSAL_RAPOR
LOGO,19.06.2023 16:26:52,0,5,0,0,GENEL_BILGI
LOGO,19.06.2023 21:33:43,-20,2,1,0,FINANSAL_RAPOR
LOGO,20.06.2023 22:27:21,-20,2,1,0,FINANSAL_RAPOR
LOGO,21.06.2023 22:39:50,-20,2,1,0,FINANSAL_RAPOR
LOGO,22.06.2023 22:50:29,-20,2,1,0,FINANSAL_RAPOR
LOGO,18.07.2023 17:58:27,-40,5,0,0,GENEL_BILGI
LOGO,19.07.2023 21:39:37,-20,2,1,0,FINANSAL_RAPOR
LOGO,20.07.2023 16:48:14,0,2,0,0,SERMAYE_TEMETTU
LOGO,20.07.2023 21:34:27,-20,2,1,0,FINANSAL_RAPOR
LOGO,21.07.2023 19:52:36,30,2,0,0,YATIRIM_SOZLESME
LOGO,02.08.2023 17:25:36,30,2,0,2,SERMAYE_TEMETTU
LOGO,03.08.2023 15:04:12,-40,5,0,0,GENEL_BILGI
LOGO,08.08.2023 19:53:45,0,2,0,0,FINANSAL_RAPOR
LOGO,08.08.2023 19:54:01,0,0,0,0,GENEL_BILGI
LOGO,08.08.2023 20:05:12,0,0,0,0,GENEL_BILGI
LOGO,08.08.2023 20:06:01,0,0,0,0,GENEL_BILGI
LOGO,09.08.2023 10:37:34,-40,5,0,0,GENEL_BILGI
LOGO,09.08.2023 16:55:47,0,0,0,0,GENEL_BILGI
LOGO,09.08.2023 19:24:43,-20,2,1,0,FINANSAL_RAPOR
LOGO,10.08.2023 14:29:38,-40,5,0,0,GENEL_BILGI
LOGO,11.08.2023 01:50:35,-20,2,1,0,FINANSAL_RAPOR
