date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass
2020-01-02,10.605,11.05,10.04,10.72,1020532328.0,KOZAA,10.72,10.605,11.05,10.04,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,-0.035447761194029925,0,-1,-0.01679104477611959,0,0,0.05130597014925353,1,1,-0.08488805970149249,0,-1,0.04477611940298498,1,1,0.22667910447761197,1,1
2020-01-03,10.704,11.05,10.34,10.57,503071585.0,KOZAA,10.57,10.704,11.05,10.34,0,-0.013992537313432862,,,,,,,,,,-0.011965811965811923,-0.002393162393162385,-0.009572649572649538,,,-503071585.0,-0.013245033112582849,0,0,0.0018921475875117721,1,0,0.07568590350047288,1,1,-0.1589403973509933,0,-1,0.14569536423841045,1,1,0.22894985808893087,1,1
2020-01-06,10.799,10.96,10.54,10.71,405722580.0,KOZAA,10.71,10.799,10.96,10.54,0,0.013245033112582849,,,,,,,,,,-0.01003628217303465,-0.003921786349136838,-0.006114495823897811,,,-97349005.0,-0.007469654528478031,0,0,-0.012138188608776912,0,0,0.08216619981325857,1,1,-0.16059757236227834,0,-1,0.16153127917833787,1,1,0.24743230625583545,1,1
2020-01-07,10.732,10.83,10.6,10.66,162618563.0,KOZAA,10.66,10.732,10.83,10.6,0,-0.004668534080298881,,,,,,,,,,-0.012398772709484973,-0.005617183621206466,-0.006781589088278507,,,-259967568.0,0.0,0,0,0.0065666041275798115,1,0,0.08724202626641642,1,1,-0.14821763602251403,0,-1,0.15666041275797382,1,1,0.25703564727954964,1,1
2020-01-08,10.633,10.79,10.41,10.47,178632476.41,KOZAA,10.47,10.633,10.79,10.41,0,-0.017823639774859235,,,,,,,,,,-0.029265125435085082,-0.010346771983982189,-0.018918353451102893,,,-438600044.40999997,0.06685768863419295,1,1,0.050620821394460336,1,1,0.11938872970391601,1,1,-0.1499522445081185,0,-1,0.20916905444126077,1,1,0.27507163323782224,1,1
2020-01-09,10.754,11.01,10.35,10.64,466337033.62,KOZAA,10.64,10.754,11.01,10.35,0,0.01623686723973261,-0.007462686567164201,,,,,,,,,-0.028584745086936536,-0.01399436660457306,-0.014590378482363477,,,27736989.21000004,0.016917293233082775,1,0,0.020676691729323293,1,1,0.05639097744360888,1,1,-0.14661654135338353,0,-1,0.15037593984962405,1,1,0.25187969924812026,1,1
2020-01-10,10.504,10.7,10.32,10.34,163581708.0,KOZAA,10.34,10.504,10.7,10.32,0,-0.02819548872180455,-0.021759697256386046,,,,,,,,,-0.05165755541147021,-0.021527004365952493,-0.03013055104551772,,,-135844718.78999996,0.03868471953578334,1,1,0.06382978723404253,1,1,0.21276595744680837,1,1,-0.11702127659574457,0,-1,0.1750483558994198,1,1,0.26789168278529973,1,1
2020-01-13,10.613,10.78,10.34,10.62,227355950.0,KOZAA,10.62,10.613,10.78,10.34,0,0.027079303675048294,-0.008403361344538007,,,,,,,,,-0.046809671131132546,-0.026583537718988505,-0.02022613341214404,,,91511231.21000004,-0.0018832391713746732,0,0,0.010357815442561424,1,0,0.19679849340866307,1,1,-0.07156308851224102,0,-1,0.1732580037664786,1,1,0.2871939736346516,1,1
2020-01-14,10.717,10.83,10.56,10.6,187840355.0,KOZAA,10.6,10.717,10.83,10.56,0,-0.0018832391713746732,-0.0056285178236398226,,,,,,,,,-0.044073469246182384,-0.030081524024427285,-0.013991945221755099,,,-96329123.78999996,0.007547169811320753,1,0,0.027358490566037785,1,1,0.18490566037735867,1,1,-0.05660377358490565,0,-1,0.17547169811320762,1,1,0.2858490566037737,1,1
2020-01-15,10.604,10.76,10.46,10.5,132631581.0,KOZAA,10.5,10.604,10.76,10.46,0,-0.009433962264150941,0.002865329512893977,,,,,,,,,-0.049404667550041026,-0.03394615272955003,-0.015458514820490994,,,-228960704.78999996,0.00952380952380949,1,0,0.042857142857142705,1,1,0.18380952380952387,1,1,-0.00666666666666671,0,0,0.18000000000000016,1,1,0.30285714285714294,1,1
