date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass
2021-05-17,3.5412223,3.5822225,3.508889,3.5489,64640346.0,PENTA,0.39432222222222224,0.3934691444444444,0.3980247222222222,0.38987655555555556,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,-0.0006199103947703843,0,0,0.0018879089295273932,1,0,0.019414466454394264,1,0,1.6142748457268445,1,1,4.510327143621967,1,1,8.846543999549157,1,1
2021-05-20,3.5461113,3.6644444,3.488889,3.5533,31758923.0,PENTA,0.3948111111111111,0.39401236666666667,0.4071604888888889,0.3876543333333333,0,0.0012398207895403246,,,,,,,,,,3.899968344406313e-05,7.799936688812625e-06,3.11997467552505e-05,,,31758923.0,-0.0012382855373876955,0,0,0.0031238566965918757,1,0,0.038161708834041574,1,1,1.5015900712014183,1,1,4.628570624489911,1,1,9.01885571159204,1,1
2021-05-21,3.535,3.602222,3.5111113,3.5511,14740005.0,PENTA,0.3945666666666667,0.3927777777777778,0.4002468888888889,0.3901234777777778,0,-0.0006191427686939033,,,,,,,,,,4.9610708426739425e-05,1.6162091036397986e-05,3.344861739034144e-05,,,17018918.0,-0.0012390526878995889,0,0,0.004393004984371007,1,0,0.03942440370589395,1,1,1.59699811326068,1,1,4.632057672270564,1,1,9.325448452592154,1,1
2021-05-24,3.5287778,3.548889,3.5,3.5444,10839653.0,PENTA,0.39382222222222224,0.39208642222222223,0.394321,0.3888888888888889,0,-0.001886739320210662,,,,,,,,,,-2.0270562681723447e-06,1.252426157548392e-05,-1.4551317843656265e-05,,,6179265.0,0.0012696083963434912,1,0,0.0037806116691116998,1,0,0.07837715833427383,1,1,1.5313734341496446,1,1,4.645835684459993,1,1,9.971927547680847,1,1
2021-05-25,3.568889,3.7111113,3.5111113,3.5378,19118390.0,PENTA,0.3930888888888889,0.3965432222222222,0.4123457,0.3901234777777778,0,-0.001862092314637298,,,,,,,,,,-0.00010096041922935672,-1.017267458548421e-05,-9.078774464387252e-05,,,-12939125.0,0.00375939849624074,1,0,0.01758154785459909,1,0,0.07600768839391736,1,1,1.5816326530612246,1,1,4.690909604839166,1,1,10.306461642828877,1,1
2021-05-26,3.5162222,3.5622225,3.4866667,3.5422,16810525.0,PENTA,0.39357777777777775,0.39069135555555556,0.3958025,0.3874074111111111,0,0.0012437107807110603,-0.0018879089295276152,,,,,,,,,-0.00013832208375497146,-3.580255641938166e-05,-0.0001025195273355898,,,3871400.0,0.001270396928462647,1,0,0.01005025125628145,1,0,0.07591327423635041,1,1,1.7290102196375141,1,1,5.003811190785388,1,1,10.606092259048049,1,1
2021-05-27,3.541,3.5933335,3.5222223,3.5422,6527176.0,PENTA,0.39357777777777775,0.39344444444444443,0.39925927777777775,0.39135803333333335,0,0.0,-0.0031238566965919867,,,,,,,,,-0.00016601772309832175,-6.184558975516968e-05,-0.00010417213334315206,,,3871400.0,0.003782959742532954,1,0,0.019451188526904195,1,0,0.054598836881034396,1,1,1.6929309468691773,1,1,4.937919936762464,1,1,10.91976737620688,1,1
2021-05-28,3.5326667,3.5600002,3.5177777,3.5444,4706346.0,PENTA,0.39382222222222224,0.3925185222222222,0.3955555777777778,0.39086418888888885,0,0.000621082942803941,-0.001886739320210662,,,,,,,,,-0.00016632480424533247,-8.274143265320225e-05,-8.358337159213022e-05,,,8577746.0,-0.0012413948764248284,0,0,0.008802618214648561,1,0,0.05769664823383369,1,1,1.6959711093556034,1,1,4.74303126058007,1,1,11.235272542602415,1,1
2021-05-31,3.5404446,3.5666666,3.5266666,3.5422,4614952.0,PENTA,0.39357777777777775,0.3933827333333333,0.3962962888888889,0.39185184444444443,0,-0.0006206974382124697,-0.0006206974382124697,,,,,,,,,-0.00018416979724500404,-0.00010302710557156262,-8.114269167344143e-05,,,3962794.0,0.000621082942803941,1,0,0.01005025125628145,1,0,0.06713341990853139,1,1,1.8827000169386259,1,1,4.95988368810344,1,1,11.782395121675794,1,1
2021-06-01,3.5535557,3.6200001,3.5333333,3.5489,7487640.0,PENTA,0.39432222222222224,0.39483952222222224,0.40222223333333335,0.39259258888888887,0,0.0018914798712665881,0.003137543105885099,,,,,,,,,-0.00013666623440022896,-0.00010975493133729589,-2.6911303062933067e-05,,,11450434.0,0.10205979317534997,1,1,0.015638648595339477,1,0,0.08704105497478087,1,1,2.162162923722844,1,1,5.1051875228944175,1,1,12.180929302037251,1,1
