date,open,high,low,close,volume,symbol,adj_close,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_5d,y_5d_up,y_5d_triclass,future_return_20d,y_20d_up,y_20d_triclass
2020-01-02,1.4468503,1.4874618,1.4262998,1.4287,28020354.0,OYAKC,1.4287,0,,,,,,,,,,0.0,0.0,0.0,,,0.0,-0.07363337299643047,0,-1,-0.0633442990130888,0,-1
2020-01-03,1.3859328,1.4165138,1.3577983,1.3602,21779804.0,OYAKC,1.3602,0,-0.04794568488836004,,,,,,,,,-0.005464387464387377,-0.0010928774928774755,-0.004371509971509901,,,-21779804.0,-0.019776503455374295,0,0,-0.010733715630054541,0,0
2020-01-07,1.3198777,1.3504587,1.2966362,1.3064,33798371.0,OYAKC,1.3064,0,-0.03955300691074848,,,,,,,,,-0.013975068384185274,-0.0036693156711390352,-0.010305752713046238,,,-55578175.0,0.059935701163502886,1,1,0.046846295162277896,1,1
2020-01-08,1.2978593,1.3113152,1.2746179,1.2966,13233119.07,OYAKC,1.2966,0,-0.0075015309246785344,,,,,,,,,-0.02126548712893639,-0.007188549962698507,-0.014076937166237882,,,-68811294.07,0.0585377140212866,1,1,0.05283047971618071,1,1
2020-01-09,1.3225689,1.3357799,1.3113152,1.3333,20013623.93,OYAKC,1.3333,0,0.028304797161807782,,,,,,,,,-0.023807376605548436,-0.010512315291268493,-0.013295061314279943,,,-48797670.13999999,0.01102527563189093,1,0,0.02385059626490671,1,1
2020-01-10,1.3360245,1.3480124,1.3186545,1.3235,12162896.0,OYAKC,1.3235,0,-0.007350183754593842,-0.07363337299643047,,,,,,,,-0.02630934270140628,-0.013671720773296052,-0.012637621928110227,,,-60960566.13999999,0.009293539856441324,1,0,0.033320740460899057,1,1
2020-01-13,1.3335781,1.3406729,1.3235474,1.3333,9337096.0,OYAKC,1.3333,0,0.0074046089913109014,-0.019776503455374295,,,,,,,,-0.0271879845975751,-0.01637497353815186,-0.010813011059423238,,,-51623470.13999999,0.012900322508062834,1,0,-0.018300457511437718,0,0
2020-01-14,1.3472784,1.3993884,1.316208,1.3847,23631646.0,OYAKC,1.3847,0,0.03855096377409439,0.059935701163502886,,,,,,,,-0.023466259762977337,-0.017793230783116957,-0.00567302897986038,,,-27991824.139999993,0.005271900050552336,1,0,-0.042391853831154735,0,-1
2020-01-15,1.3832417,1.411621,1.3553518,1.3725,12980080.0,OYAKC,1.3725,0,-0.008810572687224627,0.0585377140212866,,,,,,,,-0.021256176091847934,-0.018485819844863152,-0.0027703562469847814,,,-40971904.13999999,0.010710382513661187,1,0,-0.04276867030965392,0,-1
2020-01-16,1.37052,1.3896025,1.3431193,1.348,9699687.0,OYAKC,1.348,0,-0.01785063752276861,0.01102527563189093,,,,,,,,-0.021236809385500433,-0.01903601775299061,-0.002200791632509823,,,-50671591.13999999,0.03449554896142426,1,1,-0.019955489614243427,0,0
