date,open,high,low,close,volume,symbol,adj_close,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_5d,y_5d_up,y_5d_triclass,future_return_20d,y_20d_up,y_20d_triclass
2020-01-02,2.5269897,2.5696628,2.4676185,2.5418,585678241.0,KRDMD,2.5418,0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.007317648910221131,1,0,0.029191911244000446,1,1
2020-01-03,2.47504,2.5232792,2.4212348,2.4954,683605827.0,KRDMD,2.4954,0,-0.018254780077110566,,,,,,,,,-0.0037014245014246328,-0.0007402849002849266,-0.0029611396011397064,,,-683605827.0,0.05578264005770617,1,1,0.04832892522240928,1,1
2020-01-06,2.437005,2.4768953,2.402681,2.4027,430256500.0,KRDMD,2.4027,0,-0.03714835296946395,,,,,,,,,-0.0139540912817262,-0.0033830461765731817,-0.010571045105153018,,,-1113862327.0,0.20077412910475734,1,1,0.1273983435301953,1,1
2020-01-07,2.4444265,2.4676185,2.4212348,2.4305,263007957.0,KRDMD,2.4305,0,0.011570316727015362,,,,,,,,,-0.019610122619208248,-0.006628461465100195,-0.012981661154108053,,,-850854370.0,0.1793869574161695,1,1,0.10689158609339655,1,1
2020-01-08,2.4193795,2.4676185,2.3470204,2.4305,439798285.55,KRDMD,2.4305,0,0.0,,,,,,,,,-0.023818009021860043,-0.010066370976452165,-0.013751638045407877,,,-850854370.0,0.14885825961736265,1,1,0.12215593499279986,1,1
2020-01-09,2.5260623,2.5696628,2.486172,2.5604,676315372.63,KRDMD,2.5604,0,0.053445793046698276,0.007317648910221131,,,,,,,,-0.016480962653318,-0.011349289311825333,-0.0051316733414926655,,,-174538997.37,0.08334635213247932,1,1,0.06159193875956892,1,1
2020-01-10,2.6104805,2.6531537,2.5603862,2.6346,785428293.0,KRDMD,2.6346,0,0.028979846898921968,0.05578264005770617,,,,,,,,-0.0046256589440236695,-0.010004563238265,0.005378904294241331,,,610889295.63,0.06691717907841821,1,1,-0.0035299476201319235,0,0
2020-01-14,2.804365,2.9036262,2.7459211,2.8851,1092349278.0,KRDMD,2.8851,0,0.09508084718742893,0.20077412910475734,,,,,,,,0.02469830446290544,-0.003063989698030913,0.027762294160936354,,,1703238573.63,0.006412256074312728,1,0,-0.05788360888704025,0,-1
2020-01-15,2.869302,2.912903,2.8201354,2.8665,954578976.0,KRDMD,2.8665,0,-0.006446916917957846,0.1793869574161695,,,,,,,,0.04590769682488194,0.006730347606551657,0.039177349218330285,,,748659597.6300001,-0.012942612942612786,0,0,-0.0517704517704517,0,-1
2020-01-16,2.8572423,2.912903,2.7737517,2.7923,624005918.0,KRDMD,2.7923,0,-0.025885225885225793,0.14885825961736265,,,,,,,,0.056082489167457616,0.016600775918732852,0.039481713248724765,,,124653679.63000011,-0.013286537979443569,0,0,-0.03652902625076093,0,-1
2020-01-17,2.7746792,2.8294122,2.727368,2.7738,637442197.0,KRDMD,2.7738,0,-0.006625362604304685,0.08334635213247932,,,,,,,,0.06193929240830798,0.025668479216647878,0.0362708131916601,9.127390038555362,,-512788517.3699999,0.010022352008075552,1,0,-0.006705602422669377,0,0
2020-01-20,2.8164248,2.8479655,2.7830286,2.8109,543735333.0,KRDMD,2.8109,0,0.013375153219410185,0.06691717907841821,,,,,,,,0.06878163919349545,0.034291111212017396,0.03449052798147805,12.643263605033273,,30946815.630000114,-0.02312426624924413,0,-1,-0.056103027500089,0,-1
2020-01-21,2.8488934,2.9036262,2.7551982,2.9036,531881798.0,KRDMD,2.9036,0,0.03297876125084476,0.006412256074312728,,,,,,,,0.0807534876526197,0.043583586500137855,0.03716990115248184,20.84738003079869,,562828613.6300001,-0.07666345226615234,0,-1,-0.10221793635486986,0,-1
2020-01-22,2.8776512,2.9500103,2.8201354,2.8294,789971143.0,KRDMD,2.8294,0,-0.02555448408871741,-0.012942612942612786,,,,,,,65.35012809564478,0.08329378501913975,0.05152562620393823,0.03176815881520152,16.41226085167662,0.12058807857142868,-227142529.3699999,-0.0721354350745741,0,-1,-0.11147239697462374,0,-1
2020-01-23,2.8117862,2.8572423,2.7459211,2.7552,513919618.0,KRDMD,2.7552,0,-0.026224641266699766,-0.013286537979443569,,,,,,,60.553907022749755,0.07841574124625206,0.056903649212401,0.021512092033851057,13.359391071795933,0.12125071428571436,-741062147.3699999,-0.053861788617886264,0,-1,-0.05052264808362361,0,-1
2020-01-24,2.7774622,2.8294122,2.727368,2.8016,807181804.0,KRDMD,2.8016,0,0.016840882694541204,0.010022352008075552,,,,,,,65.14342235410484,0.07740170990001527,0.06100326134992386,0.016398448550091413,9.420403062021565,0.11992778571428585,66119656.630000114,-0.0662478583666476,0,-1,-0.06292832667047399,0,-1
2020-01-27,2.7663305,2.8015819,2.7366445,2.7459,464927172.0,KRDMD,2.7459,0,-0.019881496287835643,-0.02312426624924413,,,,,,,67.61806981519506,0.07128186528515768,0.06305898213697061,0.00822288314818706,4.224550216351619,0.11794467857142868,-398807515.3699999,-0.04730689391456344,0,-1,-0.04730689391456344,0,-1
2020-01-28,2.744066,2.792305,2.680984,2.681,701554907.0,KRDMD,2.681,0,-0.02363523799118672,-0.07666345226615234,,,,,,,62.38749876372268,0.060497578304455235,0.06254670137046754,-0.0020491230660123066,-7.074278187931093,0.12125914285714294,-1100362422.37,0.010369265199552391,1,0,0.006900410294666148,1,0
2020-01-29,2.6661413,2.727368,2.616047,2.6253,809834872.0,KRDMD,2.6253,0,-0.020775829914211008,-0.0721354350745741,,,,,,,59.13010873640796,0.04691561467792793,0.059420484031959625,-0.012504869354031695,-8.414442700156977,0.12059649285714293,-1910197294.37,0.024759075153315768,1,1,-0.03531025025711354,0,-1
2020-01-30,2.5965657,2.6253233,2.5696628,2.6068,573892269.0,KRDMD,2.6068,0,-0.00704681369748239,-0.053861788617886264,,,,2.6786649999999996,,,52.42830228176678,0.034264040729191425,0.05438919537140599,-0.020125154642214566,-6.64326898972174,0.11463204285714289,-2484089563.37,0.04626361822924663,1,1,-0.07472763541506822,0,-1
2020-01-31,2.6373832,2.6624305,2.6067698,2.616,422150558.0,KRDMD,2.616,0,0.0035292312413688354,-0.0662478583666476,0.029191911244000446,0.03212177111545496,,2.6823749999999995,,,48.955525606469024,0.024695268652783042,0.048450410027681405,-0.023755141374898363,-5.688946571490372,0.1119815571428572,-2061939005.37,0.03902905198776763,1,1,-0.04961773700305805,0,-1
2020-02-03,2.6114082,2.6438768,2.5882165,2.616,340811831.0,KRDMD,2.616,0,0.0,-0.04730689391456344,0.04832892522240928,0.03177594353519523,,2.6884050000000004,,,28.973277074542935,0.0169169398903235,0.04214371600020983,-0.02522677610988633,-6.9337222953502415,0.09674113571428575,-2061939005.37,0.0035550458715596367,1,0,-0.010626911314984722,0,0
2020-02-04,2.6819117,2.7180912,2.6531537,2.7088,484725539.0,KRDMD,2.7088,0,0.03547400611620799,0.010369265199552391,0.1273983435301953,0.031109597534516427,,2.70371,,,38.958129113569555,0.018032871032096054,0.037321547006587075,-0.01928867597449102,-6.708913073426082,0.09740710714285715,-1577213466.37,0.0034332545776727397,1,0,-0.06165091553455415,0,-1
2020-02-05,2.7227292,2.7551982,2.690261,2.6903,442205028.0,KRDMD,2.6903,0,-0.006829592439456578,0.024759075153315768,0.10689158609339655,0.03122237900207377,,2.7167000000000003,,,42.25394896719321,0.017225889778133663,0.033302415560896394,-0.01607652578276273,-4.91623665794868,0.09210610000000001,-2019418494.37,0.010333420064676746,1,0,-0.07586514515109832,0,-1
2020-02-06,2.741283,2.7644746,2.7088141,2.7274,611550486.0,KRDMD,2.7274,0,0.013790283611492926,0.04626361822924663,0.12215593499279986,0.031245859121502254,,2.731545,,,46.573116691285065,0.019356877231260672,0.03051330789496925,-0.01115643066370858,-1.0090011614401928,0.09011541428571425,-1407868008.37,-0.013602698540734703,0,0,-0.17346190511109472,0,-1
2020-02-07,2.7366445,2.7737517,2.6995375,2.7181,524832433.0,KRDMD,2.7181,0,-0.0034098408740924624,0.03902905198776763,0.06159193875956892,0.02924639106466855,,2.73943,,,42.85274183610598,0.0200639827602771,0.028423442868030824,-0.008359460107753725,-2.9804397487150136,0.09011889285714283,-1932700441.37,0.01364924027813541,1,0,-0.2320738751333653,0,-1
