date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass
2020-01-02,1.3218027,1.3440553,1.2906492,1.3352,266796401.0,EKGYO,1.3352,1.3218027,1.3440553,1.2906492,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.09998502097064099,1,1,0.11998202516476941,1,1,0.026662672258837672,1,1,-0.18671360095865774,0,-1,0.09331935290593174,1,1,0.5932444577591371,1,1
2020-01-03,1.3022205,1.3351543,1.272847,1.2996,364289419.0,EKGYO,1.2996,1.3022205,1.3351543,1.272847,0,-0.02666267225883756,,,,,,,,,,-0.0028398860398859416,-0.0005679772079771883,-0.0022719088319087533,,,-364289419.0,0.1438134810710987,1,1,0.11642043705755611,1,1,0.03424130501692835,1,1,-0.1575869498307172,0,-1,0.19175130809479835,1,1,0.6094182825484764,1,1
2020-01-08,1.2434736,1.2550449,1.2283419,1.2372,196645998.45,EKGYO,1.2372,1.2434736,1.2550449,1.2283419,0,-0.048014773776546615,,,,,,,,,,-0.010010282384071534,-0.0024564382431960575,-0.007553844140875477,,,-560935417.45,0.18711606854186869,1,1,0.18711606854186869,1,1,0.05763013255738758,1,1,-0.11509860976398323,0,-1,0.34537665696734554,1,1,0.6905916585838991,1,1
2020-01-13,1.4001318,1.4152635,1.3796593,1.4064,501952571.0,EKGYO,1.4064,1.4001318,1.4152635,1.3796593,0,0.13676042677012612,,,,,,,,,,-0.002016601088101755,-0.002368470812177197,0.0003518697240754423,,,-58982846.45000005,0.05062571103526725,1,1,0.05062571103526725,1,1,-0.12030716723549484,0,-1,-0.2468714448236634,0,-1,0.23414391353811137,1,1,0.48080204778156976,1,1
2020-01-14,1.3956811,1.4152635,1.3796593,1.3975,370744920.0,EKGYO,1.3975,1.3956811,1.4152635,1.3796593,0,-0.006328213879408517,,,,,,,,,,0.0035592643271233904,-0.0011829237843170796,0.00474218811144047,,,-429727766.45000005,0.06368515205724501,1,1,0.050948121645796096,1,1,-0.08923076923076922,0,-1,-0.24844364937388186,0,-1,0.23563506261180667,1,1,0.4324150268336313,1,1
2020-01-15,1.4428567,1.4775707,1.3885604,1.4598,823354902.0,EKGYO,1.4598,1.4428567,1.4775707,1.3885604,0,0.04457960644007164,0.09331935290593174,,,,,,,,,0.012857059004839577,0.001625072773514252,0.011231986231325325,,,393627135.54999995,0.01219345115769288,1,0,0.01219345115769288,1,0,-0.10364433484038904,0,-1,-0.2622277024249897,0,-1,0.1768050417865461,1,1,0.3774489656117277,1,1
2020-01-16,1.4909221,1.5131748,1.4597687,1.4687,584936906.0,EKGYO,1.4687,1.4909221,1.5131748,1.4597687,0,0.00609672557884644,0.1301169590643274,,,,,,,,,0.0207051082935934,0.005441079877530082,0.015264028416063318,,,978564041.55,0.012119561516987787,1,0,0.006059780758493893,1,0,-0.1090760536528903,0,-1,-0.26063866003949054,0,-1,0.15755429972084167,1,1,0.3018996391366515,1,1
2020-01-17,1.4633292,1.4953727,1.4419665,1.4598,332742417.0,EKGYO,1.4598,1.4633292,1.4953727,1.4419665,0,-0.006059780758493893,0.17992240543161975,,,,,,,,,0.025907937698815386,0.009534451441787144,0.016373486257028242,,,645821624.55,0.0487738046307713,1,1,-0.006096725578846329,0,0,-0.12200301411152203,0,-1,-0.2622277024249897,0,-1,0.1768050417865461,1,1,0.2851760515139061,1,1
2020-01-21,1.5238562,1.5487789,1.4775707,1.531,454544728.0,EKGYO,1.531,1.5238562,1.5487789,1.4775707,0,0.0487738046307713,0.08859499431171769,,,,,,,,,0.03536875346987167,0.014701311847404051,0.02066744162246762,,,1100366352.55,0.01162638798171134,1,0,-0.058131939908556474,0,-1,-0.21515349444807308,0,-1,-0.29072501632919656,0,-1,0.10463749183540183,1,1,0.1492488569562378,1,1
2020-01-22,1.531867,1.5487789,1.5042738,1.5132,253525424.0,EKGYO,1.5132,1.531867,1.5487789,1.5042738,0,-0.011626387981711228,0.0827906976744186,,,,,,,,,0.040958067780871854,0.019952663034097613,0.02100540474677424,,,846840928.55,0.011763150938408629,1,0,-0.09998678297647368,0,-1,-0.2706185567010311,0,-1,-0.2823817076394396,0,-1,0.11763150938408673,1,1,0.17459688078244784,1,1
2020-01-23,1.5007132,1.5309769,1.4686697,1.4687,311134064.0,EKGYO,1.4687,1.5007132,1.5309769,1.4686697,0,-0.029407877346021793,0.00609672557884644,,,,,,,,,0.041320544032728,0.02422623923382369,0.017094304798904312,9.9985020970641,,535706864.54999995,0.018179342275481902,1,0,-0.06665758834343294,0,-1,-0.3030571253489479,0,-1,-0.23639953700551508,0,-1,0.12119561516987831,1,1,0.2652005174644245,1,1
2020-01-24,1.4722302,1.4953727,1.4419665,1.4865,351994093.0,EKGYO,1.4865,1.4722302,1.4953727,1.4419665,0,0.012119561516987787,0.012119561516987787,,,,,,,,,0.04255358902739914,0.027891709192538784,0.014661879834860357,14.38134810710987,,887700957.55,-0.023948873192061848,0,-1,-0.0957954927682475,0,-1,-0.2814665321224352,0,-1,-0.24554322233434245,0,-1,0.16165489404641775,1,1,0.2319542549613185,1,1
2020-01-27,1.4802411,1.4953727,1.4597687,1.4687,221444833.0,EKGYO,1.4687,1.4802411,1.4953727,1.4597687,0,-0.011974436596030924,0.00609672557884644,,,,,,,,,0.04161476571521949,0.030636320497074924,0.010978445218144568,18.71160685418687,,666256124.55,0.0,0,0,-0.1090760536528903,0,-1,-0.3151766868659358,0,-1,-0.23639953700551508,0,-1,0.17573364199632335,1,1,0.21018587866821004,1,1
2020-01-28,1.4731202,1.4864719,1.4508677,1.4776,235954638.0,EKGYO,1.4776,1.4731202,1.4864719,1.4508677,0,0.006059780758493893,-0.034879163945133795,,,,,,,,63.328341445151636,0.04111494955080275,0.03273204630782049,0.008382903242982256,5.062571103526725,0.0654937928571429,902210762.55,0.0,0,0,-0.16269626421223604,0,-1,-0.331348132106118,0,-1,-0.24702219815917703,0,-1,0.14455874390904166,1,1,0.172509474824039,1,1
2020-01-29,1.4935925,1.5042738,1.4775707,1.4865,175261280.0,EKGYO,1.4865,1.4935925,1.5042738,1.4775707,0,0.006023280996209968,-0.017644726407613165,,,,,,,,63.92929478917327,0.040964780766136855,0.03437859319948377,0.006586187566653086,6.368515205724501,0.06358643571428577,1077472042.55,-0.011974436596030924,0,0,-0.14376051126807943,0,-1,-0.34133871510258995,0,-1,-0.2694920955264042,0,-1,0.12573158425832487,1,1,0.16548940464177608,1,1
