rebalance_date,n_universe,n_liquid,strategy_gross_ret,strategy_net_ret,market_ret,alpha_ret,hit_rate_nominal,alpha_positive,strategy_equity,market_equity,alpha_equity
2025-01-02,110,110,2.523452106812072,2.522452106812072,0.09064256265515304,2.431809544156919,1.0,1.0,3.522452106812072,1.090642562655153,3.431809544156919
2025-05-14,110,110,1.118364047405656,1.117364047405656,-0.022186124989403394,1.1395501723950594,0.9,1.0,7.458313449672189,1.0664454304413225,7.342528701827947
