symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
ASTOR,2025-08-18,1.35,1.5121,151.21,128.53,1509063425.0,24.0
ASTOR,2024-07-31,1.36,1.3205,132.05,118.84,1317841635.0,20.0
ASTOR,2023-05-02,1.07,0.529,52.9,47.61,527975233.0,26.0
