symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
KCHOL,2025-04-10,4.46,6.88,688.0,584.8,17446978584.0,1.065
KCHOL,2024-04-24,3.7,8.0,800.0,720.0,20287184400.0,19.0
KCHOL,2023-03-27,2.2,1.733,173.3,155.97,4394711321.0,6.0
KCHOL,2022-04-07,2.27,0.902,90.2,81.18,2287380041.0,15.0
KCHOL,2021-04-14,3.16,0.585,58.5,49.73,1483500359.0,16.0
KCHOL,2020-04-06,1.53,0.2095,20.95,17.81,531270642.0,12.0
