symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
TCELL,2025-06-20,2.05,1.8182,181.82,154.55,4000000000.0,14.0
TCELL,2024-12-05,3.03,2.8532,285.32,256.79,6276998060.0,35.0
TCELL,2023-12-20,1.88,1.0273,102.73,92.45,2260000000.0,33.0
TCELL,2022-07-26,3.22,0.5717,57.17,51.45,1257774540.0,25.0
TCELL,2021-10-27,2.49,0.3918,39.18,33.3,861928980.0,20.0
TCELL,2021-07-30,2.53,0.3918,39.18,33.3,861928980.0,20.0
TCELL,2021-04-30,2.52,0.3918,39.18,33.3,861928980.0,20.0
TCELL,2020-11-30,2.35,0.3689,36.89,31.36,811621800.0,25.0
