symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
KONTR,2025-07-08,0.14,0.0308,3.08,2.62,20000000.0,6.0
KONTR,2024-09-05,0.09,0.0462,4.62,4.15,30000000.0,5.0
KONTR,2023-07-12,0.09,0.15,15.0,13.5,30000000.0,5.0
KONTR,2022-07-05,0.22,0.3266,32.66,29.39,12429625.0,10.0
KONTR,2021-08-27,0.34,0.1815,18.15,15.42,6906646.0,29.0
