symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
CIMSA,2025-04-02,1.23,0.6345,63.45,53.93,600000000.0,18.0
CIMSA,2024-04-29,3.21,1.0575,105.75,95.18,1000000000.0,28.0
CIMSA,2023-04-03,3.17,2.9611,296.11,266.5,400000000.0,10.0
CIMSA,2022-03-31,4.1,1.4806,148.06,133.25,200000000.0,20.0
