symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
ULKER,2025-06-19,7.45,8.0698,806.98,685.94,2979999983.0,32.0
ULKER,2021-05-25,3.55,0.8088,80.88,68.75,276599990.0,26.0
