symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
YKBNK,2024-04-03,4.16,1.2076,120.76,108.69,10200999547.0,15.0
YKBNK,2023-03-20,8.32,0.9365,93.65,84.29,7910999720.0,15.0
YKBNK,2022-04-13,2.29,0.1184,11.84,10.65,1000000000.0,10.0
YKBNK,2021-04-01,2.69,0.0592,5.92,5.03,500000000.0,10.0
