symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
JANTS,2025-05-06,0.14,0.0307,3.07,2.61,21474950.0,17.0
JANTS,2024-05-07,0.93,2.8,280.0,252.0,247086000.0,34.0
JANTS,2023-05-03,2.2,2.0,200.0,180.0,176490000.0,30.0
JANTS,2022-04-05,1.38,0.9,90.0,81.0,79420500.0,22.0
JANTS,2021-04-06,0.66,6.0,600.0,510.0,66600000.0,44.0
JANTS,2020-04-02,8.77,4.7,470.0,399.5,52170000.0,66.0
