symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
SAHOL,2025-04-02,3.57,3.0,300.0,255.0,6301127908.0,
SAHOL,2024-05-02,3.19,2.943,294.3,264.87,6181406477.0,28.0
SAHOL,2023-04-03,4.42,1.75,175.0,157.5,3570706879.0,9.0
SAHOL,2022-04-01,4.27,0.75,75.0,67.5,1530302948.0,13.0
SAHOL,2021-04-05,3.79,0.35,35.0,29.75,714141376.0,15.0
SAHOL,2020-04-01,4.41,0.33,33.0,28.05,673333297.0,18.0
