symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
NUHCM,2025-03-25,3.65,10.1,1010.0,858.5,1517157360.0,66.0
NUHCM,2025-01-06,0.96,2.9,290.0,246.5,435619440.0,19.0
NUHCM,2024-02-27,1.78,6.0,600.0,540.0,901281600.0,32.0
NUHCM,2023-12-05,0.29,1.0,100.0,90.0,150213600.0,7.0
NUHCM,2023-02-27,2.82,4.6,460.0,414.0,690982560.0,32.0
NUHCM,2022-03-28,4.46,2.15,215.0,193.5,322959240.0,50.0
NUHCM,2021-03-30,2.46,1.5,150.0,127.5,225320400.0,40.0
NUHCM,2020-04-02,7.53,0.7,70.0,59.5,105149520.0,65.0
