symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
MAGEN,2023-04-12,0.06,0.0244,2.44,2.2,10000000.0,
MAGEN,2022-08-10,1.23,0.17,17.0,15.3,69700000.0,7.0
