symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
SISE,2025-05-30,1.91,0.6529,65.29,55.5,2000000000.0,32.0
SISE,2024-05-31,1.35,0.7182,71.82,64.64,2199999722.0,9.0
SISE,2023-05-31,1.63,0.6856,68.56,61.7,2100000000.0,9.0
SISE,2022-05-31,1.94,0.4081,40.81,36.73,1250000000.0,14.0
SISE,2021-05-31,2.06,0.1632,16.32,13.87,500000000.0,23.0
SISE,2020-05-29,2.81,0.1422,14.22,12.09,320000000.0,17.0
