symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
MGROS,2025-11-12,0.73,3.5901,359.01,305.16,650000000.0,8.0
MGROS,2025-05-28,1.38,6.904,690.4,586.84,1250000000.0,16.0
MGROS,2024-11-13,0.64,2.8721,287.21,258.49,520000000.0,4.0
MGROS,2024-05-27,1.48,6.904,690.4,621.36,1250000000.0,10.0
MGROS,2023-05-30,1.5,2.607,260.7,234.63,472000000.0,5.0
