symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
SARKY,2025-04-25,2.11,0.4118,41.18,35.0,247058820.0,56.0
SARKY,2024-06-07,1.29,0.4444,44.44,40.0,222222200.0,11.0
SARKY,2023-06-12,0.77,0.25,25.0,22.5,100000000.0,11.0
SARKY,2022-04-22,1.5,0.3,30.0,27.0,90000000.0,16.0
SARKY,2021-05-05,1.61,0.25,25.0,21.25,75000000.0,30.0
SARKY,2020-07-13,1.32,0.0945,9.45,8.03,18900000.0,21.0
