symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
DOHOL,2025-09-01,1.59,0.3057,30.57,25.98,800000000.0,15.0
DOHOL,2024-07-08,0.3,0.05,5.0,4.5,130849805.0,
DOHOL,2023-06-16,1.9,0.1853,18.53,16.68,485000000.0,209.0
DOHOL,2023-05-08,0.88,0.0726,7.26,6.53,190000000.0,82.0
DOHOL,2022-11-30,1.42,0.1112,11.12,10.01,291000000.0,10.0
DOHOL,2022-06-02,3.15,0.1261,12.61,11.35,330000000.0,12.0
DOHOL,2021-04-28,2.34,0.0688,6.88,5.85,180000000.0,13.0
DOHOL,2020-04-10,2.42,0.0382,3.82,3.25,100000000.0,16.0
