symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
TTKOM,2022-04-28,11.37,1.4156,141.56,127.4,4954565000.0,86.0
TTKOM,2021-10-01,2.38,0.1783,17.83,15.16,624178100.0,20.0
TTKOM,2021-07-01,2.69,0.1783,17.83,15.16,624178100.0,20.0
TTKOM,2021-04-01,2.63,0.1783,17.83,15.16,624178100.0,20.0
TTKOM,2020-07-28,2.1,0.1719,17.19,14.61,601650000.0,25.0
