symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
AGHOL,2025-05-28,1.93,5.1327,513.27,436.28,1250000000.0,19.0
AGHOL,2024-05-29,0.85,2.8743,287.43,258.69,700000000.0,2.0
AGHOL,2023-05-24,0.89,0.8212,82.12,73.91,200000000.0,1.0
AGHOL,2022-05-25,0.7,0.2464,24.64,22.17,60000000.0,5.0
AGHOL,2021-05-31,0.71,0.1642,16.42,13.96,40000000.0,
AGHOL,2021-02-05,0.41,0.1232,12.32,12.32,30000000.0,
