symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
HLGYO,2025-06-18,0.16,0.0043,0.43,0.43,16000000.0,1.0
HLGYO,2024-07-19,0.55,0.017,1.7,1.7,53500000.0,1.0
HLGYO,2023-08-11,0.1,0.0048,0.48,0.48,7500000.0,0.0
HLGYO,2022-04-05,0.13,0.0026,0.26,0.26,4000000.0,1.0
HLGYO,2021-04-07,0.15,0.0052,0.52,0.52,4999962.0,1.0
HLGYO,2020-06-29,0.22,0.0047,0.47,0.47,4399926.0,1.0
