symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
BMSCH,2023-05-03,2.34,0.3079,30.79,27.71,11111111.0,
BMSCH,2022-05-05,2.29,0.1908,19.08,17.17,6885364.0,28.0
