symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
CCOLA,2025-05-26,2.08,1.0722,107.22,91.14,3000099877.0,16.0
CCOLA,2024-05-27,1.0,7.8626,786.26,707.63,2000015711.0,7.0
CCOLA,2023-05-22,1.16,2.9485,294.85,265.37,750012251.0,5.0
CCOLA,2022-05-18,1.87,2.36,236.0,212.4,600315020.0,26.0
CCOLA,2021-05-27,2.47,1.97,197.0,167.45,501110441.0,41.0
CCOLA,2021-02-18,1.04,0.83,83.0,70.55,211127749.0,17.0
CCOLA,2020-05-28,2.17,0.94,94.0,79.9,239108535.0,25.0
