symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
TEZOL,2025-05-09,0.61,0.1,10.0,8.5,50000000.0,27.0
TEZOL,2024-07-24,0.43,0.0795,7.95,7.16,35000000.0,92.0
TEZOL,2022-09-30,0.33,0.0455,4.55,4.09,4545450.0,2.0
TEZOL,2022-04-29,2.67,0.45,45.0,40.5,45000000.0,18.0
