symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
PETUN,2024-06-24,2.41,2.24,224.0,201.6,97070400.0,14.0
PETUN,2023-04-03,5.76,3.14,314.0,282.6,136071900.0,41.0
PETUN,2022-04-29,4.67,1.22,122.0,109.8,52868700.0,39.0
PETUN,2021-04-30,6.0,1.52,152.0,129.2,65869200.0,69.0
PETUN,2020-12-31,2.82,0.675,67.5,57.38,29251125.0,63.0
PETUN,2020-10-14,0.88,0.225,22.5,19.13,9750375.0,21.0
