symbol,ex_date,dividend_yield_pct,dividend_per_share,gross_pct,net_pct,total_dividend_tl,payout_ratio_pct
CEMTS,2025-05-28,1.96,0.22,22.0,18.7,110000000.0,
CEMTS,2024-04-29,1.35,0.15,15.0,13.5,75000000.0,63.0
CEMTS,2023-05-29,1.31,0.5,50.0,45.0,50487840.0,10.0
CEMTS,2022-05-16,0.95,0.2778,27.78,25.0,28048802.0,7.0
CEMTS,2021-05-05,1.19,0.1765,17.65,15.0,17819239.0,13.0
CEMTS,2021-01-11,0.24,0.0386,3.86,3.28,3897459.0,3.0
CEMTS,2020-04-28,1.82,0.1379,13.79,11.72,13921769.0,25.0
