index,publishDate,ruleType,summary,url
885057,30.10.2020 18:15:37,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/885057
866922,07.08.2020 20:23:45,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/866922
841263,29.04.2020 19:37:01,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/841263
819991,19.02.2020 04:07:27,Yıllık,,https://www.kap.org.tr/tr/Bildirim/819991
973814,01.11.2021 20:47:28,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973814
956273,09.08.2021 18:41:08,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/956273
933753,30.04.2021 20:46:32,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/933753
911202,19.02.2021 21:29:29,Yıllık,,https://www.kap.org.tr/tr/Bildirim/911202
1074858,27.10.2022 19:06:03,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1074858
1054308,10.08.2022 18:18:05,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1054308
1026842,05.05.2022 18:40:51,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1026842
1003013,19.02.2022 00:52:19,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1003013
1213297,01.11.2023 19:09:10,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1213297
1181709,07.08.2023 19:01:45,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1181709
1146494,03.05.2023 18:39:09,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1146494
1116191,22.02.2023 22:48:05,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1116191
1352375,31.10.2024 19:50:04,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1352375
1326779,21.08.2024 19:36:31,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1326779
1292430,29.05.2024 19:56:37,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1292430
1260041,18.03.2024 23:25:17,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1260041
1509472,30.10.2025 19:45:43,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1509472
1473388,06.08.2025 22:03:30,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1473388
1432357,30.04.2025 20:11:41,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1432357
1396308,26.02.2025 18:58:09,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1396308
