entry,exit,symbol,weight,future_raw,future_eff
2025-05-23,2025-06-12,KRDMA,0.11513769687453132,-0.1286271113035946,-0.03
2025-05-23,2025-06-12,OZKGY,0.274252007338451,0.1487226277372262,0.1487226277372262
2025-05-23,2025-06-12,TEKTU,0.12331227222831558,0.6570048309178742,0.5
2025-05-23,2025-06-12,HLGYO,0.2798823893343992,0.2185790287891935,0.2185790287891935
2025-05-27,2025-06-16,EKGYO,0.15849750853061725,0.2139107611548556,0.2139107611548556
2025-05-27,2025-06-16,MAVI,0.2723450740336246,0.2123745819397993,0.2123745819397993
2025-05-27,2025-06-16,OZKGY,0.26051823360224136,0.1510658016682113,0.1510658016682113
2025-05-27,2025-06-16,KRDMA,0.09410263359185744,-0.236328125,-0.03
2025-05-27,2025-06-16,TRGYO,0.21453655024165935,0.0881652104845114,0.0881652104845114
2025-05-28,2025-06-17,KRDMA,0.10232640157683107,-0.2657223796033994,-0.03
2025-05-28,2025-06-17,EKGYO,0.17075628680625043,0.2369291859695568,0.2369291859695568
2025-05-28,2025-06-17,MAVI,0.2926055432319222,0.1941143180531974,0.1941143180531974
2025-05-28,2025-06-17,SNGYO,0.2086432486560636,0.142857142857143,0.142857142857143
2025-05-28,2025-06-17,IPEKE,0.22566851972893268,-0.084126984126984,-0.03
2025-05-29,2025-06-18,MAVI,0.2618463558145364,0.2190751445086705,0.2190751445086705
2025-05-29,2025-06-18,EKGYO,0.1407081902796704,0.3333333333333335,0.3333333333333335
2025-05-29,2025-06-18,TRGYO,0.1875519193871658,0.1405361494719741,0.1405361494719741
2025-05-29,2025-06-18,SNGYO,0.1717639688007817,0.2113821138211382,0.2113821138211382
2025-05-29,2025-06-18,OZKGY,0.2381295657178455,0.25,0.25
2025-05-30,2025-06-19,EKGYO,0.14990998832281396,0.3584379358437937,0.3584379358437937
2025-05-30,2025-06-19,MAVI,0.2690280140737292,0.2290825158684364,0.2290825158684364
2025-05-30,2025-06-19,TUPRS,0.15163413236474468,0.1481223816504182,0.1481223816504182
2025-05-30,2025-06-19,EREGL,0.22714862897142346,0.0746278147379799,0.0746278147379799
2025-05-30,2025-06-19,ISGYO,0.20227923626728864,0.1828793774319064,0.1828793774319064
2025-06-03,2025-06-23,SDTTR,0.2288709666628273,-0.1870378425402349,-0.03
2025-06-03,2025-06-23,ASELS,0.12464456116733451,0.1998640380693406,0.1998640380693406
2025-06-03,2025-06-23,TUPRS,0.13488424329046594,0.1233147608693061,0.1233147608693061
2025-06-03,2025-06-23,FONET,0.2773497265749465,0.0505705279048085,0.0505705279048085
2025-06-03,2025-06-23,MAVI,0.2342505023044258,0.2507322788517867,0.2507322788517867
2025-06-04,2025-06-24,SDTTR,0.20973424614997277,-0.0888888888888889,-0.03
2025-06-04,2025-06-24,ASELS,0.12588355968145135,0.2629733520336605,0.2629733520336605
2025-06-04,2025-06-24,MAVI,0.2347688948072898,0.2058319039451115,0.2058319039451115
2025-06-04,2025-06-24,EREGL,0.20211669755127207,0.0521575052607876,0.0521575052607876
2025-06-04,2025-06-24,FONET,0.22749660181001405,0.0426831910560296,0.0426831910560296
2025-06-10,2025-06-30,BMSCH,0.20678768480050974,-0.1856435643564357,-0.03
2025-06-10,2025-06-30,TEKTU,0.09773190457338704,0.6261061946902655,0.5
2025-06-10,2025-06-30,AKFGY,0.20093325636485257,0.15625,0.15625
2025-06-10,2025-06-30,KRDMB,0.3191002037317055,0.031150159744409,0.031150159744409
2025-06-10,2025-06-30,EKGYO,0.17544695052954512,0.1049999999999999,0.1049999999999999
2025-06-11,2025-07-01,BMSCH,0.2095283565555551,-0.1366728509585653,-0.03
2025-06-11,2025-07-01,TEKTU,0.10253811817975107,0.5464480874316939,0.5
2025-06-11,2025-07-01,AKFGY,0.20472578140075998,0.11787072243346,0.11787072243346
2025-06-11,2025-07-01,EKGYO,0.18148299060198514,0.1053221288515404,0.1053221288515404
2025-06-11,2025-07-01,EREGL,0.30172475326194864,0.0064272211720226,0.0064272211720226
2025-06-12,2025-07-02,AEFES,0.15855295955655827,-0.010443864229765,-0.010443864229765
2025-06-12,2025-07-02,BMSCH,0.19993470432508909,-0.1563439567047504,-0.03
2025-06-12,2025-07-02,AKFGY,0.18858166107028393,0.0774907749077491,0.0774907749077491
2025-06-12,2025-07-02,EKGYO,0.20815866738843722,0.0991140642303434,0.0991140642303434
2025-06-12,2025-07-02,TUPRS,0.24477200765963159,0.1465097743852965,0.1465097743852965
2025-06-13,2025-07-03,AEFES,0.2403294900816201,-0.0422885572139302,-0.03
2025-06-13,2025-07-03,AKFGY,0.17054167120303088,0.0695970695970695,0.0695970695970695
2025-06-13,2025-07-03,EKGYO,0.19198045665828423,0.1241610738255034,0.1241610738255034
2025-06-13,2025-07-03,HLGYO,0.19975765816574204,0.1938290631220702,0.1938290631220702
2025-06-13,2025-07-03,BMSCH,0.19739072389132287,-0.1349693251533743,-0.03
2025-06-17,2025-07-07,AEFES,0.2538363791513834,0.0109536082474226,0.0109536082474226
2025-06-17,2025-07-07,EKGYO,0.19307547079211362,0.1258465011286682,0.1258465011286682
2025-06-17,2025-07-07,AKFGY,0.16700522358673672,0.0105633802816902,0.0105633802816902
2025-06-17,2025-07-07,OZKGY,0.18790932323237985,0.0577235772357722,0.0577235772357722
2025-06-17,2025-07-07,HLGYO,0.19817360323738653,0.1596316434610427,0.1596316434610427
2025-06-18,2025-07-08,AKFGY,0.14842073347628185,0.0034965034965035,0.0034965034965035
2025-06-18,2025-07-08,EKGYO,0.16378329535638525,0.1070831009481316,0.1070831009481316
2025-06-18,2025-07-08,AEFES,0.22234374108298505,0.0697827518104017,0.0697827518104017
2025-06-18,2025-07-08,ZOREN,0.30226368350235266,0.1362126245847177,0.1362126245847177
2025-06-18,2025-07-08,OZKGY,0.1631885465819953,0.0815485996705107,0.0815485996705107
2025-06-19,2025-07-09,EKGYO,0.1569077351022777,0.0918591859185919,0.0918591859185919
2025-06-19,2025-07-09,AEFES,0.21239503966203022,0.0742637644046095,0.0742637644046095
2025-06-19,2025-07-09,AKFGY,0.1408062575537621,0.0139860139860139,0.0139860139860139
2025-06-19,2025-07-09,GWIND,0.2310677246326625,0.1079077429983523,0.1079077429983523
2025-06-19,2025-07-09,HEKTS,0.2588232430492673,0.2839116719242902,0.2839116719242902
2025-06-20,2025-07-10,AEFES,0.23198314981835738,0.0878634639696587,0.0878634639696587
2025-06-20,2025-07-10,CANTE,0.18679796155044986,0.3726708074534159,0.3726708074534159
2025-06-20,2025-07-10,BAGFS,0.13819030604531152,0.2083071113908117,0.2083071113908117
2025-06-20,2025-07-10,ENKAI,0.2654885734488327,0.1140220642589573,0.1140220642589573
2025-06-20,2025-07-10,AYDEM,0.17754000913704857,0.0365853658536585,0.0365853658536585
2025-06-24,2025-07-14,BAGFS,0.15635244082507008,0.1072274881516588,0.1072274881516588
2025-06-24,2025-07-14,AEFES,0.22941990154204456,0.1157894736842106,0.1157894736842106
2025-06-24,2025-07-14,HUNER,0.21513376815606838,0.0201005025125626,0.0201005025125626
2025-06-24,2025-07-14,AKFGY,0.13362006587190892,0.0855018587360594,0.0855018587360594
2025-06-24,2025-07-14,HEKTS,0.26547382360490807,0.2543352601156068,0.2543352601156068
2025-06-26,2025-07-16,EUPWR,0.1731300747875192,-0.0154798761609905,-0.0154798761609905
2025-06-26,2025-07-16,BAGFS,0.1418791016034497,0.0639032815198616,0.0639032815198616
2025-06-26,2025-07-16,HEKTS,0.24825530637565643,0.2696629213483144,0.2696629213483144
2025-06-26,2025-07-16,GWIND,0.23018567060892456,0.0583067092651756,0.0583067092651756
2025-06-26,2025-07-16,SMRTG,0.20654984662445,0.0108418367346938,0.0108418367346938
2025-06-27,2025-07-17,EUPWR,0.19007817485597714,-0.0742305371152686,-0.03
2025-06-27,2025-07-17,BAGFS,0.15450196232017405,0.0545945945945947,0.0545945945945947
2025-06-27,2025-07-17,SMRTG,0.22871200143111525,-0.0314663310258024,-0.03
2025-06-27,2025-07-17,GWIND,0.2620912127442624,0.0568271507498028,0.0568271507498028
2025-06-27,2025-07-17,EKGYO,0.16461664864847114,-0.0109603340292275,-0.0109603340292275
2025-07-03,2025-07-23,MAGEN,0.13612016187473344,0.2561094819159337,0.2561094819159337
2025-07-03,2025-07-23,AKSEN,0.22638272530322892,0.1530557057869119,0.1530557057869119
2025-07-03,2025-07-23,INDES,0.2384356420087447,0.1096075778078484,0.1096075778078484
2025-07-03,2025-07-23,HLGYO,0.14195985242298426,0.0721147816489828,0.0721147816489828
2025-07-03,2025-07-23,QUAGR,0.2571016183903086,0.0790629575402634,0.0790629575402634
2025-07-08,2025-07-28,HLGYO,0.17638405231396997,0.0825137609892261,0.0825137609892261
2025-07-08,2025-07-28,SARKY,0.25253443897138184,0.038922155688623,0.038922155688623
2025-07-08,2025-07-28,BAGFS,0.12674745426933123,-0.0217983651226159,-0.0217983651226159
2025-07-08,2025-07-28,ZOREN,0.2897479477339057,0.2492492492492493,0.2492492492492493
2025-07-08,2025-07-28,MAGEN,0.15458610671141126,0.1756097560975611,0.1756097560975611
2025-07-09,2025-07-29,MAGEN,0.1746865167448394,0.214975845410628,0.214975845410628
2025-07-09,2025-07-29,BAGFS,0.14420094107228215,0.0226019845644982,0.0226019845644982
2025-07-09,2025-07-29,HLGYO,0.19831882961708788,0.0899702245231899,0.0899702245231899
2025-07-09,2025-07-29,CANTE,0.26407459185220566,0.2679425837320575,0.2679425837320575
2025-07-09,2025-07-29,HEKTS,0.2187191207135849,0.227390180878553,0.227390180878553
2025-07-10,2025-07-30,HLGYO,0.1565153354674703,0.0843852579328012,0.0843852579328012
2025-07-10,2025-07-30,TMSN,0.1942956624541801,0.1001697792869269,0.1001697792869269
2025-07-10,2025-07-30,PRKME,0.24809010687964148,0.1022548505506029,0.1022548505506029
2025-07-10,2025-07-30,TLMAN,0.23752111364765108,0.3309776207302708,0.3309776207302708
2025-07-10,2025-07-30,HUNER,0.163577781551057,-0.0861678004535146,-0.03
2025-07-11,2025-07-31,CANTE,0.25076339835399236,0.3666666666666667,0.3666666666666667
2025-07-11,2025-07-31,TMSN,0.22876826381604873,0.1166666666666667,0.1166666666666667
2025-07-11,2025-07-31,HEKTS,0.1529976341253992,0.1717171717171717,0.1717171717171717
2025-07-11,2025-07-31,KIMMR,0.1671739885538964,0.0429275158339197,0.0429275158339197
2025-07-11,2025-07-31,HUNER,0.20029671515066333,-0.0850111856823265,-0.03
2025-07-16,2025-08-05,CANTE,0.23345150027334183,0.1542056074766356,0.1542056074766356
2025-07-16,2025-08-05,MAGEN,0.1331326516287425,0.2319347319347318,0.2319347319347318
2025-07-16,2025-08-05,ENKAI,0.2050993897831605,-0.0107834990635382,-0.0107834990635382
2025-07-16,2025-08-05,ASTOR,0.15392946861379028,0.0926584086405866,0.0926584086405866
2025-07-16,2025-08-05,PENTA,0.27438698970096487,0.07217125382263,0.07217125382263
2025-07-17,2025-08-06,MAGEN,0.11439450773092015,0.2620912022109629,0.2620912022109629
2025-07-17,2025-08-06,CANTE,0.19285544981306368,0.095022624434389,0.095022624434389
2025-07-17,2025-08-06,KFEIN,0.2163686961063101,8.32277924362357,0.5
2025-07-17,2025-08-06,PETUN,0.3058016464111557,0.0861618798955614,0.0861618798955614
2025-07-17,2025-08-06,ENKAI,0.17057969993855032,-0.015804436817881,-0.015804436817881
2025-07-18,2025-08-07,CANTE,0.18865020791344825,0.0213675213675215,0.0213675213675215
2025-07-18,2025-08-07,KORDS,0.18203566171854763,0.0893719806763286,0.0893719806763286
2025-07-18,2025-08-07,PETUN,0.2932462652506743,0.0511744966442953,0.0511744966442953
2025-07-18,2025-08-07,ZOREN,0.22637086535406079,0.1072463768115941,0.1072463768115941
2025-07-18,2025-08-07,MAGEN,0.10969699976326916,0.247191011235955,0.247191011235955
2025-07-22,2025-08-11,CANTE,0.19338622733336697,0.0045871559633026,0.0045871559633026
2025-07-22,2025-08-11,BIOEN,0.2179760598918554,0.1087160262417994,0.1087160262417994
2025-07-22,2025-08-11,PETUN,0.2913069607489034,0.055732484076433,0.055732484076433
2025-07-22,2025-08-11,MAGEN,0.11231806052480002,0.2661290322580645,0.2661290322580645
2025-07-22,2025-08-11,TOASO,0.18501269150107424,-0.0462526766595289,-0.03
2025-07-23,2025-08-12,CANTE,0.20346160301201846,0.0044444444444442,0.0044444444444442
2025-07-23,2025-08-12,MAGEN,0.11061583671401821,0.2259174311926604,0.2259174311926604
2025-07-23,2025-08-12,BIOEN,0.19912354808817434,0.154219204655674,0.154219204655674
2025-07-23,2025-08-12,PETUN,0.2875104441265722,0.0447154471544715,0.0447154471544715
2025-07-23,2025-08-12,AKSEN,0.19928856805921674,-0.1553444180522565,-0.03
2025-07-24,2025-08-13,CANTE,0.2138368339705048,0.1203703703703702,0.1203703703703702
2025-07-24,2025-08-13,BIOEN,0.2083212314321445,0.1450676982591876,0.1450676982591876
2025-07-24,2025-08-13,TUKAS,0.15819197048113465,0.1906354515050166,0.1906354515050166
2025-07-24,2025-08-13,MAGEN,0.11668972287670965,0.250578435909301,0.250578435909301
2025-07-24,2025-08-13,PETUN,0.3029602412395063,0.087689713322091,0.087689713322091
2025-07-25,2025-08-14,CANTE,0.2110681997863162,0.1238095238095238,0.1238095238095238
2025-07-25,2025-08-14,PETUN,0.27876735499970406,0.0216486261448791,0.0216486261448791
2025-07-25,2025-08-14,MAGEN,0.11003867373513537,0.1958025830258301,0.1958025830258301
2025-07-25,2025-08-14,SASA,0.15104229458895135,0.0563380281690142,0.0563380281690142
2025-07-25,2025-08-14,ZOREN,0.24908347688989305,0.0363636363636363,0.0363636363636363
2025-07-29,2025-08-18,PETUN,0.22338386300153362,0.0498338870431895,0.0498338870431895
2025-07-29,2025-08-18,FROTO,0.19423263539433444,-0.0158878504672898,-0.0158878504672898
2025-07-29,2025-08-18,THYAO,0.21120728787580756,0.0034976468093614,0.0034976468093614
2025-07-29,2025-08-18,TOASO,0.15288922166042354,0.0968421052631578,0.0968421052631578
2025-07-29,2025-08-18,TCELL,0.21828699206790086,-0.0047821466524972,-0.0047821466524972
2025-07-30,2025-08-19,SASA,0.19170316275721067,-0.056206088992974,-0.03
2025-07-30,2025-08-19,CANTE,0.0976050378559109,0.0341880341880342,0.0341880341880342
2025-07-30,2025-08-19,THYAO,0.29705111798853306,-0.0240198562712544,-0.0240198562712544
2025-07-30,2025-08-19,QUAGR,0.19708370649191115,0.4945355191256828,0.4945355191256828
2025-07-30,2025-08-19,AGHOL,0.2165569749064341,-0.0570054945054945,-0.03
2025-07-31,2025-08-20,CANTE,0.0858954286871833,0.0560344827586207,0.0560344827586207
2025-07-31,2025-08-20,SASA,0.1773333394962651,0.0631313131313131,0.0631313131313131
2025-07-31,2025-08-20,KFEIN,0.2610280098479807,-0.0287081339712917,-0.0287081339712917
2025-07-31,2025-08-20,DOHOL,0.2004090155407721,-0.0925608626107122,-0.03
2025-07-31,2025-08-20,THYAO,0.2753342064277988,-0.0411434461334371,-0.03
2025-08-08,2025-08-28,SASA,0.2345651861259637,-0.1573498964803312,-0.03
2025-08-08,2025-08-28,KFEIN,0.18325680581402562,-0.108108108108108,-0.03
2025-08-08,2025-08-28,ISGYO,0.2557790255053545,-0.0521739130434781,-0.03
2025-08-08,2025-08-28,IPEKE,0.16678808111461585,0.2324598478444632,0.2324598478444632
2025-08-08,2025-08-28,KOZAA,0.15961090144004023,0.13992297817715,0.13992297817715
2025-08-12,2025-09-01,SASA,0.23267688828161992,-0.1703056768558952,-0.03
2025-08-12,2025-09-01,IPEKE,0.16675259221117839,0.2197159565580617,0.2197159565580617
2025-08-12,2025-09-01,KFEIN,0.18540491558116934,-0.1504028648164727,-0.03
2025-08-12,2025-09-01,KOZAA,0.15840554741378746,0.1332058636073931,0.1332058636073931
2025-08-12,2025-09-01,TLMAN,0.25676005651224487,-0.125219683655536,-0.03
2025-08-13,2025-09-02,KFEIN,0.2088385182688591,-0.1339534883720929,-0.03
2025-08-13,2025-09-02,IPEKE,0.18761564157141974,0.2528236316246741,0.2528236316246741
2025-08-13,2025-09-02,KOZAA,0.17809715506333346,0.1605415860735011,0.1605415860735011
2025-08-13,2025-09-02,MAGEN,0.1946629474176459,1.6631977294228952,0.5
2025-08-13,2025-09-02,SASA,0.23078573767874186,-0.1883116883116883,-0.03
2025-08-14,2025-09-03,IPEKE,0.13244388690399705,0.2414965986394559,0.2414965986394559
2025-08-14,2025-09-03,VESBE,0.28545688296583965,-0.0871999999999999,-0.03
2025-08-14,2025-09-03,SASA,0.16269794921561975,-0.2212389380530972,-0.03
2025-08-14,2025-09-03,GSDHO,0.29296226251576873,-0.0434782608695651,-0.03
2025-08-14,2025-09-03,KOZAA,0.12643901839877475,0.1300129366106079,0.1300129366106079
2025-08-15,2025-09-04,IPEKE,0.19785654297766425,0.2716366752356469,0.2716366752356469
2025-08-15,2025-09-04,BIOEN,0.16434117795052078,0.0808761583824768,0.0808761583824768
2025-08-15,2025-09-04,KARSN,0.3004490507105168,-0.1006493506493506,-0.03
2025-08-15,2025-09-04,KOZAA,0.19007936780698373,0.1125319693094628,0.1125319693094628
2025-08-15,2025-09-04,KIMMR,0.14727386055431435,0.0232722143864598,0.0232722143864598
2025-08-19,2025-09-08,BIOEN,0.12401774276327872,0.0743871513102283,0.0743871513102283
2025-08-19,2025-09-08,IPEKE,0.14304420787259048,0.3401709401709403,0.3401709401709403
2025-08-19,2025-09-08,KOZAA,0.14732778299015095,0.1813333333333333,0.1813333333333333
2025-08-19,2025-09-08,TUPRS,0.2924213304172778,0.1320733428069775,0.1320733428069775
2025-08-19,2025-09-08,ALKA,0.293188935956702,0.4791914387633769,0.4791914387633769
2025-08-20,2025-09-09,IPEKE,0.13700709816914405,0.2783761391880697,0.2783761391880697
2025-08-20,2025-09-09,ALKA,0.28700725691084067,0.3908045977011494,0.3908045977011494
2025-08-20,2025-09-09,BIOEN,0.12055456874032652,0.0546218487394958,0.0546218487394958
2025-08-20,2025-09-09,VESBE,0.31498705354102846,-0.0624999999999998,-0.03
2025-08-20,2025-09-09,KOZAA,0.14044402263866027,0.1883862255232951,0.1883862255232951
2025-08-21,2025-09-10,IPEKE,0.14371612179606807,0.2937181663837012,0.2937181663837012
2025-08-21,2025-09-10,ALKA,0.34524537877227335,0.2118279569892471,0.2118279569892471
2025-08-21,2025-09-10,MAGEN,0.11412065104492583,1.537002775208141,0.5
2025-08-21,2025-09-10,KUTPO,0.19256961168189712,0.0617283950617284,0.0617283950617284
2025-08-21,2025-09-10,ASELS,0.20434823670483562,0.2153325817361893,0.2153325817361893
2025-08-22,2025-09-11,ALKA,0.40531189533887196,0.3705752212389381,0.3705752212389381
2025-08-22,2025-09-11,KUTPO,0.20653806123636095,0.1067193675889328,0.1067193675889328
2025-08-22,2025-09-11,BIOEN,0.12248575534329788,0.0385906040268457,0.0385906040268457
2025-08-22,2025-09-11,IPEKE,0.1448720074644858,0.2731057452123231,0.2731057452123231
2025-08-22,2025-09-11,MAGEN,0.12079228061698331,1.6615236258437802,0.5
2025-08-26,2025-09-15,BIOEN,0.129630095349992,-0.0814132104454684,-0.03
2025-08-26,2025-09-15,QUAGR,0.27990449068551726,-0.0881763527054109,-0.03
2025-08-26,2025-09-15,KUTPO,0.22894183837367355,-0.0079646017699115,-0.0079646017699115
2025-08-26,2025-09-15,MAGEN,0.12242811230076825,1.411111111111111,0.5
2025-08-26,2025-09-15,IPEKE,0.23909546329004885,0.1372867587327377,0.1372867587327377
2025-08-27,2025-09-16,QUAGR,0.22717863113973674,-0.2084095063985374,-0.03
2025-08-27,2025-09-16,KUTPO,0.1946265900738341,-0.0603603603603604,-0.03
2025-08-27,2025-09-16,SARKY,0.1814671692651366,0.0504825538233111,0.0504825538233111
2025-08-27,2025-09-16,ALKA,0.2958003416968982,0.1257606490872211,0.1257606490872211
2025-08-27,2025-09-16,MAGEN,0.10092726782439439,1.2974137931034484,0.5
2025-08-28,2025-09-17,QUAGR,0.2260335894102047,-0.2332155477031802,-0.03
2025-08-28,2025-09-17,SARKY,0.1799831638697375,0.0641482537419815,0.0641482537419815
2025-08-28,2025-09-17,KUTPO,0.19299048373317612,-0.1113841113841113,-0.03
2025-08-28,2025-09-17,ALKA,0.2933825272243015,0.0991420400381315,0.0991420400381315
2025-08-28,2025-09-17,BIOEN,0.10761023576258,-0.1274074074074074,-0.03
2025-08-29,2025-09-18,KUTPO,0.18109316768146005,-0.1385245901639344,-0.03
2025-08-29,2025-09-18,QUAGR,0.18671898017729294,-0.2347826086956521,-0.03
2025-08-29,2025-09-18,ALKA,0.2131851442652592,-0.0338248048568949,-0.03
2025-08-29,2025-09-18,SARKY,0.13752767653515466,0.0447761194029849,0.0447761194029849
2025-08-29,2025-09-18,TRGYO,0.2814750313408332,0.0048476454293628,0.0048476454293628
2025-09-09,2025-09-29,KOZAA,0.1820373019280467,-0.0320584926884141,-0.03
2025-09-09,2025-09-29,TCELL,0.25112339009137574,0.027749229188078,0.027749229188078
2025-09-09,2025-09-29,IPEKE,0.1864165944344086,-0.0376712328767123,-0.03
2025-09-09,2025-09-29,ASELS,0.1764841581233883,-0.0346740638002773,-0.03
2025-09-09,2025-09-29,EREGL,0.2039385554227807,-0.0572207084468664,-0.03
2025-09-10,2025-09-30,IPEKE,0.1930652984431062,-0.0284327323162274,-0.0284327323162274
2025-09-10,2025-09-30,ALKA,0.10060664505822306,-0.1065693430656933,-0.03
2025-09-10,2025-09-30,KOZAA,0.19580779801527576,-0.0561111111111111,-0.03
2025-09-10,2025-09-30,TCELL,0.27313156944864736,0.0281042411854879,0.0281042411854879
2025-09-10,2025-09-30,AKSEN,0.23738868903474766,0.3004291845493561,0.3004291845493561
2025-09-11,2025-10-01,ALKA,0.1104249343417341,-0.1275071633237823,-0.03
2025-09-11,2025-10-01,KOZAA,0.21821126378152494,-0.0057240984544933,-0.0057240984544933
2025-09-11,2025-10-01,EREGL,0.24941830533418588,-0.0809364548494983,-0.03
2025-09-11,2025-10-01,IPEKE,0.215403957794554,-0.0068493150684931,-0.0068493150684931
2025-09-11,2025-10-01,ASELS,0.20654153874800116,-0.056854653828519,-0.03
2025-09-12,2025-10-02,IPEKE,0.2067256254367101,0.0498652291105121,0.0498652291105121
2025-09-12,2025-10-02,KOZAA,0.22243403805614104,0.0402298850574711,0.0402298850574711
2025-09-12,2025-10-02,ALKA,0.11098575146759058,-0.2638436482084689,-0.03
2025-09-12,2025-10-02,KOZAL,0.205703011475449,0.0675138999205717,0.0675138999205717
2025-09-12,2025-10-02,EREGL,0.2541515735641093,-0.0734996628455832,-0.03
2025-09-16,2025-10-06,MAGEN,0.13848182940515,0.3255813953488371,0.3255813953488371
2025-09-16,2025-10-06,ALKA,0.11820832200731052,-0.1229903536977491,-0.03
2025-09-16,2025-10-06,IPEKE,0.20471139149578904,-0.0497448979591836,-0.03
2025-09-16,2025-10-06,ISDMR,0.30317467562545114,0.0062728698379508,0.0062728698379508
2025-09-16,2025-10-06,EREGL,0.23542378146629936,0.005513439007581,0.005513439007581
2025-09-17,2025-10-07,MAGEN,0.14321592228992328,0.4117117117117117,0.4117117117117117
2025-09-17,2025-10-07,AKSEN,0.2762377851425374,0.3917781079742446,0.3917781079742446
2025-09-17,2025-10-07,IPEKE,0.21026895445230473,-0.0544394037589112,-0.03
2025-09-17,2025-10-07,ALKA,0.12169653231031705,-0.0925619834710743,-0.03
2025-09-17,2025-10-07,EREGL,0.24858080580491754,-0.066896551724138,-0.03
2025-09-18,2025-10-08,MAGEN,0.1261609239727599,0.4503190519598905,0.4503190519598905
2025-09-18,2025-10-08,AKSEN,0.2111263555092984,0.4474358974358974,0.4474358974358974
2025-09-18,2025-10-08,IPEKE,0.16259420282053288,-0.0465879265091863,-0.03
2025-09-18,2025-10-08,ISDMR,0.24697707474430766,0.0402869757174393,0.0402869757174393
2025-09-18,2025-10-08,TCELL,0.25314144295310115,0.0360589131538851,0.0360589131538851
2025-09-19,2025-10-09,MAGEN,0.1424598173162302,0.471014492753623,0.471014492753623
2025-09-19,2025-10-09,IPEKE,0.17314421382014464,-0.0307390451275344,-0.03
2025-09-19,2025-10-09,KOZAA,0.19721450163760368,-0.0141227593699075,-0.0141227593699075
2025-09-19,2025-10-09,ISDMR,0.26254130555429217,-0.0079999999999998,-0.0079999999999998
2025-09-19,2025-10-09,AKSEN,0.22464016167172937,0.3600096711798839,0.3600096711798839
2025-09-23,2025-10-13,MAGEN,0.17365783264433496,0.4368663594470046,0.4368663594470046
2025-09-23,2025-10-13,AKSEN,0.260338671124374,0.1526479750778815,0.1526479750778815
2025-09-23,2025-10-13,KIMMR,0.17276096488313794,0.1137980085348506,0.1137980085348506
2025-09-23,2025-10-13,NUHCM,0.24637580256785735,-0.1171875,-0.03
2025-09-23,2025-10-13,EKGYO,0.1468667287802958,-0.0598739495798319,-0.03
2025-09-24,2025-10-14,MAGEN,0.16414122709232803,0.4634146341463414,0.4634146341463414
2025-09-24,2025-10-14,NUHCM,0.23088335148840675,-0.1303846153846154,-0.03
2025-09-24,2025-10-14,BIMAS,0.18956999655404855,0.0312213039485766,0.0312213039485766
2025-09-24,2025-10-14,IPEKE,0.17537906788512636,0.0938654841093864,0.0938654841093864
2025-09-24,2025-10-14,CCOLA,0.24002635698009017,0.2061403508771928,0.2061403508771928
2025-09-25,2025-10-15,MAGEN,0.16592149260942085,0.4491449144914494,0.4491449144914494
2025-09-25,2025-10-15,AKSEN,0.24798733820146188,0.1118038237738987,0.1118038237738987
2025-09-25,2025-10-15,FONET,0.15059648527514782,5.133746678476528,0.5
2025-09-25,2025-10-15,BIMAS,0.19161954062735334,0.0091491308325708,0.0091491308325708
2025-09-25,2025-10-15,CCOLA,0.24387514328661616,0.1753330468414269,0.1753330468414269
2025-09-26,2025-10-16,AKSEN,0.2170051971618905,0.0361842105263157,0.0361842105263157
2025-09-26,2025-10-16,MAGEN,0.15707351363267727,0.3215750615258408,0.3215750615258408
2025-09-26,2025-10-16,NUHCM,0.2209651223930571,-0.1203079884504331,-0.03
2025-09-26,2025-10-16,OZKGY,0.17605957156814261,0.0688888888888887,0.0688888888888887
2025-09-26,2025-10-16,CCOLA,0.22889659524423248,0.1371308016877637,0.1371308016877637
