symbol,period,announcement_date,roe,roa,net_margin,debt_to_equity,current_ratio,revenue_growth_yoy,profit_growth_yoy,net_profit,net_sales,total_assets,total_liabilities,total_equity,current_liabilities,current_assets,long_term_liabilities,revenue,operating_profit,ebitda,gross_profit,depreciation,total_debt
SARKY,2020/3,2020-06-09 18:34:16,0.030290398678964058,0.008384834358220308,0.011294186590391022,2.6125220111555345,1.6341634841075316,,,2825694.0,250190129.0,337000575.0,243713787.0,93286788.0,160112762.0,261650429.0,83601025.0,250190129.0,6605737.0,8024790.0,10365917.0,1419053.0,243713787.0
SARKY,2020/6,2020-08-19 18:49:39,0.0619559313244542,0.01692287440080487,0.013436469623185903,2.661076118458192,1.7770779470293625,,,5556263.0,413521048.0,328328561.0,238647672.0,89680889.0,143723322.0,255407546.0,94924350.0,413521048.0,12444053.0,14749710.0,19406195.0,2305657.0,238647672.0
SARKY,2020/9,2020-11-09 18:34:26,0.19489688987613873,0.05105771670576495,0.0276121623836435,2.817187743349748,1.5976567285234657,,,18546909.0,671693464.0,363253788.0,268091115.0,95162673.0,184919419.0,295437754.0,83171697.0,671693464.0,32767479.0,35903297.0,43053514.0,3135818.0,268091116.0
SARKY,2020/12,2021-03-11 21:16:13,0.29575170735266615,0.08236629987499826,0.03477171799384614,2.5906882766557247,1.4564890081138948,,,33362762.0,959479828.0,405053548.0,292246889.0,112806659.0,228676860.0,333065333.0,63570029.0,959479828.0,51296884.0,55219109.0,65725429.0,3922225.0,292246889.0
SARKY,2021/3,2021-05-25 18:21:57,0.11158826740666719,0.030306668020151178,0.03566574324703426,2.6819708148347012,1.3599186880012848,0.44883915064450847,3.575267527198628,12928306.0,362485254.0,426582889.0,310725673.0,115857216.0,262958977.0,357602827.0,47766695.0,362485254.0,15786646.0,17062405.0,19733934.0,1275759.0,310725672.0
SARKY,2021/6,2021-08-19 21:01:30,0.2589236406604709,0.06854915019225086,0.04087381851633905,2.777196944590875,1.4781562884080006,0.8556515241758625,4.6449026980904256,31364564.0,767350963.0,457548546.0,336414130.0,121134416.0,263397270.0,389342331.0,73016860.0,767350963.0,43989939.0,46080160.0,52162236.0,2090221.0,336414130.0
SARKY,2021/9,2021-11-09 18:16:18,0.2982972470357678,0.08147944567879005,0.03240803210408194,2.6610122289211615,1.4795747117845033,0.7239992646407528,1.0234352797007846,37528470.0,1157999038.0,460588185.0,334779213.0,125808972.0,265892625.0,393408004.0,68886588.0,1157999038.0,56213683.0,59096306.0,68347116.0,2882623.0,334779213.0
SARKY,2021/12,2022-03-11 19:38:36,0.3838545866464178,0.09636606950410598,0.026672673132494676,2.9832960773611554,1.4437388517705922,0.6188951280380643,0.24182131563328,41430589.0,1553297219.0,429929219.0,321996188.0,107933031.0,258167678.0,372726707.0,63828510.0,1553297219.0,82122102.0,85633938.0,98490458.0,3511836.0,321996188.0
SARKY,2022/3,2022-05-10 18:27:17,0.2005250933537299,0.052389487544695884,0.05377496036609956,2.827582653846083,1.519185390310039,0.29480807790321867,0.9522445554738571,25239215.0,469348835.0,481761059.0,355895440.0,125865619.0,280842866.0,426652379.0,75052575.0,469348835.0,32748653.0,33739108.0,36908325.0,990455.0,355895441.0
SARKY,2022/6,2022-08-19 18:58:52,0.31284824311096565,0.0881472906586043,0.042383458779118866,2.549153241725625,1.4772434671979784,0.1765985064646358,0.2200551871213641,38266499.0,902863997.0,434119968.0,311803478.0,122316490.0,259157823.0,382839201.0,52645654.0,902863997.0,59144053.0,60678495.0,67417424.0,1534442.0,311803477.0
SARKY,2022/9,2022-11-09 18:19:29,0.3640033413920005,0.10551105290074947,0.035320018525080696,2.4499072029392566,1.4167513395550426,0.09681949925764964,0.1953729528541931,44860518.0,1270115925.0,425173636.0,301931586.0,123242050.0,264843727.0,375217705.0,37087859.0,1270115925.0,72513630.0,79198012.0,84596144.0,6684382.0,301931586.0
SARKY,2022/12,2023-03-13 20:25:06,0.17164223344006752,0.05861070850006362,0.015372626754099549,1.92851319891281,1.3652245128374558,1.0634274997694437,0.18924341143207016,49271055.0,3205116197.0,840649367.0,553592656.0,287056711.0,474996647.0,648477066.0,78596009.0,3205116197.0,51350402.0,61699910.0,84581492.0,10349508.0,553592656.0
SARKY,2023/3,2023-05-10 19:04:50,0.1429398880045679,0.04174355351714378,0.025363500608683663,2.4242386179668074,1.3913351426156793,0.8744230887459218,-0.11590950827908078,22313750.0,879758293.0,534543615.0,378437784.0,156105831.0,329152238.0,457961076.0,49285546.0,879758293.0,29241260.0,31796952.0,38590727.0,2555692.0,378437784.0
SARKY,2023/6,2023-08-21 18:50:21,0.21183915117152183,0.056270662649237364,0.017348357257354712,2.764646464037915,1.286825056965233,0.7734598470205696,-0.27408909291649597,27778069.0,1601193046.0,493651002.0,362522885.0,131128117.0,328459553.0,422669983.0,34063332.0,1601193046.0,79877450.0,85339466.0,98532329.0,5462016.0,362522885.0
SARKY,2023/9,2023-11-09 18:17:17,0.3398787250270789,0.10616373558944514,0.02243567994069264,2.201457853192478,1.3862152371302745,0.7990520786517971,0.14277846724819362,51265634.0,2285004695.0,482892145.0,332057067.0,150835078.0,296005266.0,410327010.0,36051801.0,2285004695.0,74540776.0,83169559.0,102006342.0,8628783.0,332057067.0
SARKY,2023/12,2024-05-06 21:55:53,0.2215524089163675,0.08839619242529057,0.02590095973720781,1.5063569237285421,1.4454164172501138,-0.14359279031155825,0.44293938905915453,71095146.0,2744884619.0,804278375.0,483382988.0,320895387.0,410818764.0,593804186.0,72564224.0,2744884619.0,93614376.0,106050498.0,131580700.0,12436122.0,483382988.0
SARKY,2024/3,2024-05-06 21:55:53,0.027805737746413244,0.010720858304539014,0.01207631123751594,1.5936111602781662,1.3581435080503172,-0.378427526797977,-0.7040509999439807,6603732.0,546833538.0,615970458.0,378475159.0,237495299.0,339549913.0,461157510.0,38925246.0,546833538.0,9980873.0,12857676.0,18337403.0,2876803.0,378475159.0
SARKY,2024/6,2024-09-27 18:15:59,0.06379111911771537,0.023657584658167464,0.01366066106228357,1.696434147418018,1.3645099301940622,-0.27894396438691504,-0.43221701263683954,15771915.0,1154549910.0,666674778.0,419431663.0,247243115.0,373693855.0,509908976.0,45737808.0,1154549910.0,42100609.0,48169904.0,58759228.0,6069295.0,419431663.0
SARKY,2024/9,2024-11-11 18:21:01,0.0484874783208177,0.018582231333209433,0.006828566864889788,1.609346393948007,1.3695827513421346,-0.21233474883516595,-0.7602646833549352,12290183.0,1799818797.0,661394360.0,407923084.0,253471276.0,361853267.0,495587993.0,46069817.0,1799818797.0,57347675.0,66919921.0,84425395.0,9572246.0,407923084.0
SARKY,2024/12,2025-03-11 21:15:00,0.03882718045055662,0.017528014860901532,0.005507788435617194,1.2151499048055687,1.468061075157791,-0.17664550219842956,-0.8249152762130906,12447674.0,2260013097.0,710158800.0,389567043.0,320591757.0,340014185.0,499161590.0,49552858.0,2260013097.0,84604671.0,96876028.0,119962145.0,12271357.0,389567043.0
SARKY,2025/3,2025-05-12 18:27:20,0.026258196405121656,0.010628743895300342,0.01678088967676134,1.470489147466609,1.4079770632772277,-0.2284534183051516,0.07211861414121591,7079984.0,421907547.0,666116718.0,396487232.0,269629486.0,349185020.0,491644499.0,47302213.0,421907547.0,8004796.0,10373994.0,14335034.0,2369198.0,396487233.0
SARKY,2025/6,2025-08-18 20:48:28,0.0360160970218067,0.014197527606103282,0.010595005927495632,1.536786546294439,1.3587225998539934,-0.2165054666194552,-0.39233327088054937,9584068.0,904583543.0,675051901.0,408946776.0,266105125.0,360584803.0,489934721.0,48361973.0,904583543.0,17692991.0,22568267.0,31285056.0,4875276.0,408946776.0
SARKY,2025/9,2025-11-10 18:48:45,0.060854487797368566,0.02500127977803372,0.011898574327780622,1.4340549098944806,1.447562107109192,-0.2067484619119688,0.38221717284437506,16987702.0,1427709029.0,679473297.0,400320475.0,279152822.0,336124242.0,486560716.0,64196233.0,1427709029.0,31621243.0,39281907.0,53804630.0,7660664.0,400320475.0
