symbol,period,announcement_date,roe,roa,net_margin,debt_to_equity,current_ratio,revenue_growth_yoy,profit_growth_yoy,net_profit,net_sales,total_assets,total_liabilities,total_equity,current_liabilities,current_assets,long_term_liabilities,revenue,operating_profit,ebitda,gross_profit,depreciation,total_debt
ENKAI,2020/3,2020-05-29 18:25:52,-0.01735690640523708,-0.013784061352982132,-0.22775459490541267,0.2592011862839061,3.050285607257135,,,-106419509.0,467255157.0,7720475575.0,1589226923.0,6131248652.0,969748993.0,2958011396.0,619477931.0,467255157.0,131225969.0,157682425.0,154376942.0,26456456.0,1589226924.0
ENKAI,2020/6,2020-08-13 20:21:01,0.03800483247223236,0.030214263551630243,0.2866786996207207,0.2578440777578299,3.0294485434850995,,,245730144.0,857162197.0,8132918533.0,1667158049.0,6465760484.0,1038509664.0,3146111589.0,628648385.0,857162197.0,183557587.0,228806213.0,228490322.0,45248626.0,1667158049.0
ENKAI,2020/9,2020-11-06 19:02:38,0.05048532700251944,0.04018926197823337,0.2610498861187245,0.25618945254238407,3.1266847908912183,,,323213412.0,1238128914.0,8042282841.0,1640157091.0,6402125750.0,1040148593.0,3252216786.0,600008498.0,1238128914.0,243787744.0,321997776.0,317473746.0,78210032.0,1640157091.0
ENKAI,2020/12,2021-03-04 19:49:01,0.090652120079912,0.07259923837147447,0.36665981260210717,0.2486648911668311,3.376227572902305,,,606113525.0,1653067787.0,8348758728.0,1662610357.0,6686148371.0,1061697230.0,3584531462.0,600913127.0,1653067787.0,308246628.0,401793096.0,412474209.0,93546468.0,1662610357.0
ENKAI,2021/3,2021-05-11 19:03:18,0.020199751383018542,0.016043490894914015,0.2832676800049945,0.2590621028383613,3.49790280354016,0.03450898242306612,-2.2866610200203046,136925834.0,483379657.0,8534665859.0,1756075796.0,6778590063.0,1163426530.0,4069552921.0,592649266.0,483379657.0,168820029.0,195748480.0,200673596.0,26928451.0,1756075796.0
ENKAI,2021/6,2021-08-13 19:44:35,0.0537012833366845,0.041580010281641135,0.35061061768467394,0.2915168364062499,3.1335264285074778,0.2198549990416808,0.4918935912071089,366603227.0,1045613591.0,8816814246.0,1990101657.0,6826712589.0,1385638634.0,4341935280.0,604463023.0,1045613591.0,300846604.0,352512853.0,354811889.0,51666249.0,1990101657.0
ENKAI,2021/9,2021-11-05 18:21:39,0.07071714846822526,0.05455358977547557,0.24460277301864372,0.2962877191281198,3.219455571298976,0.6078161752710671,0.5065177802708262,486926752.0,1990683695.0,8925659228.0,2040105122.0,6885554106.0,1439908033.0,4635719939.0,600197088.0,1990683695.0,534894320.0,611591800.0,613386353.0,76697480.0,2040105121.0
ENKAI,2021/12,2022-03-02 22:55:42,0.057412904408337836,0.04252250167906659,0.13374831614570412,0.350177015344391,2.908484500762321,0.7474760368069528,-0.36256450967663195,386358272.0,2888696345.0,9085972291.0,2356504831.0,6729467460.0,1752633940.0,5097508650.0,603870890.0,2888696345.0,639523111.0,762922216.0,751730802.0,123399105.0,2356504830.0
ENKAI,2022/3,2022-05-09 19:18:27,-0.005193688705611919,-0.00386658011472343,-0.04083795347619465,0.3432254216680962,2.68180220450276,0.698156501029583,-1.2448187388802028,-33522010.0,820854307.0,8669679408.0,2215305282.0,6454374126.0,1652169127.0,4430790807.0,563136154.0,820854307.0,165093275.0,189111558.0,193922801.0,24018283.0,2215305281.0
ENKAI,2022/6,2022-08-16 18:58:05,-0.04668859499686567,-0.03454465306885669,-0.18460691891494427,0.35154331710331166,2.2778427525769898,0.5448015527946595,-1.8133839667483342,-298189187.0,1615265499.0,8631992523.0,2245225326.0,6386767197.0,1654539763.0,3768781408.0,590685563.0,1615265499.0,340747658.0,386735832.0,405045602.0,45988174.0,2245225326.0
ENKAI,2022/9,2022-11-08 19:19:02,-0.026544916694409407,-0.0198906905384219,-0.06018398693721528,0.3345397256638153,2.1936827970254784,0.3966682818487645,-1.3436472309494303,-167331030.0,2780324776.0,8412529956.0,2108836035.0,6303693921.0,1554983533.0,3411140626.0,553852502.0,2780324776.0,579783987.0,648802911.0,665668483.0,69018924.0,2108836035.0
