symbol,period,announcement_date,roe,roa,net_margin,debt_to_equity,current_ratio,revenue_growth_yoy,profit_growth_yoy,net_profit,net_sales,total_assets,total_liabilities,total_equity,current_liabilities,current_assets,long_term_liabilities,revenue,operating_profit,ebitda,gross_profit,depreciation,total_debt
TTRAK,2020/3,2020-04-24 19:08:24,0.1124538731089119,0.026191060271858434,0.06554409424306981,3.293597575313071,1.4544621932223745,,,12762199.0,194711654.0,487273095.0,373784794.0,113488301.0,232651949.0,338383464.0,141132844.0,194711654.0,18058049.0,23634295.0,32943649.0,5576246.0,373784793.0
TTRAK,2020/6,2020-07-27 22:51:32,0.19482383157103736,0.05384894847449654,0.06966361670261668,2.6179690902482777,1.826457778694002,,,23420849.0,336199154.0,434936051.0,314720527.0,120215524.0,161930306.0,295758867.0,152790220.0,336199154.0,32590279.0,42965547.0,58568587.0,10375268.0,314720526.0
TTRAK,2020/9,2020-10-26 19:21:34,0.3530923330908269,0.09661884262617008,0.08219361650404096,2.6544873052562714,1.6613143663629757,,,46411357.0,564658899.0,480355133.0,348912582.0,131442551.0,214131545.0,355739812.0,134781038.0,564658899.0,72828065.0,87741649.0,110327690.0,14913584.0,348912583.0
TTRAK,2020/12,2021-02-10 23:09:33,0.5387601459143337,0.1690858230654964,0.11758497779386352,2.186311756637585,1.811710163728237,,,104463121.0,888405330.0,617811234.0,423915821.0,193895413.0,272447446.0,493595807.0,151468375.0,888405330.0,132057964.0,150426844.0,186124284.0,18368880.0,423915821.0
TTRAK,2021/3,2021-04-26 18:55:05,0.3676179469591534,0.079979514873075,0.11520018538181209,3.596401310292412,1.4131940816386608,0.8614362086411119,2.271657023997197,41753538.0,362443323.0,522052904.0,408474287.0,113578617.0,287860626.0,406802933.0,120613661.0,362443323.0,51628447.0,56829087.0,67739692.0,5200640.0,408474287.0
TTRAK,2021/6,2021-08-09 20:14:35,0.5013843403941997,0.12868233291492898,0.09899890418268399,2.896295078250263,1.3050975642186209,1.1022827796883747,1.9875522018864473,69971009.0,706785692.0,543749926.0,404194293.0,139555633.0,323991269.0,422840216.0,80203024.0,706785692.0,99583203.0,109296364.0,131147177.0,9713161.0,404194293.0
TTRAK,2021/9,2021-10-26 18:32:10,0.5805550903472706,0.18092989534192097,0.09404653312463855,2.2087294874633,1.4134624131022215,0.7577313503032208,1.0112089805949867,93342938.0,992518649.0,515906660.0,355124437.0,160782223.0,280686692.0,396740089.0,74437745.0,992518649.0,132893619.0,147159579.0,178074612.0,14265960.0,355124437.0
TTRAK,2021/12,2022-02-14 21:18:31,0.6446569421476842,0.21637441477546498,0.07589619131396116,1.9793584486777172,1.4672639981587001,0.4685308923124088,-0.052124653637334845,99018017.0,1304650672.0,457623500.0,304025500.0,153598000.0,252134929.0,369948504.0,51890570.0,1304650672.0,176191273.0,194180488.0,238977784.0,17989215.0,304025499.0
TTRAK,2022/3,2022-04-21 18:54:47,0.36511636003012987,0.06420968154048452,0.11387750119790364,4.686313216196668,1.129115624024167,-0.21253014502352965,-0.22157157077323603,32502141.0,285413191.0,506187544.0,417168961.0,89018583.0,368425691.0,415995204.0,48743271.0,285413191.0,37729576.0,40906239.0,51719611.0,3176663.0,417168962.0
TTRAK,2022/6,2022-08-01 20:08:12,0.5510917012395535,0.1106719004465338,0.096342341175866,3.979508781857487,1.1888459711718413,-0.15595257550856023,-0.1786019692813062,57474049.0,596560643.0,519319256.0,415027994.0,104291262.0,358955357.0,426742630.0,56072636.0,596560643.0,81500785.0,87528032.0,109759997.0,6027247.0,415027993.0
