symbol,period,announcement_date,roe,roa,net_margin,debt_to_equity,current_ratio,revenue_growth_yoy,profit_growth_yoy,net_profit,net_sales,total_assets,total_liabilities,total_equity,current_liabilities,current_assets,long_term_liabilities,revenue,operating_profit,ebitda,gross_profit,depreciation,total_debt
NUHCM,2020/3,2020-05-14 18:10:05,0.054977041968207345,0.03738926456250181,0.1651415299417304,0.4703964575499574,1.9937050919083092,,,10547050.0,63866733.0,282087656.0,90243031.0,191844625.0,58390368.0,116413174.0,31852664.0,63866733.0,12124941.0,15430734.0,19381832.0,3305793.0,90243032.0
NUHCM,2020/6,2020-08-19 19:07:36,0.2246679899118531,0.14993441394390225,0.43059569045620305,0.49844177865604855,1.5712896685251747,,,48327323.0,112233643.0,322323086.0,107217574.0,215105512.0,74555677.0,117148565.0,32661897.0,112233643.0,21849389.0,28259646.0,34740611.0,6410257.0,107217574.0
NUHCM,2020/9,2020-11-09 18:11:12,0.2859919213606483,0.19622838933364384,0.3415427423867773,0.45744416662555937,1.8587045971114726,,,61142202.0,179017717.0,311586933.0,97796971.0,213789962.0,66340658.0,123307686.0,31456313.0,179017717.0,42018826.0,51180033.0,59831499.0,9161207.0,97796971.0
NUHCM,2020/12,2021-03-02 20:55:49,0.317001663167174,0.2264583848002543,0.3159783230467889,0.3998230334760297,1.9252922459537278,,,76721749.0,242807001.0,338789615.0,96766440.0,242023175.0,67016069.0,129025518.0,29750371.0,242807001.0,56460649.0,68226253.0,80482544.0,11765604.0,96766440.0
NUHCM,2021/3,2021-05-10 18:43:22,0.052143395332895914,0.03348376552168931,0.16987520555218538,0.5572739362040903,1.5817284332555568,-0.09257514393291419,-0.06656439478337545,9844992.0,57954261.0,294022845.0,105216728.0,188806117.0,77240842.0,122174036.0,27975886.0,57954261.0,7892222.0,10682168.0,15662081.0,2789946.0,105216728.0
NUHCM,2021/6,2021-08-19 18:18:19,0.1294084023119496,0.09073934360114651,0.18475031992107452,0.42615537181728635,1.9795126072318074,0.2140759789825231,-0.47909156896606914,25174110.0,136260170.0,277433239.0,82900971.0,194532268.0,56350118.0,111545769.0,26550853.0,136260170.0,28600576.0,33034401.0,42610522.0,4433825.0,82900971.0
NUHCM,2021/9,2021-11-09 18:14:09,0.24341266633073272,0.1848625409226657,0.2613661025725806,0.31672249157171944,2.466084267319402,0.13308167146383618,-0.13290752923815208,53015943.0,202841694.0,286785753.0,68983024.0,217802729.0,44883521.0,110686545.0,24099502.0,202841694.0,41790245.0,50190306.0,60008532.0,8400061.0,68983023.0
NUHCM,2021/12,2022-03-01 18:49:26,0.2957974076250132,0.18496514769344427,0.17222591195388218,0.5992061818870821,1.950713378848546,0.15049742737854582,-0.3729143609591069,48111107.0,279348830.0,260109040.0,97460194.0,162648846.0,63277598.0,123436457.0,34182596.0,279348830.0,53903958.0,64160831.0,78282777.0,10256873.0,97460194.0
NUHCM,2022/3,2022-05-10 18:20:16,0.11615368325320974,0.0665942979917437,0.18481446093027518,0.7441986289518417,1.5775251581532432,0.604579980754133,0.7456908040148738,17186312.0,92992247.0,258074828.0,110112994.0,147961834.0,78536170.0,123892784.0,31576824.0,92992247.0,18308176.0,20118164.0,25098945.0,1809988.0,110112994.0
NUHCM,2022/6,2022-08-19 18:11:12,0.2285683719356633,0.118678747564472,0.17972914775892201,0.9259418946218146,1.653195740601026,0.5103034070777983,0.46925615245186425,36987216.0,205794199.0,311658294.0,149837060.0,161821234.0,106138261.0,175467321.0,43698799.0,205794199.0,45360674.0,49099566.0,57743990.0,3738892.0,149837060.0
NUHCM,2022/9,2022-11-04 18:37:20,0.33174831955600936,0.19218789383377513,0.1706928919719478,0.7261665807261574,1.963579172311402,0.6503206091347274,0.07779086377846754,57140099.0,334753828.0,297313727.0,125074425.0,172239302.0,83134986.0,163242127.0,41939439.0,334753828.0,74866090.0,80246688.0,94641818.0,5380598.0,125074425.0
NUHCM,2022/12,2023-01-31 20:23:33,0.18631933675388276,0.13121413656381628,0.1620710379965753,0.419963897436203,1.8553981392561738,2.160661714602492,1.9743011317532144,143096920.0,882927152.0,1090560238.0,322540544.0,768019694.0,211012174.0,391511595.0,111528370.0,882927152.0,132022510.0,172478707.0,179309893.0,40456197.0,322540544.0
NUHCM,2023/3,2023-05-10 18:15:18,0.08673926846606032,0.05797117979142148,0.09920683784363295,0.49624811463464324,1.635542030218825,1.3773117989072787,0.2761208454728391,21931811.0,221071566.0,378322661.0,125475117.0,252847544.0,101115248.0,165378238.0,24359869.0,221071566.0,27636925.0,35604188.0,44717716.0,7967263.0,125475117.0
NUHCM,2023/6,2023-08-16 23:01:26,0.20429925140439545,0.13819042348810454,0.10232252035835447,0.4783893617998575,1.7892747963446243,1.2995633564967495,0.3091761758981806,48422782.0,473236799.0,350406206.0,113387315.0,237018891.0,92059809.0,164720296.0,21327507.0,473236799.0,104164581.0,124357797.0,135394663.0,20193216.0,113387316.0
NUHCM,2023/9,2023-11-07 18:19:10,0.2420148118999921,0.1667295926052292,0.11811242851583613,0.4515408339839108,2.041974580386515,0.9995243340428657,0.383588222344522,79058368.0,669348425.0,474171182.0,147503705.0,326667477.0,104633613.0,213659178.0,42870092.0,669348425.0,147446930.0,176629883.0,188588304.0,29182953.0,147503705.0
NUHCM,2023/12,2024-02-01 23:45:11,0.14447756403633977,0.10190494956276011,0.1161580750133789,0.4177678758499174,2.735989827808344,-0.08066725305554993,-0.3411042250245498,94285956.0,811703844.0,925234313.0,272635021.0,652599292.0,107161174.0,293191882.0,165473846.0,811703844.0,139383492.0,180857285.0,193708193.0,41473793.0,272635020.0
NUHCM,2024/3,2024-06-13 18:10:24,0.007479620287420246,0.005096862636516595,0.021098676245744262,0.46749496885031855,2.0206932009290646,-0.2837382804806295,-0.8476700350919493,3340872.0,158345100.0,655476170.0,208812854.0,446663316.0,97737030.0,197496552.0,111075823.0,158345100.0,8640650.0,18321874.0,26009044.0,9681224.0,208812853.0
NUHCM,2024/6,2024-09-27 18:16:27,0.015803519107681723,0.011939202056646296,0.02345828320594055,0.32366627457186253,1.753707648551353,-0.33600669968186475,-0.8477740498263813,7371204.0,314226064.0,617395029.0,150967017.0,466428012.0,116742996.0,204733085.0,34224021.0,314226064.0,49323759.0,67706036.0,81542320.0,18382277.0,150967017.0
NUHCM,2024/9,2024-11-08 19:30:25,0.053783656240380555,0.042217419697956296,0.05786790668723139,0.27396834352205024,3.3694713968774552,-0.2686978116068623,-0.6417064035523729,28326107.0,489495968.0,670957799.0,144290239.0,526667560.0,100632020.0,339076713.0,43658219.0,489495968.0,83470167.0,117991208.0,132256176.0,34521041.0,144290239.0
NUHCM,2024/12,2025-02-26 23:03:52,0.09421289802718574,0.07564844854702235,0.110200859956356,0.2454042342731749,3.592458068543411,-0.2721807265458755,-0.3095072398693184,65103770.0,590773702.0,860609454.0,169581247.0,691028207.0,121433058.0,436243169.0,48148190.0,590773702.0,102378806.0,147348079.0,160253036.0,44969273.0,169581248.0
NUHCM,2025/3,2025-05-09 18:13:57,-0.00719422500411141,-0.006044987261657046,-0.042017870828231565,0.1901141710825271,4.695537215989932,-0.43244759705226116,-2.1302767660658652,-3776110.0,89869142.0,624667983.0,99787263.0,524880720.0,58785592.0,276029935.0,41001671.0,89869142.0,5127968.0,14936318.0,18818244.0,9808350.0,99787263.0
NUHCM,2025/6,2025-08-15 18:15:02,0.0075928957897578074,0.0064069796200054985,0.01996451567183675,0.18509753864579157,4.705842886929789,-0.35029286749427635,-0.44705722430148453,4075854.0,204154915.0,636158415.0,99360056.0,536798359.0,62279949.0,293079655.0,37080106.0,204154915.0,21716041.0,40070070.0,50050329.0,18354029.0,99360055.0
NUHCM,2025/9,2025-11-06 18:44:13,0.025211620801267563,0.02141345351445831,0.043148390375022466,0.17737294380118276,4.148330990019085,-0.3282912373243491,-0.49914981257396224,14187136.0,328798731.0,662533766.0,99811674.0,562722092.0,74822800.0,310389740.0,24988874.0,328798731.0,37803600.0,66496290.0,79661152.0,28692690.0,99811674.0
