symbol,period,announcement_date,roe,roa,net_margin,debt_to_equity,current_ratio,revenue_growth_yoy,profit_growth_yoy,net_profit,net_sales,total_assets,total_liabilities,total_equity,current_liabilities,current_assets,long_term_liabilities,revenue,operating_profit,ebitda,gross_profit,depreciation,total_debt
KRDMD,2020/3,2020-05-28 19:28:22,-0.04346882870032606,-0.017655800149983577,-0.09916887625352853,1.4620140851965326,0.9719807300443815,,,-16811669.0,169525658.0,952189584.0,565437295.0,386752289.0,366267787.0,356005231.0,199169507.0,169525658.0,9500523.0,14895666.0,12555709.0,5395143.0,565437294.0
KRDMD,2020/6,2020-08-12 18:21:14,-0.0745622743305858,-0.026978987267663113,-0.07776417290981522,1.7637165737762444,0.9500208370598933,,,-26733492.0,343776459.0,990900501.0,632361384.0,358539117.0,431452424.0,409888793.0,200908959.0,343776459.0,21773653.0,33267286.0,27586013.0,11493633.0,632361383.0
KRDMD,2020/9,2020-11-09 18:58:36,-0.1145079740604909,-0.0398122686615914,-0.06648844015008867,1.8761981647873698,0.9305953063877753,,,-34942050.0,525535716.0,877670406.0,572520915.0,305149491.0,388331143.0,361379139.0,184189772.0,525535716.0,47514015.0,64229775.0,56330240.0,16715760.0,572520915.0
KRDMD,2020/12,2021-03-01 20:53:03,0.015539419670636087,0.00560577234114802,0.007626223298439314,1.7720390206666385,1.02351975129008,,,5584866.0,732323954.0,996270569.0,636870661.0,359399908.0,443674462.0,454109575.0,193196199.0,732323954.0,99470694.0,121346178.0,111419446.0,21875484.0,636870661.0
KRDMD,2021/3,2021-05-05 18:11:18,0.11380819650272833,0.042341888095466455,0.16291628568965483,1.6878394332848319,1.1233288438703959,0.48927541694013066,-3.446606520744609,41131539.0,252470395.0,971414853.0,610003810.0,361411043.0,434043751.0,487573865.0,175960059.0,252470395.0,69688001.0,75401900.0,72670513.0,5713899.0,610003810.0
KRDMD,2021/6,2021-08-10 18:40:16,0.2726881078432667,0.10439332275827756,0.20227659081633798,1.6121221227403137,1.1958697527604765,0.6078806169796519,-5.182345127228422,111808690.0,552751505.0,1071032965.0,661008887.0,410024078.0,507096229.0,606421042.0,153912658.0,552751505.0,169303711.0,179806393.0,174747258.0,10502682.0,661008887.0
KRDMD,2021/9,2021-11-03 18:33:03,0.3614198163304899,0.1501616095171597,0.19366710491812225,1.4068722879486135,1.2749502021076586,0.6152418991823574,-5.7048663143690765,164397674.0,848867308.0,1094804954.0,639938711.0,454866243.0,499161688.0,636406295.0,140777024.0,848867308.0,249814655.0,265226479.0,257860077.0,15411824.0,639938712.0
KRDMD,2021/12,2022-03-01 20:25:59,0.3867570820842198,0.17660841688160175,0.17441152109700947,1.1899130795306414,1.2864513986728465,0.5460527855408646,34.35818549630376,197470728.0,1132211489.0,1118127502.0,607546734.0,510580768.0,491560054.0,632368119.0,115986680.0,1132211489.0,356223778.0,375037422.0,366726389.0,18813644.0,607546734.0
KRDMD,2022/3,2022-04-25 18:18:58,0.10712302935284093,0.04153031379010335,0.18512713766624617,1.5793936904557722,1.2432051886078217,0.16902374632875272,0.32840016027603536,54639143.0,295143887.0,1315644839.0,805585113.0,510059726.0,700543985.0,870919917.0,105041128.0,295143887.0,70084305.0,74362855.0,72544141.0,4278550.0,805585113.0
KRDMD,2022/6,2022-08-04 19:21:51,0.2109254090565103,0.08514204208239344,0.15887259461944275,1.4773355665159416,1.2569081117126635,0.06912488098969537,-0.1602852157555911,93887410.0,590960387.0,1102715036.0,657593652.0,445121384.0,562723384.0,707291586.0,94870268.0,590960387.0,139089894.0,146936345.0,144260101.0,7846451.0,657593652.0
KRDMD,2022/9,2022-10-28 14:11:57,0.22097758242487697,0.08911473889747842,0.10426197576739757,1.4796973560019007,1.2267420095045158,-0.002794032680547052,-0.46314752604103143,88257298.0,846495545.0,990378237.0,590983434.0,399394803.0,509756217.0,625339366.0,81227217.0,846495545.0,145507762.0,156483023.0,153728000.0,10975261.0,590983434.0
KRDMD,2022/12,2023-03-03 21:22:17,0.030268341679887473,0.01687848788458578,0.01814312910696436,0.7933088489241936,1.3826215725863198,0.9707617778819413,-0.7949918379801587,40483111.0,2231319127.0,2398503425.0,1061029723.0,1337473702.0,811080857.0,1121417890.0,249948866.0,2231319127.0,148249043.0,210268834.0,172070169.0,62019791.0,1061029723.0
KRDMD,2023/3,2023-05-05 18:16:47,0.05284397178484023,0.022471580366611565,0.03642653427341169,1.3515912509365022,1.272816186850378,1.1269669257964336,-0.5814874329196561,22867168.0,627761286.0,1017603908.0,584873982.0,432729926.0,503404023.0,640740789.0,81469959.0,627761286.0,-29932426.0,-12302349.0,-23679568.0,17630077.0,584873982.0
KRDMD,2023/6,2023-08-11 19:06:25,0.11240752165446966,0.042258266592080374,0.029244409372580417,1.660012601547077,1.1566123171507328,0.8359732781886107,-0.6620439524319608,31729818.0,1084987479.0,750854698.0,468579833.0,282274865.0,394620258.0,456422651.0,73959575.0,1084987479.0,64761305.0,98800538.0,77003794.0,34039233.0,468579833.0
KRDMD,2023/9,2023-11-06 18:15:50,0.1069233337154616,0.04047412741173323,0.019424232009793943,1.6417699541180248,1.174832176771294,0.8982411986586415,-0.6463535514082926,31211880.0,1606852718.0,771156341.0,479247373.0,291908968.0,418162465.0,491270719.0,61084908.0,1606852718.0,60777937.0,109913731.0,79429083.0,49135794.0,479247373.0
KRDMD,2023/12,2024-04-30 20:40:09,0.043098636066443465,0.026480732199328616,0.024854687655658764,0.6275469931128331,1.311491651638602,-0.040634748702174324,0.31425640682604655,53205188.0,2140650035.0,2009203809.0,774705624.0,1234498185.0,644184738.0,844842906.0,130520886.0,2140650035.0,65826409.0,133083385.0,90794845.0,67256976.0,774705624.0
