symbol,index,announcement_date,ruleType,summary,url
ZOREN,1510238,2025-10-31 18:54:50,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1510238
ZOREN,1477056,2025-08-12 18:52:06,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1477056
ZOREN,1436800,2025-05-09 18:41:53,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1436800
ZOREN,1405254,2025-03-11 23:40:14,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1405254
ZOREN,1356593,2024-11-11 18:27:48,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356593
ZOREN,1329058,2024-08-29 20:20:43,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1329058
ZOREN,1304704,2024-07-02 18:24:02,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1304704
ZOREN,1266079,2024-04-03 04:34:16,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1266079
ZOREN,1215211,2023-11-07 18:17:56,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1215211
ZOREN,1184655,2023-08-11 18:29:43,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1184655
ZOREN,1149017,2023-05-09 18:18:31,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149017
ZOREN,1122044,2023-03-08 22:52:58,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1122044
ZOREN,1076883,2022-11-04 18:12:05,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1076883
ZOREN,1055167,2022-08-12 18:29:09,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1055167
ZOREN,1027344,2022-05-06 18:17:51,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1027344
ZOREN,1007994,2022-03-07 21:57:59,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1007994
ZOREN,974887,2021-11-04 18:26:21,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974887
ZOREN,958048,2021-08-13 18:18:42,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958048
ZOREN,937272,2021-05-21 18:33:43,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/937272
ZOREN,910943,2021-02-19 00:52:36,Yıllık,,https://www.kap.org.tr/tr/Bildirim/910943
ZOREN,886407,2020-11-05 18:20:41,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886407
ZOREN,868449,2020-08-12 19:56:39,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/868449
ZOREN,849635,2020-06-05 18:56:31,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/849635
ZOREN,849241,2020-06-04 19:23:35,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/849241
ZOREN,825859,2020-03-09 21:12:20,Yıllık,,https://www.kap.org.tr/tr/Bildirim/825859
