symbol,index,announcement_date,ruleType,summary,url
SISE,1513220,2025-11-07 18:12:25,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1513220
SISE,1479289,2025-08-15 18:19:41,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1479289
SISE,1436793,2025-05-09 18:38:59,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1436793
SISE,1396804,2025-02-27 19:34:03,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1396804
SISE,1355881,2024-11-08 18:27:24,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1355881
SISE,1329027,2024-08-29 19:19:27,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1329027
SISE,1293369,2024-05-31 19:57:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1293369
SISE,1254657,2024-03-04 23:20:44,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1254657
SISE,1211050,2023-10-27 18:26:54,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1211050
SISE,1180982,2023-08-04 18:26:34,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1180982
SISE,1143797,2023-04-28 23:54:29,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1143797
SISE,1109581,2023-02-03 20:11:20,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1109581
SISE,1075626,2022-10-31 19:21:02,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1075626
SISE,1051337,2022-08-02 23:49:08,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1051337
SISE,1026804,2022-05-05 18:31:46,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1026804
SISE,1000516,2022-02-08 20:23:45,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1000516
SISE,972972,2021-10-27 18:28:36,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/972972
SISE,954278,2021-08-02 23:44:50,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/954278
SISE,933578,2021-04-30 18:36:08,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/933578
SISE,906830,2021-02-01 22:36:38,Yıllık,,https://www.kap.org.tr/tr/Bildirim/906830
SISE,884103,2020-10-26 20:13:51,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/884103
SISE,862926,2020-07-28 23:40:23,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/862926
SISE,841962,2020-04-30 19:18:49,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/841962
SISE,815812,2020-01-31 01:34:07,Yıllık,,https://www.kap.org.tr/tr/Bildirim/815812
